goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,1.0,0.1399634927511215,90.0,DC,2021-09-12,0.0,0.0,0.0
0.0,1.0,0.0864406824111938,90.0,DC,2021-08-29,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-08-23,0.0,0.0,0.0
0.0,2.0,0.2264041751623153,270.0,,,0.0,0.0,0.0
0.0,0.6666666666666666,0.07546805838743843,270.0,,,0.0,0.0,0.0
