goals,shots,xG,time,position,date,xA,assists,key_passes
0,3,0.0816293731331825,90,DC,2022-05-22,0.9664720892906188,1,2
1,1,0.0403066463768482,90,DC,2022-05-17,0.0,0,0
1,2,0.7879761457443237,90,DC,2022-05-10,0.0821110755205154,0,1
0,0,0.0,90,DC,2022-04-30,0.0,0,0
0,2,0.1410837918519973,90,DC,2022-04-24,0.0,0,0
0,0,0.0,90,DC,2022-04-19,0.0,0,0
0,0,0.0,90,DC,2022-04-10,0.0,0,0
0,1,0.0480364859104156,90,DC,2022-04-02,0.0,0,0
0,1,0.0531676523387432,90,DC,2022-03-16,0.0,0,0
0,1,0.0450359359383583,90,DC,2022-03-12,0.2269439548254013,1,1
1,1,0.5370188355445862,90,DC,2022-02-23,0.0,0,0
0,0,0.0,90,DC,2022-02-19,0.0310942027717828,0,1
0,0,0.0,90,DC,2022-02-13,0.0,0,0
0,1,0.0228212215006351,90,DC,2022-02-10,0.4739325940608978,1,2
0,0,0.0,90,DC,2022-01-23,0.0311072040349245,0,1
0,3,0.1841921061277389,90,DC,2022-01-16,0.0,0,0
0,3,0.1092152968049049,90,DC,2021-12-28,0.0,0,0
0,1,0.0134200500324368,90,DC,2021-12-19,0.0,0,0
0,1,0.0108423475176095,90,DC,2021-12-16,0.0811483263969421,0,1
0,2,0.0495110265910625,90,DC,2021-12-11,0.0264786630868911,0,1
0,1,0.0104607688263058,90,DC,2021-12-04,0.0,0,0
0,1,0.0796718448400497,90,DC,2021-12-01,0.0,0,0
0,0,0.0,90,DC,2021-11-20,0.0,0,0
0,0,0.0,90,DC,2021-11-07,0.0,0,0
0,1,0.0126357162371277,90,DC,2021-10-16,0.0,0,0
0,0,0.0,90,DC,2021-10-03,0.0720853954553604,0,1
0,1,0.0515876114368438,90,DC,2021-09-25,0.0,0,0
0,1,0.0138452053070068,90,DC,2021-09-12,0.0874546095728874,0,1
0,2,0.176502913236618,90,DC,2021-08-28,0.0,0,0
0,3,0.1882030069828033,90,DC,2021-08-21,0.0,0,0
0,1,0.0636034607887268,90,DC,2021-08-14,0.0,0,0
