goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,90.0,DC,2022-03-13,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-03-10,0.0183630157262086,0.0,1.0
0.0,0.0,0.0,90.0,DC,2021-12-26,0.0,0.0,0.0
0.0,0.0,0.0,45.0,DC,2021-12-14,0.0,0.0,0.0
0.0,2.0,0.3694439530372619,90.0,DC,2021-12-11,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-10-31,0.0,0.0,0.0
0.0,1.0,0.0218839365988969,90.0,DC,2021-10-23,0.0,0.0,0.0
0.0,1.0,0.0455244779586792,90.0,DC,2021-10-16,0.0,0.0,0.0
0.0,1.0,0.1438962817192077,90.0,DC,2021-10-02,0.0,0.0,0.0
0.0,0.0,0.0,71.0,DC,2021-09-25,0.011970798484981,0.0,1.0
0.0,0.0,0.0,90.0,DC,2021-09-18,0.0,0.0,0.0
0.0,5.0,0.5807486493140457,926.0,,,0.0303338142111896,0.0,2.0
0.0,0.48596112311015116,0.05644425317307139,926.0,,,0.0029482108844568725,0.0,0.19438444924406045
