goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,90,DMR,2024-11-23,0.1629852205514907,0,2
0,0,0.0,90,DMR,2024-11-09,0.1525103151798248,0,1
0,0,0.0,90,DMR,2024-11-02,0.0,0,0
0,1,0.0448208302259445,90,DMR,2024-10-26,0.0609717704355716,0,1
0,1,0.4163709282875061,90,DMR,2024-10-20,0.3284612894058227,1,1
0,1,0.0350774861872196,90,DR,2024-10-05,0.1019555181264877,1,1
0,1,0.0126953152939677,90,DR,2024-09-28,0.0199809316545724,0,1
0,0,0.0,90,DR,2024-09-21,0.0,0,0
0,1,0.0121301747858524,79,DR,2024-09-15,0.117656372487545,0,1
0,0,0.0,77,DR,2024-08-31,0.0,0,0
