goals,shots,xG,time,position,date,xA,assists,key_passes
0,5,0.1513549387454986,90,AMC,2024-11-23,0.1955494284629821,0,3
0,0,0.0,90,AMC,2024-11-02,0.341781347990036,0,2
0,1,0.0504028461873531,87,AMC,2024-10-26,0.0,0,0
0,2,0.0625553801655769,90,AMC,2024-10-19,0.1376153230667114,1,2
0,2,0.0408966951072216,90,AMC,2024-10-05,0.1543198376893997,0,2
2,3,0.426272839307785,84,AMC,2024-09-28,0.0640426874160766,0,1
0,3,0.1633800119161605,90,AMC,2024-09-21,0.4877825379371643,0,3
1,1,0.0345788896083831,90,AMC,2024-09-14,0.7421603202819824,1,3
0,2,0.085495501756668,90,AMC,2024-08-31,1.1355314254760742,1,6
0,1,0.0336060896515846,90,AML,2024-08-24,0.3407890498638153,0,6
0,0,0.0,90,AML,2024-08-17,0.0076635484583675,0,1
