goals,shots,xG,time,position,date,xA,assists,key_passes
0,1,0.7611688375473022,90,DMC,2024-11-23,0.1709318459033966,1,3
0,0,0.0,90,DMC,2024-11-09,0.3004103004932403,0,3
0,0,0.0,82,DMC,2024-11-03,0.1031228750944137,0,3
0,4,0.1867309361696243,90,MC,2024-10-26,0.0908498764038086,0,2
0,0,0.0,90,DMC,2024-10-19,0.5834062099456787,1,4
0,2,0.0725596770644187,90,DMC,2024-10-06,0.0228233952075243,0,1
0,1,0.0188772715628147,87,DMC,2024-09-29,0.294521301984787,0,1
0,0,0.0,90,DMC,2024-09-21,0.7814310789108276,1,3
0,0,0.0,90,DMC,2024-09-14,0.0469946935772895,0,1
0,0,0.0,90,MC,2024-08-31,0.0497884266078472,0,1
0,0,0.0,90,MC,2024-08-24,0.1781044751405716,0,2
0,2,0.1565878093242645,90,DMC,2024-08-17,0.7540484666824341,1,3
