goals,shots,xG,time,position,date,xA,assists,key_passes
0,3,0.5301581621170044,68,FW,2024-11-09,0.0,0,0
0,2,0.7986211180686951,90,FW,2024-11-03,0.0,0,0
0,3,0.2233870774507522,86,FW,2024-10-26,0.206742450594902,0,2
1,2,0.3862773478031158,79,FW,2024-10-19,0.0,0,0
0,2,0.0874978378415107,90,FW,2024-10-06,0.0944495052099227,0,1
1,1,0.5488311648368835,87,FW,2024-09-29,0.0825225412845611,1,1
1,3,0.8843710422515869,90,FW,2024-09-21,0.0,0,0
2,6,2.166302442550659,90,FW,2024-09-14,0.3708005249500274,0,2
0,2,0.8392611145973206,63,FW,2024-08-31,0.598831295967102,1,1
0,2,0.8521124720573425,71,FW,2024-08-24,0.0833420678973198,0,2
0,0,0.0,65,FW,2024-08-17,0.0,0,0
