goals,shots,xG,time,position,date,xA,assists,key_passes
0,1,0.0905154719948768,90,AMC,2024-11-10,0.0222970489412546,0,1
0,3,0.138250470161438,83,AMR,2024-11-02,0.5708277821540833,0,2
0,2,0.1137515157461166,90,AMC,2024-10-19,0.2401101887226104,0,3
0,0,0.0,86,AMC,2024-10-05,0.0,0,0
0,1,0.0330193787813186,90,AMC,2024-09-29,0.5045092701911926,1,1
0,1,0.0257753450423479,90,AMC,2024-09-21,0.1682973206043243,0,3
0,1,0.0861005932092666,88,AMC,2024-09-14,0.0,0,0
0,2,0.0890741944313049,90,AMC,2024-08-31,0.0,0,0
0,0,0.0,90,MR,2024-08-24,0.0,0,0
0,3,0.1704888194799423,90,AML,2024-08-17,0.0,0,0
