assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,121.0,3,0.0,0.0,0.0,0.0,2021-08-14T14:00:00Z,0.0,7,0.0,0.0,0.0,0.0,1,0.0,219781.0,0,3,0.0,0.0,0,0,0,55,True,0.0
0.0,0.0,0.0,0.0,0.0,121.0,18,0.0,0.0,0.0,0.0,2021-08-22T15:30:00Z,0.0,1,0.0,0.0,0.0,0.0,2,0.0,208598.0,2,0,0.0,0.0,-41338,4880,46218,55,False,0.0
0.0,0.0,9.0,0.0,0.0,121.0,23,0.0,0.0,3.1,30.8,2021-08-28T16:30:00Z,45.0,11,0.0,0.0,0.0,0.0,3,0.0,173055.0,1,1,0.0,1.0,-42841,3013,45854,54,False,0.0
0.0,0.0,30.0,1.0,10.3,121.0,33,0.0,0.0,5.3,43.0,2021-09-11T16:30:00Z,90.0,2,0.0,0.0,0.0,0.0,4,0.0,162043.0,0,3,0.0,6.0,-20552,6950,27502,54,True,0.0
0.0,3.0,46.0,1.0,10.7,121.0,48,0.0,1.0,12.4,57.2,2021-09-19T15:30:00Z,90.0,17,0.0,0.0,0.0,0.0,5,0.0,167213.0,3,0,56.0,15.0,-1776,8520,10296,54,False,0.0
0.0,0.0,11.0,0.0,0.3,121.0,53,1.0,0.0,1.9,18.2,2021-09-25T11:30:00Z,61.0,12,0.0,0.0,0.0,0.0,6,0.0,229045.0,1,0,0.0,2.0,46108,55978,9870,54,True,0.0
0.0,0.0,14.0,0.0,11.7,121.0,63,1.0,0.0,3.2,20.4,2021-10-02T14:00:00Z,90.0,16,0.0,0.0,0.0,0.0,7,0.0,340865.0,1,3,0.0,1.0,98251,115109,16858,54,True,1.0
0.0,0.0,0.0,0.0,0.0,121.0,73,0.0,0.0,0.0,0.0,2021-10-16T16:30:00Z,0.0,3,0.0,0.0,0.0,0.0,8,0.0,312650.0,1,0,0.0,0.0,-30415,33109,63524,55,False,0.0
0.0,0.0,30.0,1.0,11.9,121.0,84,0.0,0.0,3.6,24.2,2021-10-23T11:30:00Z,90.0,15,0.0,0.0,0.0,0.0,9,0.0,314146.0,0,7,0.0,6.0,-3566,17713,21279,55,True,0.0
0.0,0.0,28.0,1.0,5.2,121.0,96,0.0,0.0,2.9,24.0,2021-10-30T14:00:00Z,90.0,14,0.0,0.0,0.0,0.0,10,0.0,319298.0,3,0,0.0,6.0,419,14870,14451,55,False,0.0
0.0,0.0,15.0,0.0,1.6,121.0,104,1.0,0.0,6.5,17.6,2021-11-06T15:00:00Z,90.0,5,0.0,0.0,0.0,0.0,11,0.0,333825.0,1,1,46.0,2.0,10633,21355,10722,55,True,0.0
0.0,0.0,29.0,1.0,1.4,121.0,113,0.0,0.0,2.1,19.8,2021-11-20T12:30:00Z,90.0,9,0.0,0.0,0.0,0.0,12,0.0,329966.0,3,0,0.0,6.0,-6717,10821,17538,55,False,0.0
1.0,3.0,29.0,0.0,1.6,121.0,125,1.0,0.0,4.0,18.8,2021-11-28T16:30:00Z,90.0,13,0.0,0.0,0.0,0.0,13,0.0,336183.0,1,1,20.0,8.0,2902,17178,14276,55,True,0.0
0.0,0.0,7.0,0.0,0.6,121.0,135,0.0,0.0,0.9,8.6,2021-12-01T19:30:00Z,45.0,18,0.0,0.0,0.0,0.0,14,0.0,387958.0,2,1,0.0,1.0,47278,53234,5956,55,False,0.0
0.0,1.0,26.0,0.0,1.3,121.0,149,3.0,1.0,7.3,52.2,2021-12-04T12:30:00Z,90.0,19,0.0,0.0,0.0,0.0,15,0.0,417737.0,2,3,19.0,8.0,26778,44357,17579,55,False,0.0
0.0,0.0,12.0,0.0,2.9,121.0,155,2.0,0.0,3.3,26.4,2021-12-11T15:00:00Z,90.0,10,0.0,0.0,0.0,0.0,16,0.0,549043.0,2,3,4.0,1.0,113245,124465,11220,56,True,0.0
0.0,0.0,21.0,0.0,6.5,121.0,168,1.0,0.0,6.2,38.8,2021-12-16T19:45:00Z,90.0,8,0.0,0.0,0.0,0.0,17,0.0,564796.0,1,1,17.0,2.0,20948,44871,23923,56,True,0.0
0.0,2.0,33.0,1.0,2.4,121.0,180,0.0,0.0,3.8,33.2,2021-12-19T14:00:00Z,90.0,20,0.0,0.0,0.0,0.0,18,0.0,589360.0,0,0,2.0,8.0,11077,27869,16792,56,False,0.0
0.0,0.0,13.0,0.0,1.6,121.0,181,1.0,0.0,2.5,23.4,2021-12-26T17:30:00Z,51.0,2,0.0,0.0,0.0,0.0,19,0.0,599126.0,3,1,0.0,1.0,9728,28858,19130,56,False,0.0
0.0,0.0,0.0,0.0,0.0,121.0,193,0.0,0.0,0.0,0.0,2021-12-29T19:30:00Z,0.0,4,0.0,0.0,0.0,0.0,20,0.0,484595.0,1,1,0.0,0.0,-81388,2479,83867,56,True,0.0
0.0,0.0,14.0,0.0,1.0,121.0,203,2.0,0.0,2.1,19.6,2022-01-02T16:30:00Z,90.0,11,0.0,0.0,0.0,0.0,21,0.0,421908.0,2,2,0.0,1.0,-79499,818,80317,56,True,0.0
0.0,0.0,15.0,0.0,0.4,121.0,215,1.0,0.0,1.0,9.2,2022-01-15T12:30:00Z,90.0,12,0.0,0.0,0.0,0.0,22,0.0,439853.0,0,1,0.0,2.0,-7103,27016,34119,56,False,0.0
0.0,0.0,20.0,0.0,1.6,121.0,232,1.0,0.0,3.5,33.0,2022-01-18T20:00:00Z,90.0,4,0.0,0.0,0.0,0.0,22,0.0,439853.0,1,1,0.0,2.0,-7103,27016,34119,56,False,0.0
0.0,2.0,30.0,1.0,0.5,121.0,223,0.0,1.0,6.2,36.8,2022-01-23T16:30:00Z,90.0,17,0.0,0.0,0.0,0.0,23,0.0,433314.0,0,2,25.0,13.0,-311,12966,13277,56,True,1.0
0.0,2.0,29.0,1.0,1.3,121.0,254,0.0,0.0,2.4,22.8,2022-02-19T15:00:00Z,90.0,7,0.0,0.0,0.0,0.0,26,0.0,461010.0,1,0,0.0,8.0,22368,34487,12119,56,False,0.0
0.0,0.0,28.0,1.0,1.6,121.0,272,0.0,0.0,2.7,25.0,2022-03-05T15:00:00Z,90.0,5,0.0,0.0,0.0,0.0,28,0.0,777736.0,4,0,0.0,6.0,234961,261680,26719,56,False,0.0
0.0,0.0,17.0,0.0,5.3,121.0,297,1.0,0.0,3.6,30.6,2022-03-10T19:30:00Z,90.0,15,0.0,0.0,0.0,0.0,28,0.0,777736.0,3,1,0.0,2.0,234961,261680,26719,56,False,0.0
0.0,0.0,0.0,0.0,0.0,121.0,284,0.0,0.0,0.0,0.0,2022-03-13T14:00:00Z,0.0,14,0.0,0.0,0.0,0.0,29,0.0,762463.0,0,1,0.0,0.0,29269,72566,43297,57,True,0.0
0.0,0.0,15.0,0.0,12.0,121.0,303,4.0,0.0,2.4,11.6,2022-04-02T14:00:00Z,90.0,3,0.0,0.0,0.0,0.0,31,0.0,726822.0,4,1,0.0,0.0,4809,28064,23255,57,True,0.0
0.0,0.0,26.0,1.0,0.8,121.0,319,0.0,0.0,1.9,18.0,2022-04-09T14:00:00Z,62.0,16,0.0,0.0,0.0,0.0,32,0.0,699453.0,6,0,0.0,6.0,-27511,10275,37786,57,False,0.0
0.0,0.0,13.0,0.0,1.3,121.0,243,2.0,0.0,1.6,15.0,2022-04-20T18:45:00Z,45.0,1,0.0,0.0,0.0,0.0,33,0.0,680580.0,4,2,0.0,0.0,-12802,12822,25624,56,True,0.0
0.0,1.0,27.0,1.0,2.4,121.0,335,0.0,0.0,3.6,25.4,2022-04-24T13:00:00Z,90.0,19,0.0,0.0,0.0,0.0,34,0.0,731373.0,0,1,8.0,7.0,39656,65218,25562,56,True,0.0
0.0,0.0,14.0,0.0,1.4,121.0,364,1.0,0.0,1.9,17.8,2022-04-28T18:45:00Z,90.0,13,0.0,0.0,0.0,0.0,34,0.0,731373.0,1,1,0.0,2.0,39656,65218,25562,56,False,0.0
0.0,0.0,16.0,0.0,16.0,121.0,342,1.0,0.0,4.4,25.8,2022-05-01T13:00:00Z,90.0,8,0.0,0.0,0.0,0.0,35,0.0,740178.0,0,1,2.0,2.0,7802,25515,17713,56,False,0.0
0.0,0.0,15.0,0.0,1.6,121.0,355,2.0,0.0,5.4,26.2,2022-05-07T14:00:00Z,90.0,20,0.0,0.0,0.0,0.0,36,0.0,750438.0,2,2,26.0,1.0,9932,28504,18572,56,True,0.0
