assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,714.0,267,0.0,0.0,0.0,0.0,2022-02-26T12:30:00Z,0.0,10,0.0,0.0,0.0,0.0,27,0.0,0.0,4,0,0.0,0.0,0,0,0,45,False,0.0
0.0,0.0,0.0,0.0,0.0,714.0,278,0.0,0.0,0.0,0.0,2022-03-07T20:00:00Z,0.0,8,0.0,0.0,0.0,0.0,28,0.0,43.0,0,5,0.0,0.0,27,33,6,45,True,0.0
0.0,0.0,0.0,0.0,0.0,714.0,288,0.0,0.0,0.0,0.0,2022-03-12T17:30:00Z,0.0,13,0.0,0.0,0.0,0.0,29,0.0,107.0,2,3,0.0,0.0,46,72,26,45,False,0.0
0.0,0.0,0.0,0.0,0.0,714.0,153,0.0,0.0,0.0,0.0,2022-03-16T19:30:00Z,0.0,4,0.0,0.0,0.0,0.0,29,0.0,107.0,2,0,0.0,0.0,46,72,26,45,False,0.0
0.0,0.0,0.0,0.0,0.0,714.0,298,0.0,0.0,0.0,0.0,2022-03-20T16:30:00Z,0.0,19,0.0,0.0,0.0,0.0,30,0.0,140.0,1,3,0.0,0.0,12,36,24,45,True,0.0
0.0,0.0,0.0,0.0,0.0,714.0,308,0.0,0.0,0.0,0.0,2022-04-03T15:30:00Z,0.0,14,0.0,0.0,0.0,0.0,31,0.0,176.0,1,5,0.0,0.0,7,32,25,45,True,0.0
0.0,0.0,0.0,0.0,0.0,714.0,312,0.0,0.0,0.0,0.0,2022-04-09T16:30:00Z,0.0,2,0.0,0.0,0.0,0.0,32,0.0,181.0,4,0,0.0,0.0,-5,18,23,45,False,0.0
0.0,0.0,0.0,0.0,0.0,714.0,327,0.0,0.0,0.0,0.0,2022-04-16T11:30:00Z,0.0,4,0.0,0.0,0.0,0.0,33,0.0,210.0,1,0,0.0,0.0,12,28,16,45,True,0.0
0.0,0.0,0.0,0.0,0.0,714.0,332,0.0,0.0,0.0,0.0,2022-04-23T16:30:00Z,0.0,3,0.0,0.0,0.0,0.0,34,0.0,228.0,0,0,0.0,0.0,-1,11,12,45,False,0.0
0.0,0.0,0.0,0.0,0.0,714.0,347,0.0,0.0,0.0,0.0,2022-05-01T13:00:00Z,0.0,9,0.0,0.0,0.0,0.0,35,0.0,237.0,1,3,0.0,0.0,-4,13,17,45,True,0.0
0.0,0.0,0.0,0.0,0.0,714.0,358,0.0,0.0,0.0,0.0,2022-05-07T18:45:00Z,0.0,11,0.0,0.0,0.0,0.0,36,0.0,244.0,1,1,0.0,0.0,-4,17,21,45,False,0.0
0.0,0.0,0.0,0.0,0.0,714.0,218,0.0,0.0,0.0,0.0,2022-05-12T18:45:00Z,0.0,1,0.0,0.0,0.0,0.0,36,0.0,244.0,0,3,0.0,0.0,-4,17,21,45,True,0.0
0.0,0.0,0.0,0.0,0.0,714.0,367,0.0,0.0,0.0,0.0,2022-05-15T11:00:00Z,0.0,5,0.0,0.0,0.0,0.0,37,0.0,264.0,0,1,0.0,0.0,7,16,9,45,True,0.0
0.0,0.0,0.0,0.0,0.0,714.0,380,0.0,0.0,0.0,0.0,2022-05-22T15:00:00Z,0.0,15,0.0,0.0,0.0,0.0,38,0.0,282.0,5,0,0.0,0.0,15,26,11,45,False,0.0
0.0,0.0,0.0,0.0,0.0,9996.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,2463.0,,,0.0,0.0,,,,,,0.0
Games played: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
