assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,507.0,10,0.0,0.0,0.0,0.0,2021-08-15T15:30:00Z,0.0,17,0.0,0.0,0.0,0.0,1,0.0,2450.0,0,1,0.0,0.0,0,0,0,45,False,0.0
0.0,0.0,3.0,0.0,2.2,507.0,16,0.0,0.0,1.0,1.6,2021-08-21T14:00:00Z,21.0,15,0.0,0.0,0.0,0.0,2,0.0,3475.0,0,5,6.0,1.0,-58,425,483,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,24,0.0,0.0,0.0,0.0,2021-08-28T11:30:00Z,0.0,1,0.0,0.0,0.0,0.0,3,0.0,4000.0,0,5,0.0,0.0,65,643,578,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,37,0.0,0.0,0.0,0.0,2021-09-11T14:00:00Z,0.0,9,0.0,0.0,0.0,0.0,4,0.0,5342.0,1,0,0.0,0.0,468,1596,1128,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,45,0.0,0.0,0.0,0.0,2021-09-18T14:00:00Z,0.0,16,0.0,0.0,0.0,0.0,5,0.0,5505.0,0,0,0.0,0.0,-177,749,926,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,53,0.0,0.0,0.0,0.0,2021-09-25T11:30:00Z,0.0,6,0.0,0.0,0.0,0.0,6,0.0,5594.0,1,0,0.0,0.0,-169,519,688,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,66,0.0,0.0,0.0,0.0,2021-10-03T15:30:00Z,0.0,11,0.0,0.0,0.0,0.0,7,0.0,5449.0,2,2,0.0,0.0,-296,175,471,45,False,0.0
0.0,0.0,4.0,0.0,1.0,507.0,76,0.0,0.0,0.2,1.0,2021-10-16T14:00:00Z,1.0,5,0.0,0.0,0.0,0.0,8,0.0,5392.0,0,2,0.0,1.0,-184,239,423,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,83,0.0,0.0,0.0,0.0,2021-10-23T16:30:00Z,0.0,4,0.0,0.0,0.0,0.0,9,0.0,6546.0,4,1,0.0,0.0,900,1276,376,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,95,0.0,0.0,0.0,0.0,2021-10-30T14:00:00Z,0.0,7,0.0,0.0,0.0,0.0,10,0.0,6732.0,2,0,0.0,0.0,54,850,796,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,108,0.0,0.0,0.0,0.0,2021-11-06T12:30:00Z,0.0,13,0.0,0.0,0.0,0.0,11,0.0,6720.0,2,0,0.0,0.0,-152,379,531,45,False,0.0
1.0,0.0,20.0,1.0,27.3,507.0,115,0.0,0.0,8.7,8.0,2021-11-21T14:00:00Z,86.0,8,0.0,0.0,0.0,0.0,12,0.0,6432.0,0,3,52.0,6.0,-357,204,561,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,129,0.0,0.0,0.0,0.0,2021-11-28T14:00:00Z,0.0,19,0.0,0.0,0.0,0.0,13,0.0,9300.0,1,2,0.0,0.0,2571,3100,529,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,131,0.0,0.0,0.0,0.0,2021-12-01T20:15:00Z,0.0,2,0.0,0.0,0.0,0.0,14,0.0,9713.0,2,1,0.0,0.0,418,1029,611,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,148,0.0,0.0,0.0,0.0,2021-12-04T17:30:00Z,0.0,18,0.0,0.0,0.0,0.0,15,0.0,9329.0,3,1,0.0,0.0,-408,566,974,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,159,0.0,0.0,0.0,0.0,2021-12-11T12:30:00Z,0.0,20,0.0,0.0,0.0,0.0,16,0.0,8708.0,0,1,0.0,0.0,-696,360,1056,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,170,0.0,0.0,0.0,0.0,2021-12-14T20:00:00Z,0.0,10,0.0,0.0,0.0,0.0,17,0.0,8086.0,0,7,0.0,0.0,-646,167,813,45,True,0.0
0.0,0.0,2.0,0.0,0.3,507.0,175,0.0,0.0,0.3,0.4,2021-12-19T14:00:00Z,13.0,14,0.0,0.0,0.0,0.0,18,0.0,7668.0,4,0,2.0,1.0,-479,200,679,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,185,0.0,0.0,0.0,0.0,2021-12-26T15:00:00Z,0.0,9,0.0,0.0,0.0,0.0,19,0.0,7392.0,3,6,0.0,0.0,-424,175,599,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,192,0.0,0.0,0.0,0.0,2021-12-29T20:15:00Z,0.0,3,0.0,0.0,0.0,0.0,20,0.0,7303.0,1,0,0.0,0.0,-122,111,233,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,201,0.0,0.0,0.0,0.0,2022-01-01T12:30:00Z,0.0,1,0.0,0.0,0.0,0.0,21,0.0,6934.0,2,1,0.0,0.0,-293,110,403,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,215,0.0,0.0,0.0,0.0,2022-01-15T12:30:00Z,0.0,6,0.0,0.0,0.0,0.0,22,0.0,6874.0,0,1,0.0,0.0,-205,349,554,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,229,0.0,0.0,0.0,0.0,2022-01-22T17:30:00Z,0.0,16,0.0,0.0,0.0,0.0,23,0.0,6469.0,1,1,0.0,0.0,-353,44,397,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,238,0.0,0.0,0.0,0.0,2022-02-09T19:45:00Z,0.0,3,0.0,0.0,0.0,0.0,24,0.0,6199.0,0,2,0.0,0.0,-290,30,320,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,248,0.0,0.0,0.0,0.0,2022-02-12T17:30:00Z,0.0,15,0.0,0.0,0.0,0.0,25,0.0,6068.0,4,0,0.0,0.0,-145,14,159,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,257,0.0,0.0,0.0,0.0,2022-02-19T17:30:00Z,0.0,17,0.0,0.0,0.0,0.0,26,0.0,5928.0,3,2,0.0,0.0,-141,17,158,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,266,0.0,0.0,0.0,0.0,2022-02-26T17:30:00Z,0.0,8,0.0,0.0,0.0,0.0,27,0.0,5806.0,1,0,0.0,0.0,-116,17,133,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,275,0.0,0.0,0.0,0.0,2022-03-06T16:30:00Z,0.0,13,0.0,0.0,0.0,0.0,28,0.0,5743.0,1,4,0.0,0.0,-85,8,93,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,285,0.0,0.0,0.0,0.0,2022-03-14T20:00:00Z,0.0,7,0.0,0.0,0.0,0.0,29,0.0,5702.0,0,0,0.0,0.0,-53,18,71,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,302,0.0,0.0,0.0,0.0,2022-04-02T14:00:00Z,0.0,5,0.0,0.0,0.0,0.0,31,0.0,5647.0,2,0,0.0,0.0,-45,13,58,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,316,0.0,0.0,0.0,0.0,2022-04-10T15:30:00Z,0.0,11,0.0,0.0,0.0,0.0,32,0.0,5615.0,2,2,0.0,0.0,-30,13,43,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,295,0.0,0.0,0.0,0.0,2022-04-20T19:00:00Z,0.0,4,0.0,0.0,0.0,0.0,33,0.0,5577.0,0,3,0.0,0.0,-40,10,50,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,339,0.0,0.0,0.0,0.0,2022-04-23T14:00:00Z,0.0,18,0.0,0.0,0.0,0.0,34,0.0,5569.0,1,5,0.0,0.0,-16,29,45,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,343,0.0,0.0,0.0,0.0,2022-04-30T16:30:00Z,0.0,10,0.0,0.0,0.0,0.0,35,0.0,5585.0,4,0,0.0,0.0,0,29,29,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,359,0.0,0.0,0.0,0.0,2022-05-08T15:30:00Z,0.0,14,0.0,0.0,0.0,0.0,36,0.0,5619.0,0,5,0.0,0.0,5,50,45,45,True,0.0
0.0,0.0,0.0,0.0,0.0,507.0,330,0.0,0.0,0.0,0.0,2022-05-11T19:15:00Z,0.0,20,0.0,0.0,0.0,0.0,36,0.0,5619.0,5,1,0.0,0.0,5,50,45,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,369,0.0,0.0,0.0,0.0,2022-05-15T13:00:00Z,0.0,19,0.0,0.0,0.0,0.0,37,0.0,5708.0,2,2,0.0,0.0,14,70,56,45,False,0.0
0.0,0.0,0.0,0.0,0.0,507.0,379,0.0,0.0,0.0,0.0,2022-05-22T15:00:00Z,0.0,2,0.0,0.0,0.0,0.0,38,0.0,5641.0,2,3,0.0,0.0,-4,44,48,45,True,0.0
1.0,0.0,29.0,1.0,30.8,19266.0,,0.0,0.0,10.2,11.0,,121.0,,0.0,0.0,0.0,0.0,,0.0,237439.0,,,60.0,9.0,,,,,,0.0
Games played: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
