assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,249.0,10,0.0,0.0,0.0,0.0,2021-08-15T15:30:00Z,0.0,17,0.0,0.0,0.0,0.0,1,0.0,371353.0,0,1,0.0,0.0,0,0,0,55,False,0.0
0.0,0.0,24.0,1.0,9.3,249.0,16,0.0,0.0,3.0,11.0,2021-08-21T14:00:00Z,90.0,15,0.0,0.0,0.0,0.0,2,0.0,410733.0,0,5,10.0,6.0,-28229,20122,48351,55,True,0.0
0.0,0.0,5.0,0.0,4.5,249.0,24,0.0,0.0,0.6,1.4,2021-08-28T11:30:00Z,45.0,1,0.0,0.0,0.0,0.0,3,0.0,454552.0,0,5,0.0,1.0,13112,41443,28331,55,True,0.0
0.0,0.0,25.0,1.0,3.2,249.0,37,0.0,0.0,5.8,19.8,2021-09-11T14:00:00Z,90.0,9,0.0,0.0,0.0,0.0,4,0.0,442166.0,1,0,35.0,6.0,-33966,37845,71811,55,False,0.0
0.0,0.0,30.0,1.0,16.8,249.0,45,0.0,0.0,3.7,20.2,2021-09-18T14:00:00Z,90.0,16,0.0,0.0,0.0,0.0,5,0.0,485464.0,0,0,0.0,6.0,22555,55043,32488,55,True,0.0
0.0,1.0,28.0,1.0,14.6,249.0,53,0.0,0.0,2.8,13.2,2021-09-25T11:30:00Z,90.0,6,0.0,0.0,0.0,0.0,6,0.0,491941.0,1,0,0.0,7.0,-1120,31698,32818,55,False,0.0
0.0,0.0,9.0,0.0,1.8,249.0,66,2.0,0.0,0.7,2.6,2021-10-03T15:30:00Z,90.0,11,0.0,0.0,0.0,0.0,7,0.0,545880.0,2,2,3.0,1.0,42190,64502,22312,55,False,0.0
0.0,0.0,0.0,0.0,0.0,249.0,76,0.0,0.0,0.0,0.0,2021-10-16T14:00:00Z,0.0,5,0.0,0.0,0.0,0.0,8,0.0,667248.0,0,2,0.0,0.0,105311,130432,25121,55,True,0.0
0.0,0.0,9.0,0.0,3.8,249.0,83,1.0,0.0,1.7,9.2,2021-10-23T16:30:00Z,90.0,4,0.0,0.0,0.0,0.0,9,0.0,653955.0,4,1,4.0,1.0,-14147,29918,44065,56,False,1.0
0.0,0.0,13.0,0.0,4.2,249.0,95,2.0,0.0,1.4,8.2,2021-10-30T14:00:00Z,90.0,7,0.0,0.0,0.0,0.0,10,0.0,641506.0,2,0,2.0,1.0,-19949,24989,44938,56,True,0.0
0.0,2.0,31.0,1.0,21.3,249.0,108,0.0,0.0,4.1,19.6,2021-11-06T12:30:00Z,90.0,13,0.0,0.0,0.0,0.0,11,0.0,566049.0,2,0,0.0,8.0,-77051,6173,83224,56,False,0.0
0.0,1.0,30.0,1.0,24.4,249.0,115,0.0,0.0,4.1,14.6,2021-11-21T14:00:00Z,90.0,8,0.0,0.0,0.0,0.0,12,0.0,581437.0,0,3,2.0,7.0,6288,28879,22591,55,True,0.0
0.0,0.0,8.0,0.0,8.5,249.0,129,1.0,0.0,2.5,13.8,2021-11-28T14:00:00Z,90.0,19,0.0,0.0,0.0,0.0,13,0.0,604038.0,1,2,3.0,2.0,18171,38419,20248,55,True,0.0
0.0,0.0,0.0,0.0,0.0,249.0,131,0.0,0.0,0.0,0.0,2021-12-01T20:15:00Z,0.0,2,0.0,0.0,0.0,0.0,14,0.0,631174.0,2,1,0.0,0.0,24423,37143,12720,55,False,0.0
1.0,0.0,24.0,0.0,16.8,249.0,148,1.0,0.0,4.5,26.0,2021-12-04T17:30:00Z,90.0,18,0.0,0.0,0.0,0.0,15,0.0,597912.0,3,1,2.0,5.0,-33447,20151,53598,55,False,0.0
