assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,542.0,3,0.0,0.0,0.0,0.0,2021-08-14T14:00:00Z,0.0,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.0,0.0,0,0,0,45,False,0.0
0.0,0.0,0.0,0.0,0.0,542.0,13,0.0,0.0,0.0,0.0,2021-08-21T14:00:00Z,0.0,3,0.0,0.0,0.0,0.0,2,0.0,17246.0,0,0,0.0,0.0,8184,10813,2629,45,True,0.0
0.0,0.0,0.0,0.0,0.0,542.0,28,0.0,0.0,0.0,0.0,2021-08-28T14:00:00Z,0.0,19,0.0,0.0,0.0,0.0,3,0.0,26817.0,2,2,0.0,0.0,6473,13037,6564,45,False,0.0
0.0,0.0,0.0,0.0,0.0,542.0,34,0.0,0.0,0.0,0.0,2021-09-11T11:30:00Z,0.0,17,0.0,0.0,0.0,0.0,4,0.0,74072.0,0,3,0.0,0.0,36552,65546,28994,45,True,0.0
0.0,0.0,0.0,0.0,0.0,542.0,44,0.0,0.0,0.0,0.0,2021-09-18T14:00:00Z,0.0,11,0.0,0.0,0.0,0.0,5,0.0,116817.0,0,3,0.0,0.0,37369,54898,17529,45,False,0.0
0.0,0.0,0.0,0.0,0.0,542.0,54,0.0,0.0,0.0,0.0,2021-09-27T19:00:00Z,0.0,4,0.0,0.0,0.0,0.0,6,0.0,123724.0,1,1,0.0,0.0,6804,21429,14625,45,True,0.0
0.0,0.0,0.0,0.0,0.0,542.0,64,0.0,0.0,0.0,0.0,2021-10-03T13:00:00Z,0.0,9,0.0,0.0,0.0,0.0,7,0.0,117154.0,2,2,0.0,0.0,-6113,7876,13989,45,True,0.0
0.0,0.0,0.0,0.0,0.0,542.0,71,0.0,0.0,0.0,0.0,2021-10-18T19:00:00Z,0.0,1,0.0,0.0,0.0,0.0,8,0.0,115953.0,2,2,0.0,0.0,-3372,6767,10139,45,False,0.0
0.0,0.0,0.0,0.0,0.0,542.0,85,0.0,0.0,0.0,0.0,2021-10-23T14:00:00Z,0.0,14,0.0,0.0,0.0,0.0,9,0.0,116344.0,1,1,0.0,0.0,-480,6470,6950,45,True,0.0
0.0,0.0,0.0,0.0,0.0,542.0,95,0.0,0.0,0.0,0.0,2021-10-30T14:00:00Z,0.0,12,0.0,0.0,0.0,0.0,10,0.0,119210.0,2,0,0.0,0.0,1076,11041,9965,45,False,0.0
