assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,550.0,6,0.0,0.0,0.0,0.0,2021-08-14T11:30:00Z,0.0,13,0.0,0.0,0.0,0.0,1,0.0,0.0,1,5,0.0,0.0,0,0,0,45,False,0.0
0.0,0.0,0.0,0.0,0.0,550.0,14,0.0,0.0,0.0,0.0,2021-08-21T14:00:00Z,0.0,8,0.0,0.0,0.0,0.0,2,0.0,53807.0,2,2,0.0,0.0,23118,28684,5566,45,True,0.0
0.0,0.0,0.0,0.0,0.0,550.0,29,0.0,0.0,0.0,0.0,2021-08-29T13:00:00Z,0.0,5,0.0,0.0,0.0,0.0,3,0.0,79315.0,1,1,0.0,0.0,13609,28990,15381,45,False,0.0
0.0,0.0,0.0,0.0,0.0,550.0,36,0.0,0.0,0.0,0.0,2021-09-12T15:30:00Z,0.0,11,0.0,0.0,0.0,0.0,4,0.0,137242.0,3,0,0.0,0.0,40066,80392,40326,45,True,0.0
0.0,0.0,0.0,0.0,0.0,550.0,46,0.0,0.0,0.0,0.0,2021-09-17T19:00:00Z,0.0,14,0.0,0.0,0.0,0.0,5,0.0,182162.0,1,1,0.0,0.0,37122,59656,22534,45,False,0.0
0.0,0.0,0.0,0.0,0.0,550.0,56,0.0,0.0,0.0,0.0,2021-09-25T14:00:00Z,0.0,19,0.0,0.0,0.0,0.0,6,0.0,188740.0,2,1,0.0,0.0,3828,25130,21302,45,True,0.0
0.0,0.0,0.0,0.0,0.0,550.0,65,0.0,0.0,0.0,0.0,2021-10-02T14:00:00Z,0.0,18,0.0,0.0,0.0,0.0,7,0.0,177983.0,0,1,0.0,0.0,-12285,8086,20371,45,True,0.0
0.0,0.0,0.0,0.0,0.0,550.0,79,0.0,0.0,0.0,0.0,2021-10-16T14:00:00Z,0.0,16,0.0,0.0,0.0,0.0,8,0.0,174650.0,0,1,0.0,0.0,-7117,7801,14918,45,False,0.0
0.0,0.0,0.0,0.0,0.0,550.0,87,0.0,0.0,0.0,0.0,2021-10-23T14:00:00Z,0.0,20,0.0,0.0,0.0,0.0,9,0.0,172396.0,1,1,0.0,0.0,-4095,6164,10259,45,True,0.0
0.0,0.0,0.0,0.0,0.0,550.0,97,0.0,0.0,0.0,0.0,2021-10-31T14:00:00Z,0.0,15,0.0,0.0,0.0,0.0,10,0.0,169058.0,2,1,0.0,0.0,-5956,6943,12899,45,False,0.0
