assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,4.0,1.0,15.8,78.0,1,0.0,0.0,2.6,6.2,2021-08-13T19:00:00Z,90.0,1,0.0,0.0,0.0,0.0,1,0.0,2065056.0,0,2,4.0,2.0,0,0,0,65,True,0.0
0.0,0.0,5.0,1.0,1.4,78.0,13,0.0,0.0,7.2,4.2,2021-08-21T14:00:00Z,90.0,7,0.0,0.0,0.0,0.0,2,0.0,2181813.0,0,0,66.0,2.0,1996,132302,130306,65,False,0.0
0.0,1.0,22.0,0.0,15.1,78.0,21,1.0,1.0,7.9,31.2,2021-08-28T14:00:00Z,90.0,2,0.0,0.0,0.0,0.0,3,0.0,1707531.0,1,1,33.0,6.0,-475891,46038,521929,64,False,1.0
0.0,0.0,15.0,0.0,36.8,78.0,32,1.0,0.0,5.5,8.2,2021-09-11T14:00:00Z,90.0,4,0.0,0.0,0.0,0.0,4,0.0,1395526.0,1,0,10.0,2.0,-342559,121918,464477,64,True,0.0
1.0,3.0,46.0,1.0,28.3,78.0,50,0.0,1.0,11.3,54.8,2021-09-18T11:30:00Z,90.0,20,0.0,0.0,0.0,0.0,5,0.0,1107587.0,2,0,30.0,12.0,-295137,35395,330532,63,False,0.0
1.0,0.0,19.0,0.0,26.3,78.0,52,3.0,0.0,7.5,21.6,2021-09-25T16:30:00Z,90.0,11,0.0,0.0,0.0,0.0,6,0.0,1158358.0,3,3,27.0,5.0,27849,140593,112744,63,True,0.0
0.0,0.0,8.0,0.0,28.7,78.0,69,1.0,0.0,6.4,15.8,2021-10-03T13:00:00Z,90.0,19,0.0,0.0,0.0,0.0,7,0.0,1235115.0,2,1,19.0,2.0,66774,150519,83745,63,False,0.0
0.0,0.0,4.0,0.0,1.5,78.0,73,1.0,0.0,5.3,12.8,2021-10-16T16:30:00Z,90.0,6,0.0,0.0,0.0,0.0,8,0.0,1270414.0,1,0,39.0,2.0,26852,127563,100711,64,True,0.0
0.0,0.0,3.0,0.0,32.8,78.0,82,2.0,0.0,9.3,16.8,2021-10-24T13:00:00Z,90.0,9,0.0,0.0,0.0,0.0,9,0.0,1486617.0,2,1,43.0,2.0,205450,261368,55918,65,True,0.0
0.0,0.0,0.0,0.0,0.4,78.0,92,3.0,0.0,4.3,0.0,2021-10-30T14:00:00Z,90.0,5,0.0,0.0,0.0,0.0,10,0.0,1739899.0,1,3,43.0,2.0,238131,316225,78094,66,False,0.0
0.0,0.0,2.0,0.0,3.4,78.0,102,2.0,0.0,3.4,2.6,2021-11-06T15:00:00Z,90.0,15,0.0,0.0,0.0,0.0,11,0.0,1975809.0,2,1,28.0,1.0,224320,281534,57214,67,True,1.0
0.0,0.0,22.0,0.0,11.4,78.0,116,3.0,1.0,10.2,44.4,2021-11-20T15:00:00Z,90.0,14,0.0,0.0,0.0,0.0,12,0.0,1830244.0,3,3,46.0,6.0,-136963,54415,191378,67,False,0.0
0.0,3.0,36.0,1.0,6.2,78.0,122,0.0,1.0,7.3,50.0,2021-11-28T14:00:00Z,90.0,8,0.0,0.0,0.0,0.0,13,0.0,1821342.0,0,1,17.0,9.0,-17244,61266,78510,67,True,0.0
0.0,0.0,5.0,0.0,12.0,78.0,140,2.0,0.0,8.0,11.8,2021-12-02T19:30:00Z,90.0,17,0.0,0.0,0.0,0.0,14,0.0,1854659.0,0,2,56.0,2.0,28665,86337,57672,67,False,0.0
0.0,0.0,0.0,0.0,0.0,78.0,143,0.0,0.0,0.0,0.0,2021-12-05T14:00:00Z,0.0,10,0.0,0.0,0.0,0.0,15,0.0,1946010.0,2,2,0.0,0.0,86245,151043,64798,67,False,0.0
0.0,0.0,0.0,0.0,0.0,78.0,152,0.0,0.0,0.0,0.0,2021-12-10T20:00:00Z,0.0,18,0.0,0.0,0.0,0.0,16,0.0,1279628.0,1,2,0.0,0.0,-632695,21089,653784,66,True,0.0
0.0,0.0,5.0,0.0,34.8,78.0,182,2.0,0.0,8.2,11.2,2021-12-26T20:00:00Z,90.0,4,0.0,0.0,0.0,0.0,19,0.0,1091551.0,0,2,36.0,1.0,51666,82016,30350,66,False,1.0
0.0,0.0,9.0,0.0,1.2,78.0,192,1.0,0.0,1.5,11.6,2021-12-29T20:15:00Z,90.0,12,0.0,0.0,0.0,0.0,20,0.0,1003057.0,1,0,2.0,2.0,-34846,9588,44434,66,True,0.0
0.0,0.0,1.0,0.0,13.2,78.0,202,1.0,0.0,1.6,0.0,2022-01-02T14:00:00Z,90.0,2,0.0,0.0,0.0,0.0,21,0.0,1266111.0,1,2,5.0,1.0,119122,167369,48247,66,True,1.0
0.0,0.0,-4.0,0.0,2.4,78.0,176,4.0,0.0,6.3,1.2,2022-01-11T19:45:00Z,90.0,16,0.0,0.0,0.0,0.0,21,0.0,1266111.0,1,4,59.0,1.0,119122,167369,48247,66,False,1.0
0.0,0.0,5.0,0.0,7.2,78.0,214,3.0,0.0,6.0,14.4,2022-01-16T14:00:00Z,90.0,11,0.0,0.0,0.0,0.0,22,0.0,1001060.0,0,3,38.0,2.0,-100361,38596,138957,66,False,0.0
0.0,2.0,34.0,0.0,32.3,78.0,162,3.0,1.0,16.3,47.0,2022-01-19T20:00:00Z,90.0,13,0.0,0.0,0.0,0.0,22,0.0,1001060.0,3,1,84.0,8.0,-100361,38596,138957,66,True,0.0
0.0,1.0,27.0,0.0,15.1,78.0,222,2.0,1.0,10.9,31.8,2022-01-22T15:00:00Z,90.0,20,0.0,0.0,0.0,0.0,23,0.0,995798.0,2,1,62.0,7.0,-52986,17987,70973,66,True,0.0
0.0,0.0,0.0,0.0,0.0,78.0,238,0.0,0.0,0.0,0.0,2022-02-09T19:45:00Z,0.0,12,0.0,0.0,0.0,0.0,24,0.0,977472.0,0,2,0.0,0.0,-21327,32966,54293,66,False,0.0
0.0,0.0,0.0,0.0,0.0,78.0,241,0.0,0.0,0.0,0.0,2022-02-12T15:00:00Z,0.0,7,0.0,0.0,0.0,0.0,25,0.0,876783.0,0,0,0.0,0.0,-95175,7363,102538,66,True,0.0
0.0,0.0,0.0,0.0,0.0,78.0,251,0.0,0.0,0.0,0.0,2022-02-19T15:00:00Z,0.0,1,0.0,0.0,0.0,0.0,26,0.0,782563.0,1,2,0.0,0.0,-83833,1513,85346,65,False,0.0
0.0,0.0,10.0,0.0,11.5,78.0,262,0.0,0.0,3.7,7.4,2022-02-26T15:00:00Z,28.0,14,0.0,0.0,0.0,0.0,27,0.0,751813.0,2,0,18.0,1.0,-37050,5726,42776,65,True,0.0
0.0,3.0,79.0,0.0,12.2,78.0,277,1.0,3.0,18.6,104.6,2022-03-05T15:00:00Z,90.0,15,0.0,0.0,0.0,0.0,28,0.0,746324.0,3,1,69.0,17.0,-16501,12778,29279,65,False,0.0
0.0,3.0,56.0,1.0,14.0,78.0,282,0.0,2.0,15.1,78.8,2022-03-12T15:00:00Z,90.0,5,0.0,0.0,0.0,0.0,29,0.0,919864.0,0,2,58.0,12.0,157719,174820,17101,65,True,1.0
0.0,0.0,5.0,0.0,15.3,78.0,293,2.0,0.0,5.4,0.6,2022-03-20T14:00:00Z,90.0,9,0.0,0.0,0.0,0.0,30,0.0,1741460.0,1,2,38.0,2.0,444710,456504,11794,66,False,0.0
1.0,0.0,10.0,0.0,20.8,78.0,303,1.0,0.0,12.5,22.8,2022-04-02T14:00:00Z,90.0,6,0.0,0.0,0.0,0.0,31,0.0,1350178.0,4,1,81.0,5.0,1582,97439,95857,67,False,0.0
1.0,3.0,45.0,1.0,62.6,78.0,313,0.0,1.0,20.1,61.0,2022-04-10T13:00:00Z,90.0,19,0.0,0.0,0.0,0.0,32,0.0,1493143.0,0,2,77.0,12.0,137433,164943,27510,68,True,0.0
0.0,0.0,-1.0,0.0,34.6,78.0,328,1.0,0.0,5.2,4.4,2022-04-16T14:00:00Z,90.0,18,0.0,0.0,0.0,0.0,33,0.0,1668273.0,2,1,13.0,1.0,177001,213747,36746,69,False,1.0
0.0,0.0,1.0,1.0,12.9,78.0,332,0.0,0.0,7.5,2.6,2022-04-23T16:30:00Z,90.0,17,0.0,0.0,0.0,0.0,34,0.0,1657714.0,0,0,59.0,2.0,-9981,84641,94622,69,True,0.0
0.0,0.0,3.0,0.0,16.0,78.0,344,3.0,0.0,5.6,9.2,2022-05-02T19:00:00Z,90.0,13,0.0,0.0,0.0,0.0,35,0.0,1636686.0,0,3,31.0,2.0,-24885,62149,87034,69,False,0.0
1.0,0.0,22.0,1.0,32.4,78.0,352,0.0,0.0,11.4,25.0,2022-05-07T14:00:00Z,90.0,16,0.0,0.0,0.0,0.0,36,0.0,1465414.0,0,3,57.0,5.0,-143514,47152,190666,68,True,0.0
0.0,0.0,3.0,0.0,13.4,78.0,362,2.0,0.0,5.3,3.8,2022-05-15T15:30:00Z,90.0,8,0.0,0.0,0.0,0.0,37,0.0,1475856.0,3,2,36.0,2.0,5534,79967,74433,68,False,0.0
0.0,0.0,1.0,0.0,0.0,78.0,372,2.0,0.0,0.0,0.0,2022-05-22T15:00:00Z,90.0,10,0.0,0.0,0.0,0.0,38,0.0,1754085.0,2,1,0.0,1.0,222231,268009,45778,69,True,1.0
5.0,19.0,502.0,8.0,571.9999999999999,2964.0,,47.0,12.0,257.40000000000003,717.8,,2908.0,,0.0,0.0,0.0,0.0,,0.0,52977984.0,,,1284.0,139.0,,,,,,8.0
Games played: 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
