assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,28.0,8,0.0,0.0,0.0,0.0,2021-08-14T14:00:00Z,0.0,18,0.0,0.0,0.0,0.0,1,0.0,71768.0,2,3,0.0,0.0,0,0,0,40,False,0.0
0.0,0.0,0.0,0.0,0.0,28.0,11,0.0,0.0,0.0,0.0,2021-08-21T14:00:00Z,0.0,14,0.0,0.0,0.0,0.0,2,0.0,86891.0,0,2,0.0,0.0,2533,5465,2932,40,True,0.0
0.0,0.0,0.0,0.0,0.0,28.0,21,0.0,0.0,0.0,0.0,2021-08-28T14:00:00Z,0.0,3,0.0,0.0,0.0,0.0,3,0.0,98486.0,1,1,0.0,0.0,6113,10873,4760,40,True,0.0
0.0,0.0,13.0,0.0,0.0,28.0,33,3.0,0.0,0.8,8.2,2021-09-11T16:30:00Z,90.0,6,0.0,0.0,0.0,0.0,4,1.0,186783.0,0,3,0.0,1.0,75380,104226,28846,40,False,0.0
0.0,0.0,0.0,0.0,0.0,28.0,41,0.0,0.0,0.0,0.0,2021-09-18T16:30:00Z,0.0,8,0.0,0.0,0.0,0.0,5,0.0,316105.0,0,3,0.0,0.0,109560,126650,17090,40,True,0.0
0.0,0.0,0.0,0.0,0.0,28.0,58,0.0,0.0,0.0,0.0,2021-09-25T11:30:00Z,0.0,13,0.0,0.0,0.0,0.0,6,0.0,308990.0,1,0,0.0,0.0,-1057,14372,15429,40,False,0.0
0.0,0.0,0.0,0.0,0.0,28.0,68,0.0,0.0,0.0,0.0,2021-10-03T13:00:00Z,0.0,17,0.0,0.0,0.0,0.0,7,0.0,303684.0,1,2,0.0,0.0,-6181,5920,12101,40,False,0.0
0.0,0.0,0.0,0.0,0.0,28.0,72,0.0,0.0,0.0,0.0,2021-10-16T14:00:00Z,0.0,20,0.0,0.0,0.0,0.0,8,0.0,300746.0,3,2,0.0,0.0,-4756,7643,12399,40,True,0.0
0.0,0.0,0.0,0.0,0.0,28.0,81,0.0,0.0,0.0,0.0,2021-10-22T19:00:00Z,0.0,1,0.0,0.0,0.0,0.0,9,0.0,295284.0,1,3,0.0,0.0,-5862,2811,8673,40,False,0.0
0.0,0.0,0.0,0.0,0.0,28.0,91,0.0,0.0,0.0,0.0,2021-10-31T16:30:00Z,0.0,19,0.0,0.0,0.0,0.0,10,0.0,290742.0,4,1,0.0,0.0,-5434,2970,8404,40,True,0.0
0.0,0.0,0.0,0.0,0.0,28.0,109,0.0,0.0,0.0,0.0,2021-11-05T20:00:00Z,0.0,16,0.0,0.0,0.0,0.0,11,0.0,289796.0,0,1,0.0,0.0,-2355,3501,5856,40,False,0.0
0.0,0.0,0.0,0.0,0.0,28.0,111,0.0,0.0,0.0,0.0,2021-11-20T15:00:00Z,0.0,4,0.0,0.0,0.0,0.0,12,0.0,278394.0,0,2,0.0,0.0,-11975,2952,14927,40,True,0.0
0.0,0.0,0.0,0.0,0.0,28.0,126,0.0,0.0,0.0,0.0,2021-11-27T15:00:00Z,0.0,7,0.0,0.0,0.0,0.0,13,0.0,275076.0,2,1,0.0,0.0,-3492,1871,5363,40,False,0.0
0.0,0.0,0.0,0.0,0.0,28.0,131,0.0,0.0,0.0,0.0,2021-12-01T20:15:00Z,0.0,12,0.0,0.0,0.0,0.0,14,0.0,273076.0,2,1,0.0,0.0,-2603,1426,4029,40,True,0.0
0.0,0.0,0.0,0.0,0.0,28.0,141,0.0,0.0,0.0,0.0,2021-12-05T16:30:00Z,0.0,9,0.0,0.0,0.0,0.0,15,0.0,271989.0,1,2,0.0,0.0,-1575,2161,3736,40,True,0.0
0.0,0.0,0.0,0.0,0.0,28.0,158,0.0,0.0,0.0,0.0,2021-12-11T15:00:00Z,0.0,11,0.0,0.0,0.0,0.0,16,0.0,269714.0,0,1,0.0,0.0,-2740,2634,5374,40,False,0.0
0.0,0.0,0.0,0.0,0.0,28.0,167,0.0,0.0,0.0,0.0,2021-12-14T19:45:00Z,0.0,15,0.0,0.0,0.0,0.0,17,0.0,264765.0,2,0,0.0,0.0,-4818,1634,6452,40,False,0.0
0.0,0.0,0.0,0.0,0.0,28.0,181,0.0,0.0,0.0,0.0,2021-12-26T17:30:00Z,0.0,6,0.0,0.0,0.0,0.0,19,0.0,259135.0,3,1,0.0,0.0,-1934,2127,4061,40,True,0.0
