assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,11.0,1.0,0.8,373.0,10,0.0,0.0,1.7,16.2,2021-08-15T15:30:00Z,90.0,12,0.0,0.0,0.0,0.0,1,0.0,17425.0,0,1,0.0,3.0,0,0,0,45,True,0.0
0.0,0.0,8.0,1.0,1.5,373.0,17,0.0,0.0,0.8,6.2,2021-08-22T13:00:00Z,90.0,20,0.0,0.0,0.0,0.0,2,0.0,58231.0,1,0,0.0,2.0,22154,29351,7197,45,False,1.0
0.0,0.0,9.0,1.0,6.5,373.0,27,0.0,0.0,1.8,9.2,2021-08-29T13:00:00Z,90.0,18,0.0,0.0,0.0,0.0,3,0.0,72730.0,0,1,2.0,2.0,11452,24581,13129,45,True,1.0
0.0,0.0,13.0,0.0,0.7,373.0,34,3.0,0.0,1.0,9.6,2021-09-11T11:30:00Z,90.0,7,0.0,0.0,0.0,0.0,4,0.0,87722.0,0,3,0.0,2.0,9983,44641,34658,45,False,0.0
0.0,0.0,7.0,0.0,0.9,373.0,48,1.0,0.0,1.2,10.6,2021-09-19T15:30:00Z,28.0,6,0.0,0.0,0.0,0.0,5,0.0,122706.0,3,0,0.0,1.0,28620,50060,21440,45,True,0.0
0.0,0.0,2.0,0.0,2.2,373.0,51,0.0,0.0,0.5,3.2,2021-09-26T15:30:00Z,45.0,1,0.0,0.0,0.0,0.0,6,0.0,122291.0,1,3,0.0,0.0,-437,12933,13370,45,False,1.0
0.0,0.0,6.0,0.0,4.9,373.0,68,1.0,0.0,1.2,7.4,2021-10-03T13:00:00Z,90.0,2,0.0,0.0,0.0,0.0,7,0.0,113046.0,1,2,0.0,1.0,-9299,3841,13140,45,True,1.0
0.0,0.0,16.0,0.0,5.6,373.0,77,2.0,0.0,2.0,14.2,2021-10-17T15:30:00Z,90.0,14,0.0,0.0,0.0,0.0,8,0.0,107657.0,3,2,0.0,2.0,-6321,3783,10104,45,False,0.0
0.0,0.0,10.0,0.0,3.8,373.0,90,1.0,0.0,2.4,16.4,2021-10-24T13:00:00Z,90.0,19,0.0,0.0,0.0,0.0,9,0.0,103179.0,0,1,4.0,2.0,-4673,2966,7639,45,False,0.0
0.0,0.0,10.0,0.0,1.1,373.0,98,2.0,0.0,0.6,4.8,2021-10-30T16:30:00Z,65.0,13,0.0,0.0,0.0,0.0,10,0.0,96681.0,3,0,0.0,2.0,-6873,2426,9299,45,True,0.0
