name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Taiwo Awoniyi,Nott'm Forest,Newcastle United,2022-08-06,False,Sub,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,False,0.0,0.0,27.0,0,0,0,0,0,0,Nott'm Forest,True,Aston Villa,-2.76
Taiwo Awoniyi,Nott'm Forest,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,1.0,0.0,13.5,0,0,0,0,0,1,Nott'm Forest,False,Wolverhampton,0.48
Taiwo Awoniyi,Nott'm Forest,Wolverhampton,2022-10-15,False,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,0.5,0.0,11.0,0,0,0,0,0,1,Nott'm Forest,False,Brighton,1.21
Taiwo Awoniyi,Nott'm Forest,Brighton,2022-10-18,False,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,0.67,0.0,9.25,0,0,0,0,0,9,Nott'm Forest,True,Liverpool,-1.05
Taiwo Awoniyi,Nott'm Forest,Liverpool,2022-10-22,True,FW,63,1.0,1.32,0.0,0.58,9,3.0,3.0,12.9,3,False,0.75,0.0,20.0,0,0,0,0,0,2,Nott'm Forest,False,Arsenal,1.87
Taiwo Awoniyi,Nott'm Forest,Arsenal,2022-10-30,False,FW,63,0.0,0.0,0.0,0.0,2,0.0,0.0,0.2,0,False,2.4,0.26,27.17,0,0,0,0,0,1,Nott'm Forest,True,Brentford,0.39
Taiwo Awoniyi,Nott'm Forest,Brentford,2022-11-05,True,Sub,11,0.0,0.35,0.0,0.0,1,1.0,0.0,0.2,0,False,2.6,0.26,24.86,0,0,0,0,0,0,Nott'm Forest,True,Crystal Palace,-0.57
Taiwo Awoniyi,Nott'm Forest,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,2.8,0.33,21.75,0,0,0,0,0,2,Nott'm Forest,False,Manchester United,1.16
Taiwo Awoniyi,Nott'm Forest,Manchester United,2022-12-27,False,FWL,61,0.0,0.0,0.0,0.0,2,0.0,0.0,0.3,0,True,2.6,0.33,26.11,0,0,0,0,0,2,Nott'm Forest,True,Chelsea,0.18
Taiwo Awoniyi,Nott'm Forest,Chelsea,2023-01-01,True,FWL,87,0.0,0.18,0.0,0.14,2,2.0,2.0,6.6,0,True,2.8,0.33,32.2,0,0,0,0,0,9,Nott'm Forest,False,Southampton,-1.72
Taiwo Awoniyi,Nott'm Forest,Southampton,2023-01-04,False,FW,70,1.0,0.62,0.0,0.05,9,2.0,1.0,6.9,3,True,1.4,0.11,35.64,0,0,0,0,0,8,Nott'm Forest,True,West Ham,-2.72
Taiwo Awoniyi,Nott'm Forest,West Ham,2022-08-14,True,FW,71,1.0,0.65,0.0,0.0,8,2.0,0.0,5.6,2,False,2.8,0.23,38.58,0,0,0,0,0,0,Nott'm Forest,True,Leeds United,-2.6
Taiwo Awoniyi,Nott'm Forest,Leeds United,,True,,0,,,,,0,,,0.0,0,False,4.2,0.29,35.62,0,0,0,0,0,0,Nott'm Forest,False,Bournemouth,0.9
Taiwo Awoniyi,Nott'm Forest,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,4.2,0.29,33.07,0,0,0,0,0,0,Nott'm Forest,True,Leicester City,-1.35
Taiwo Awoniyi,Nott'm Forest,Leicester City,,True,,0,,,,,0,,,0.0,0,False,3.8,0.29,30.87,0,0,0,0,0,0,Nott'm Forest,False,Fulham,5.33
Taiwo Awoniyi,Nott'm Forest,Fulham,,False,,0,,,,,0,,,0.0,0,False,3.4,0.25,28.94,0,0,0,0,0,0,Nott'm Forest,True,Manchester City,-0.22
Taiwo Awoniyi,Nott'm Forest,Manchester City,,True,,0,,,,,0,,,0.0,0,False,1.6,0.13,27.24,0,0,0,0,0,0,Nott'm Forest,False,West Ham,3.49
Taiwo Awoniyi,Nott'm Forest,West Ham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,25.72,0,0,0,0,0,0,Nott'm Forest,True,Everton,1.16
Taiwo Awoniyi,Nott'm Forest,Everton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,24.37,0,0,0,0,0,0,Nott'm Forest,False,Tottenham,0.66
Taiwo Awoniyi,Nott'm Forest,Tottenham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,23.15,0,0,0,0,0,0,Nott'm Forest,True,Newcastle United,0.52
Taiwo Awoniyi,Nott'm Forest,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,22.05,0,0,0,0,0,1,Nott'm Forest,True,Wolverhampton,-0.63
Taiwo Awoniyi,Nott'm Forest,Wolverhampton,2023-04-01,True,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,False,0.0,0.0,21.23,0,0,0,0,0,1,Nott'm Forest,False,Leicester City,1.63
Taiwo Awoniyi,Nott'm Forest,Leicester City,2023-04-04,False,Sub,34,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,0.2,0.0,21.78,0,0,0,0,0,2,Nott'm Forest,False,Everton,2.01
Taiwo Awoniyi,Nott'm Forest,Everton,2022-08-20,False,FW,60,0.0,0.07,0.0,0.08,2,1.0,1.0,4.4,0,False,0.4,0.0,23.38,0,0,0,0,0,0,Nott'm Forest,False,Aston Villa,2.52
Taiwo Awoniyi,Nott'm Forest,Aston Villa,2023-04-08,False,Sub,25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.8,0.01,23.44,0,0,0,0,0,2,Nott'm Forest,True,Manchester United,0.67
Taiwo Awoniyi,Nott'm Forest,Manchester United,2023-04-16,True,FW,64,0.0,0.52,0.0,0.0,2,3.0,0.0,1.8,0,True,0.8,0.01,25.0,0,0,0,0,0,2,Nott'm Forest,False,Liverpool,2.76
Taiwo Awoniyi,Nott'm Forest,Liverpool,2023-04-22,False,FW,86,0.0,0.2,0.0,0.0,2,3.0,0.0,2.0,0,True,1.2,0.12,27.26,0,0,0,0,0,5,Nott'm Forest,True,Brighton,-1.91
Taiwo Awoniyi,Nott'm Forest,Brighton,2023-04-26,True,FW,80,0.0,0.2,1.0,0.13,5,2.0,1.0,6.3,0,True,1.4,0.16,29.14,0,0,0,0,0,1,Nott'm Forest,False,Brentford,1.33
Taiwo Awoniyi,Nott'm Forest,Brentford,2023-04-29,False,FW,53,0.0,0.27,0.0,0.0,1,1.0,0.0,1.1,0,True,2.2,0.4,29.97,0,0,0,0,0,12,Nott'm Forest,True,Southampton,-0.97
Taiwo Awoniyi,Nott'm Forest,Southampton,2023-05-08,True,FW,80,2.0,0.38,0.0,0.0,12,3.0,0.0,10.5,2,True,2.0,0.44,31.63,0,0,0,0,0,12,Nott'm Forest,False,Chelsea,-2.46
Taiwo Awoniyi,Nott'm Forest,Chelsea,2023-05-13,False,FW,80,2.0,0.81,0.0,0.0,12,2.0,0.0,10.3,2,True,4.4,0.51,33.19,0,0,0,0,0,6,Nott'm Forest,True,Arsenal,-1.92
