name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Armando Broja,Chelsea,Wolverhampton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,8.31,6.0,0.0,5.9,1.46,0.05,0,Chelsea,True,Brighton,
Armando Broja,Chelsea,Brighton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,8.0,6.0,0.0,5.9,1.46,0.05,0,Chelsea,True,Brentford,
Armando Broja,Chelsea,Brentford,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,7.71,6.0,0.0,5.9,1.46,0.05,0,Chelsea,False,Arsenal,-1.77
Armando Broja,Chelsea,Arsenal,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,7.45,6.0,0.0,5.9,1.46,0.05,0,Chelsea,False,Bournemouth,
Armando Broja,Chelsea,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,7.2,6.0,0.0,5.9,1.46,0.05,0,Chelsea,True,Nottingham Forest,
Armando Broja,Chelsea,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,6.97,6.0,0.0,5.9,1.46,0.05,0,Chelsea,False,Manchester City,
Armando Broja,Chelsea,Manchester City,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,6.75,6.0,0.0,5.9,1.46,0.05,0,Chelsea,False,Manchester United,
Armando Broja,Chelsea,Manchester United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,6.55,6.0,0.0,5.9,1.46,0.05,0,Chelsea,True,Newcastle United,
Armando Broja,Chelsea,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,6.35,6.0,0.0,5.9,1.46,0.05,0,Chelsea,True,Leeds United,-3.8
Armando Broja,Chelsea,Leeds United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,6.17,6.0,0.0,5.9,1.46,0.05,1,Chelsea,False,Southampton,0.63
Armando Broja,Chelsea,Southampton,2022-08-30,False,Sub,24,0.0,0.4,0.0,0.0,1,1.0,0.0,2.7,0,False,0.0,0.0,6.67,6.0,0.0,5.9,1.46,0.05,1,Chelsea,True,West Ham,-1.25
Armando Broja,Chelsea,West Ham,2022-09-03,True,Sub,30,0.0,0.1,0.0,0.0,1,1.0,0.0,2.5,0,False,0.2,0.08,7.3,6.0,0.0,5.9,1.46,0.05,1,Chelsea,False,Crystal Palace,-1.84
Armando Broja,Chelsea,Crystal Palace,2022-10-01,False,Sub,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,0.4,0.1,7.5,6.0,0.0,5.9,1.46,0.05,0,Chelsea,True,Liverpool,
