name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ivan Toney,Brentford,Leeds United,2022-08-07,False,FW,90,1.0,0.63,0.0,0.08,8,2.0,3.0,8.8,2,False,0.0,0.0,90.0,12.0,5.0,12.08,7.35,0.05,5,Brentford,False,Newcastle United,0.38,
Ivan Toney,Brentford,Newcastle United,2022-10-08,False,FW,90,1.0,0.81,0.0,0.05,5,2.0,1.0,9.7,0,False,8.0,0.63,90.0,12.0,5.0,12.08,7.35,0.05,12,Brentford,True,Brighton,0.05,-0.71
Ivan Toney,Brentford,Brighton,2022-10-14,True,FW,90,2.0,1.35,0.0,0.37,12,2.0,1.0,14.8,3,False,6.5,0.72,90.0,12.0,5.0,12.08,7.35,0.05,2,Brentford,True,Chelsea,1.02,-0.25
Ivan Toney,Brentford,Chelsea,2022-10-19,True,FW,90,0.0,0.88,0.0,0.0,2,4.0,0.0,9.4,0,False,8.33,0.93,90.0,12.0,5.0,12.08,7.35,0.05,2,Brentford,False,Aston Villa,0.66,
Ivan Toney,Brentford,Aston Villa,2022-10-23,False,FW,90,0.0,0.01,0.0,0.3,2,1.0,1.0,2.6,0,False,6.75,0.92,90.0,12.0,5.0,12.08,7.35,0.05,1,Brentford,True,Wolverhampton,1.93,-0.48
Ivan Toney,Brentford,Wolverhampton,2022-10-29,True,FW,90,0.0,0.65,0.0,0.0,1,3.0,0.0,5.1,0,False,5.8,0.73,90.0,12.0,5.0,12.08,7.35,0.05,0,Brentford,False,Nottingham Forest,,
Ivan Toney,Brentford,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,4.4,0.74,77.14,12.0,5.0,12.08,7.35,0.05,13,Brentford,False,Manchester City,1.7,
Ivan Toney,Brentford,Manchester City,2022-11-12,False,FW,90,2.0,2.81,0.0,0.05,13,6.0,1.0,24.3,3,True,3.4,0.58,78.75,12.0,5.0,12.08,7.35,0.05,5,Brentford,True,Tottenham,-0.82,1.07
Ivan Toney,Brentford,Tottenham,2022-12-26,True,FW,90,1.0,1.3,0.0,0.0,5,3.0,0.0,9.3,0,True,3.6,0.87,80.0,12.0,5.0,12.08,7.35,0.05,12,Brentford,False,West Ham,-2.82,
Ivan Toney,Brentford,West Ham,2022-12-30,False,FW,90,1.0,0.87,1.0,0.32,12,3.0,1.0,14.3,3,True,4.2,0.95,81.0,12.0,5.0,12.08,7.35,0.05,0,Brentford,True,Liverpool,-3.03,-0.53
Ivan Toney,Brentford,Liverpool,,True,,0,,,,,0,,,0.0,0,False,6.2,1.33,73.64,12.0,5.0,12.08,7.35,0.05,9,Brentford,True,Manchester United,2.88,
Ivan Toney,Brentford,Manchester United,2022-08-13,True,FW,90,0.0,0.02,2.0,0.94,9,1.0,4.0,9.7,1,False,6.0,1.2,75.0,12.0,5.0,12.08,7.35,0.05,9,Brentford,True,Bournemouth,,1.46
Ivan Toney,Brentford,Bournemouth,2023-01-14,True,FW,81,1.0,0.77,0.0,0.0,9,2.0,0.0,5.5,3,True,7.8,1.6,75.46,12.0,5.0,12.08,7.35,0.05,1,Brentford,False,Leicester City,-0.7,
Ivan Toney,Brentford,Leicester City,2023-01-22,False,FW,90,0.0,0.06,0.0,0.0,1,3.0,0.0,1.0,0,True,7.0,1.19,76.5,12.0,5.0,12.08,7.35,0.05,1,Brentford,True,Southampton,-5.29,-0.38
