name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Dominic Sadi,Bournemouth,Newcastle United,2023-02-11,True,FW,0,0,0.64,0,0.0,0,5,0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Wolverhampton,2023-02-18,False,FW,0,0,0.19,1,0.89,0,3,1,0.0,0,False,0.0,0.64,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Manchester City,2023-02-25,True,FW,0,0,0.33,0,0.0,0,3,0,0.0,0,False,0.0,0.92,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Arsenal,2023-03-04,False,FW,0,0,0.13,0,0.0,0,1,0,0.0,0,False,0.0,0.72,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Liverpool,2023-03-11,True,FW,0,0,0.06,0,0.56,0,1,1,0.0,0,False,0.0,0.57,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Aston Villa,2023-03-18,False,FW,0,0,0.19,0,0.05,0,3,1,0.0,0,False,0.0,0.47,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Fulham,2023-04-01,True,FW,0,1,1.68,0,0.0,0,3,0,0.0,0,False,0.0,0.38,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Brighton,2023-04-04,True,FW,0,0,0.38,0,0.08,0,5,2,0.0,0,False,0.0,0.48,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Leeds United,2023-04-08,False,FW,0,0,0.84,0,0.0,0,6,0,0.0,0,False,0.0,0.49,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Tottenham,2023-04-15,False,FW,0,1,0.38,2,0.54,0,1,2,0.0,0,False,0.0,0.63,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,West Ham,2023-04-23,True,FW,0,0,0.31,0,0.01,0,5,1,0.0,0,False,0.0,1.09,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Southampton,2023-04-27,False,FW,0,0,0.1,1,0.16,0,2,2,0.0,0,False,0.0,1.12,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Leicester City,2023-04-30,True,FW,0,1,0.45,0,0.14,0,1,1,0.0,0,False,0.0,1.0,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Chelsea,2023-05-06,True,FW,0,0,0.0,0,0.11,0,0,1,0.0,0,False,0.0,1.02,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Crystal Palace,2023-05-13,False,FW,0,0,0.13,0,0.0,0,2,0,0.0,0,False,0.0,0.85,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Manchester United,2023-05-20,True,FW,0,0,0.15,0,0.0,0,3,0,0.0,0,False,0.0,0.4,0.0,0,0,0,0,0,0
Dominic Sadi,Bournemouth,Everton,2023-05-28,False,FW,0,0,0.13,0,0.0,0,1,0,0.0,0,False,0.0,0.37,0.0,0,0,0,0,0,
