name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Emmanuel Dennis,Nott'm Forest,Aston Villa,2022-10-10,True,FW,70,1.0,0.05,0.0,0.03,8,1.0,1.0,6.4,2,False,0.0,0.0,70.0,10.0,6.0,7.0,3.97,0.05,1,Nott'm Forest,False,Wolverhampton,,-0.46
Emmanuel Dennis,Nott'm Forest,Wolverhampton,2022-10-15,False,FW,69,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,8.0,0.05,69.5,10.0,6.0,7.0,3.97,0.05,0,Nott'm Forest,False,Brighton,,-0.39
Emmanuel Dennis,Nott'm Forest,Brighton,,False,,0,,,,,0,,,0.0,0,False,4.5,0.03,46.33,10.0,6.0,7.0,3.97,0.05,0,Nott'm Forest,True,Liverpool,,-0.53
Emmanuel Dennis,Nott'm Forest,Liverpool,,True,,0,,,,,0,,,0.0,0,False,3.0,0.02,34.75,10.0,6.0,7.0,3.97,0.05,1,Nott'm Forest,False,Arsenal,,-0.0
Emmanuel Dennis,Nott'm Forest,Arsenal,2022-10-30,False,Sub,34,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,False,2.25,0.01,34.6,10.0,6.0,7.0,3.97,0.05,5,Nott'm Forest,True,Brentford,,0.69
Emmanuel Dennis,Nott'm Forest,Brentford,2022-11-05,True,FW,78,0.0,0.07,1.0,0.07,5,1.0,2.0,7.4,0,False,2.0,0.01,41.83,10.0,6.0,7.0,3.97,0.05,0,Nott'm Forest,True,Crystal Palace,,
Emmanuel Dennis,Nott'm Forest,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,1.4,0.21,35.86,10.0,6.0,7.0,3.97,0.05,1,Nott'm Forest,False,Manchester United,,
Emmanuel Dennis,Nott'm Forest,Manchester United,2022-12-27,False,Sub,27,0.0,0.05,0.0,0.0,1,1.0,0.0,3.0,0,False,1.2,0.21,34.75,10.0,6.0,7.0,3.97,0.05,0,Nott'm Forest,True,Chelsea,,-0.25
Emmanuel Dennis,Nott'm Forest,Chelsea,,True,,0,,,,,0,,,0.0,0,False,1.4,0.22,30.89,10.0,6.0,7.0,3.97,0.05,0,Nott'm Forest,False,Southampton,,-1.07
Emmanuel Dennis,Nott'm Forest,Southampton,,False,,0,,,,,0,,,0.0,0,False,1.4,0.22,27.8,10.0,6.0,7.0,3.97,0.05,0,Nott'm Forest,True,Leeds United,,
