name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Che Adams,Southampton,Tottenham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,False,Manchester City,0.3,-1.26
Che Adams,Southampton,Manchester City,2022-10-08,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,False,0.0,0.0,45.0,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,True,West Ham,-1.04,0.63
Che Adams,Southampton,West Ham,2022-10-16,True,FW,73,0.0,0.31,0.0,0.02,2,3.0,1.0,8.4,0,False,1.0,0.0,54.33,7.0,3.0,8.3,2.85,0.05,6.0,Southampton,False,Bournemouth,,0.19
Che Adams,Southampton,Bournemouth,2022-10-19,False,FW,90,1.0,0.26,0.0,0.0,6,2.0,0.0,7.5,0,False,1.33,0.1,63.25,7.0,3.0,8.3,2.85,0.05,1.0,Southampton,True,Arsenal,-3.58,0.36
Che Adams,Southampton,Arsenal,2022-10-23,True,Sub,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,2.5,0.14,54.0,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,False,Crystal Palace,-0.36,0.13
Che Adams,Southampton,Crystal Palace,2022-10-29,False,FW,90,0.0,1.03,0.0,0.11,2,5.0,2.0,9.5,0,False,2.2,0.11,60.0,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,True,Newcastle United,0.8,0.73
Che Adams,Southampton,Newcastle United,2022-11-06,True,AMC,63,0.0,0.14,0.0,0.07,2,2.0,1.0,4.1,0,False,2.6,0.32,60.43,7.0,3.0,8.3,2.85,0.05,8.0,Southampton,False,Liverpool,2.85,-1.33
Che Adams,Southampton,Liverpool,2022-11-12,False,AMC,90,1.0,0.56,0.0,0.42,8,3.0,1.0,10.2,2,True,2.6,0.35,64.12,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,True,Brighton,-0.05,-0.71
Che Adams,Southampton,Brighton,2022-12-26,True,FW,90,0.0,0.11,0.0,0.1,2,1.0,1.0,2.8,0,True,3.8,0.4,67.0,7.0,3.0,8.3,2.85,0.05,5.0,Southampton,False,Fulham,,1.37
Che Adams,Southampton,Fulham,2022-12-31,False,FW,90,0.0,0.35,0.0,0.07,5,3.0,1.0,6.0,0,True,3.0,0.37,69.3,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,True,Nottingham Forest,,
Che Adams,Southampton,Nottingham Forest,2023-01-04,True,FW,90,0.0,0.29,0.0,0.0,2,1.0,0.0,0.3,0,True,3.8,0.44,71.18,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,True,Leicester City,-2.36,0.83
Che Adams,Southampton,Leicester City,2022-08-13,True,FW,90,0.0,0.01,0.0,0.01,2,1.0,1.0,2.2,0,False,3.8,0.29,72.75,7.0,3.0,8.3,2.85,0.05,9.0,Southampton,False,Everton,3.31,-0.63
Che Adams,Southampton,Everton,2023-01-14,False,FW,84,0.0,0.06,1.0,0.47,9,1.0,2.0,5.7,1,True,3.8,0.27,73.62,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,True,Aston Villa,-1.21,0.55
Che Adams,Southampton,Aston Villa,2023-01-21,True,FW,60,0.0,0.0,0.0,0.01,2,0.0,1.0,1.1,0,True,4.0,0.36,72.64,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,False,Brentford,3.85,-0.55
Che Adams,Southampton,Brentford,2023-02-04,False,FW,80,0.0,0.1,0.0,0.0,2,1.0,0.0,1.6,0,True,4.0,0.34,73.13,7.0,3.0,8.3,2.85,0.05,1.0,Southampton,True,Wolverhampton,3.38,-0.48
Che Adams,Southampton,Wolverhampton,2023-02-11,True,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,3.4,0.29,69.56,7.0,3.0,8.3,2.85,0.05,0.0,Southampton,False,Chelsea,1.8,-0.72
Che Adams,Southampton,Chelsea,,False,,0,,,,,0,,,0.0,0,False,3.2,0.23,65.47,7.0,3.0,8.3,2.85,0.05,0.0,Southampton,False,Leicester City,-2.53,-0.05
Che Adams,Southampton,Leicester City,,False,,0,,,,,0,,,0.0,0,False,2.8,0.23,61.83,7.0,3.0,8.3,2.85,0.05,4.0,Southampton,True,Leeds United,-0.35,-0.79
Che Adams,Southampton,Leeds United,2023-03-04,True,FW,62,0.0,0.0,1.0,0.15,4,0.0,1.0,3.4,0,True,1.0,0.02,61.84,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,False,Manchester United,1.62,-0.1
Che Adams,Southampton,Manchester United,2023-03-12,False,FW,75,0.0,0.03,0.0,0.0,2,1.0,0.0,1.2,0,True,1.4,0.22,62.5,7.0,3.0,8.3,2.85,0.05,2.0,Southampton,True,Brentford,-5.16,0.69
Che Adams,Southampton,Brentford,2023-03-15,True,FW,90,0.0,0.2,0.0,0.05,2,2.0,1.0,3.9,0,True,1.4,0.21,63.81,7.0,3.0,8.3,2.85,0.05,9.0,Southampton,True,Tottenham,0.15,1.07
Che Adams,Southampton,Tottenham,2023-03-18,True,FW,69,1.0,0.86,0.0,0.03,9,3.0,1.0,9.6,3,True,1.6,0.25,64.05,7.0,3.0,8.3,2.85,0.05,0.0,Southampton,False,West Ham,-2.95,0.14
Che Adams,Southampton,West Ham,,False,,0,,,,,0,,,0.0,0,False,3.4,0.42,61.26,7.0,3.0,8.3,2.85,0.05,12.0,Southampton,False,Leeds United,-2.19,-0.8
Che Adams,Southampton,Leeds United,2022-08-20,False,Sub,31,2.0,0.79,0.0,0.0,12,3.0,0.0,10.3,3,False,3.4,0.42,60.0,7.0,3.0,8.3,2.85,0.05,0.0,Southampton,True,Manchester City,,-1.17
Che Adams,Southampton,Manchester City,,True,,0,,,,,0,,,0.0,0,False,5.0,0.38,57.6,7.0,3.0,8.3,2.85,0.05,0.0,Southampton,True,Crystal Palace,,0.81
Che Adams,Southampton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,4.6,0.37,55.38,7.0,3.0,8.3,2.85,0.05,0.0,Southampton,False,Arsenal,2.91,-0.0
Che Adams,Southampton,Arsenal,,False,,0,,,,,0,,,0.0,0,False,4.2,0.33,53.33,7.0,3.0,8.3,2.85,0.05,1.0,Southampton,True,Bournemouth,,1.46
Che Adams,Southampton,Bournemouth,2023-04-27,True,Sub,29,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,2.4,0.16,52.46,7.0,3.0,8.3,2.85,0.05,1.0,Southampton,False,Newcastle United,-1.73,-0.34
