name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Gianluca Scamacca,West Ham,Manchester City,2022-08-07,True,Sub,33,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,0.0,0.0,33.0,0,0,0,0,0,9,West Ham,True,Fulham,,-0.3
Gianluca Scamacca,West Ham,Fulham,2022-10-09,True,FW,79,1.0,1.02,0.0,0.09,9,5.0,2.0,12.3,3,False,1.0,0.0,56.0,0,0,0,0,0,2,West Ham,False,Southampton,0.96,-1.07
Gianluca Scamacca,West Ham,Southampton,2022-10-16,False,FW,86,0.0,0.49,0.0,0.57,2,7.0,2.0,9.2,0,False,5.0,0.51,66.0,0,0,0,0,0,2,West Ham,False,Liverpool,0.66,-1.33
Gianluca Scamacca,West Ham,Liverpool,2022-10-19,False,FW,90,0.0,0.37,0.0,0.0,2,2.0,0.0,1.0,0,False,4.0,0.51,72.0,0,0,0,0,0,2,West Ham,True,Bournemouth,,1.46
Gianluca Scamacca,West Ham,Bournemouth,2022-10-24,True,FW,73,0.0,0.06,0.0,0.13,2,2.0,3.0,7.8,0,False,3.5,0.47,72.2,0,0,0,0,0,0,West Ham,False,Manchester United,2.8,
Gianluca Scamacca,West Ham,Manchester United,2022-10-30,False,FW,56,0.0,0.1,0.0,0.09,0,2.0,2.0,5.4,0,False,3.2,0.39,69.5,0,0,0,0,0,1,West Ham,True,Crystal Palace,2.25,
Gianluca Scamacca,West Ham,Crystal Palace,2022-11-06,True,FW,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,False,3.0,0.41,66.0,0,0,0,0,0,1,West Ham,True,Leeds United,-5.24,
Gianluca Scamacca,West Ham,Leeds United,2022-11-12,True,FW,90,0.0,0.14,0.0,0.0,1,3.0,0.0,3.0,0,True,1.4,0.2,69.0,0,0,0,0,0,0,West Ham,False,Arsenal,4.81,-0.0
Gianluca Scamacca,West Ham,Arsenal,,False,,0,,,,,0,,,0.0,0,False,1.2,0.13,61.33,0,0,0,0,0,2,West Ham,True,Brentford,3.83,0.69
Gianluca Scamacca,West Ham,Brentford,2022-12-30,True,FW,90,0.0,0.1,0.0,0.0,2,3.0,0.0,3.6,0,True,0.8,0.06,64.2,0,0,0,0,0,8,West Ham,False,Leicester City,-1.82,
Gianluca Scamacca,West Ham,Leicester City,2023-01-04,False,FW,67,1.0,0.02,0.0,0.0,8,1.0,0.0,4.4,2,True,0.8,0.07,64.45,0,0,0,0,0,1,West Ham,False,Nottingham Forest,,
Gianluca Scamacca,West Ham,Nottingham Forest,2022-08-14,False,Sub,21,0.0,0.03,0.0,0.0,1,1.0,0.0,1.6,0,False,2.4,0.05,60.83,0,0,0,0,0,1,West Ham,False,Wolverhampton,4.02,-0.46
Gianluca Scamacca,West Ham,Wolverhampton,2023-01-14,False,Sub,14,0.0,0.06,0.0,0.04,1,1.0,1.0,2.1,0,False,2.4,0.06,57.23,0,0,0,0,0,0,West Ham,True,Everton,-1.75,0.34
Gianluca Scamacca,West Ham,Everton,,True,,0,,,,,0,,,0.0,0,False,2.4,0.04,53.14,0,0,0,0,0,0,West Ham,False,Newcastle United,-0.75,
Gianluca Scamacca,West Ham,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,2.4,0.04,49.6,0,0,0,0,0,0,West Ham,True,Chelsea,-1.67,-0.25
Gianluca Scamacca,West Ham,Chelsea,,True,,0,,,,,0,,,0.0,0,False,2.0,0.02,46.5,0,0,0,0,0,0,West Ham,False,Tottenham,5.86,-0.03
Gianluca Scamacca,West Ham,Tottenham,,False,,0,,,,,0,,,0.0,0,False,0.4,0.02,43.76,0,0,0,0,0,0,West Ham,True,Nottingham Forest,,
Gianluca Scamacca,West Ham,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,False,0.2,0.01,41.33,0,0,0,0,0,0,West Ham,False,Brighton,4.06,-0.39
Gianluca Scamacca,West Ham,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,39.16,0,0,0,0,0,0,West Ham,True,Aston Villa,-0.6,
Gianluca Scamacca,West Ham,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,37.2,0,0,0,0,0,0,West Ham,True,Southampton,3.84,-0.38
Gianluca Scamacca,West Ham,Southampton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,35.43,0,0,0,0,0,0,West Ham,True,Newcastle United,,
Gianluca Scamacca,West Ham,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,33.82,0,0,0,0,0,1,West Ham,True,Brighton,1.39,-0.71
Gianluca Scamacca,West Ham,Brighton,2022-08-21,True,Sub,28,0.0,0.0,0.0,0.06,1,0.0,1.0,1.5,0,False,0.0,0.0,33.57,0,0,0,0,0,0,West Ham,False,Fulham,,1.37
Gianluca Scamacca,West Ham,Fulham,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,32.17,0,0,0,0,0,0,West Ham,True,Arsenal,,0.36
Gianluca Scamacca,West Ham,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.2,0.0,30.88,0,0,0,0,0,0,West Ham,False,Bournemouth,,0.19
Gianluca Scamacca,West Ham,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,29.69,0,0,0,0,0,0,West Ham,True,Liverpool,-1.96,-0.53
Gianluca Scamacca,West Ham,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.2,0.0,28.59,0,0,0,0,0,0,West Ham,False,Crystal Palace,,
