name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Raúl Jiménez,Wolves,Leicester City,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,0,Wolves,False,Chelsea,-1.63
Raúl Jiménez,Wolves,Chelsea,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,0,Wolves,True,Nottingham Forest,
Raúl Jiménez,Wolves,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,0,Wolves,False,Crystal Palace,3.09
Raúl Jiménez,Wolves,Crystal Palace,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,0,Wolves,True,Leeds United,-1.61
Raúl Jiménez,Wolves,Leeds United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,0,Wolves,False,Brentford,-1.55
Raúl Jiménez,Wolves,Brentford,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,0,Wolves,True,Brighton,5.19
Raúl Jiménez,Wolves,Brighton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,0,Wolves,True,Arsenal,1.59
Raúl Jiménez,Wolves,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,0,Wolves,False,Everton,-1.05
Raúl Jiménez,Wolves,Everton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,6.0,4.0,7.1,3.41,0.04,1,Wolves,True,Manchester United,-0.79
Raúl Jiménez,Wolves,Manchester United,2022-12-31,True,Sub,9,0.0,0.16,0.0,0.0,1,2.0,0.0,3.8,0,False,0.0,0.0,0.9,6.0,4.0,7.1,3.41,0.04,0,Wolves,False,Aston Villa,-2.09
Raúl Jiménez,Wolves,Aston Villa,,False,,0,,,,,0,,,0.0,0,False,0.2,0.03,0.82,6.0,4.0,7.1,3.41,0.04,0,Wolves,True,Fulham,
Raúl Jiménez,Wolves,Fulham,,True,,0,,,,,0,,,0.0,0,False,0.2,0.03,0.75,6.0,4.0,7.1,3.41,0.04,1,Wolves,True,West Ham,-2.69
Raúl Jiménez,Wolves,West Ham,2023-01-14,True,Sub,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,False,0.2,0.03,2.69,6.0,4.0,7.1,3.41,0.04,1,Wolves,False,Manchester City,-0.09
Raúl Jiménez,Wolves,Manchester City,2023-01-22,False,FW,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,True,0.4,0.03,5.71,6.0,4.0,7.1,3.41,0.04,1,Wolves,True,Liverpool,0.37
Raúl Jiménez,Wolves,Liverpool,2023-02-04,True,Sub,30,0.0,0.57,0.0,0.08,1,3.0,1.0,1.9,0,False,0.6,0.03,7.33,6.0,4.0,7.1,3.41,0.04,0,Wolves,False,Southampton,-2.8
Raúl Jiménez,Wolves,Southampton,,False,,0,,,,,0,,,0.0,0,False,0.6,0.11,6.88,6.0,4.0,7.1,3.41,0.04,1,Wolves,True,Bournemouth,
Raúl Jiménez,Wolves,Bournemouth,2023-02-18,True,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,False,0.6,0.11,7.24,6.0,4.0,7.1,3.41,0.04,5,Wolves,False,Fulham,
