name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Carlos Vinícius Alves Morais,Fulham,West Ham,2022-10-09,False,FW,90,0.0,0.12,0.0,0.06,1,2.0,1.0,3.9,0,False,0.0,0.0,90.0,0,0,0,0,0,1,Fulham,True,Bournemouth,,1.46
Carlos Vinícius Alves Morais,Fulham,Bournemouth,2022-10-15,True,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,1.0,0.12,46.5,0,0,0,0,0,1,Fulham,True,Aston Villa,,
Carlos Vinícius Alves Morais,Fulham,Aston Villa,2022-10-20,True,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,1.0,0.06,32.67,0,0,0,0,0,1,Fulham,False,Leicester City,,
Carlos Vinícius Alves Morais,Fulham,Leicester City,2022-10-23,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,1.0,0.04,24.75,0,0,0,0,0,0,Fulham,True,Everton,,0.34
Carlos Vinícius Alves Morais,Fulham,Everton,,True,,0,,,,,0,,,0.0,0,False,1.0,0.03,19.8,0,0,0,0,0,2,Fulham,False,Manchester City,,
Carlos Vinícius Alves Morais,Fulham,Manchester City,2022-11-05,False,FW,75,0.0,0.0,0.0,0.0,2,0.0,0.0,0.6,0,False,0.8,0.02,29.0,0,0,0,0,0,2,Fulham,True,Manchester United,,
Carlos Vinícius Alves Morais,Fulham,Manchester United,2022-11-13,True,FW,90,0.0,0.18,0.0,0.05,2,3.0,1.0,0.0,0,True,1.0,0.0,37.71,0,0,0,0,0,1,Fulham,False,Crystal Palace,,
Carlos Vinícius Alves Morais,Fulham,Crystal Palace,2022-12-26,False,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,1.2,0.04,33.62,0,0,0,0,0,0,Fulham,True,Southampton,,-0.38
Carlos Vinícius Alves Morais,Fulham,Southampton,,True,,0,,,,,0,,,0.0,0,False,1.2,0.04,29.89,0,0,0,0,0,0,Fulham,False,Leeds United,,
Carlos Vinícius Alves Morais,Fulham,Leeds United,,False,,0,,,,,0,,,0.0,0,False,1.0,0.04,26.9,0,0,0,0,0,9,Fulham,True,Chelsea,,-0.25
Carlos Vinícius Alves Morais,Fulham,Chelsea,2023-01-12,True,FW,90,1.0,0.49,0.0,0.07,9,3.0,1.0,10.9,3,True,1.0,0.04,32.64,0,0,0,0,0,1,Fulham,False,Newcastle United,,
Carlos Vinícius Alves Morais,Fulham,Newcastle United,2023-01-15,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,2.4,0.13,30.0,0,0,0,0,0,1,Fulham,True,Tottenham,,1.07
Carlos Vinícius Alves Morais,Fulham,Tottenham,2023-01-23,True,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,False,2.2,0.1,27.92,0,0,0,0,0,1,Fulham,False,Chelsea,,-0.72
Carlos Vinícius Alves Morais,Fulham,Chelsea,2023-02-03,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,2.2,0.1,26.0,0,0,0,0,0,1,Fulham,True,Nottingham Forest,,
Carlos Vinícius Alves Morais,Fulham,Nottingham Forest,2023-02-11,True,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,2.4,0.1,24.67,0,0,0,0,0,3,Fulham,False,Brighton,,-0.39
Carlos Vinícius Alves Morais,Fulham,Brighton,2023-02-18,False,Sub,28,0.0,0.0,1.0,0.05,3,0.0,1.0,2.8,0,False,2.6,0.1,24.88,0,0,0,0,0,2,Fulham,True,Wolverhampton,,-0.48
Carlos Vinícius Alves Morais,Fulham,Wolverhampton,2023-02-24,True,FW,90,0.0,0.72,0.0,0.0,2,2.0,0.0,5.3,0,True,1.4,0.2,28.71,0,0,0,0,0,7,Fulham,False,Brentford,,-0.55
Carlos Vinícius Alves Morais,Fulham,Brentford,2023-03-06,False,Sub,7,1.0,0.41,0.0,0.0,7,1.0,0.0,5.1,2,False,1.6,0.34,27.5,0,0,0,0,0,0,Fulham,True,Arsenal,,0.36
Carlos Vinícius Alves Morais,Fulham,Arsenal,,True,,0,,,,,0,,,0.0,0,False,2.8,0.43,26.05,0,0,0,0,0,2,Fulham,False,Bournemouth,,0.19
Carlos Vinícius Alves Morais,Fulham,Bournemouth,2023-04-01,False,FW,90,0.0,0.11,0.0,0.0,2,2.0,0.0,1.3,0,True,2.6,0.43,29.25,0,0,0,0,0,1,Fulham,True,West Ham,,
