name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dale Taylor,Nott'm Forest,Crystal Palace,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Manchester United,,
Dale Taylor,Nott'm Forest,Manchester United,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Chelsea,,-0.25
Dale Taylor,Nott'm Forest,Chelsea,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Southampton,,-1.07
Dale Taylor,Nott'm Forest,Southampton,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Leeds United,,
Dale Taylor,Nott'm Forest,Leeds United,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Bournemouth,,0.19
Dale Taylor,Nott'm Forest,Bournemouth,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Leicester City,,
Dale Taylor,Nott'm Forest,Leicester City,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Fulham,,1.37
Dale Taylor,Nott'm Forest,Fulham,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Manchester City,,
Dale Taylor,Nott'm Forest,Manchester City,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,West Ham,,
Dale Taylor,Nott'm Forest,West Ham,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Everton,,0.34
Dale Taylor,Nott'm Forest,Everton,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Tottenham,,-0.03
Dale Taylor,Nott'm Forest,Tottenham,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Newcastle United,,
Dale Taylor,Nott'm Forest,Newcastle United,True,0,0,0.0,0,False,0.0,Nott'm Forest,True,Wolverhampton,,-0.48
Dale Taylor,Nott'm Forest,Wolverhampton,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Leicester City,,
Dale Taylor,Nott'm Forest,Leicester City,False,0,0,0.0,0,False,0.0,Nott'm Forest,False,Aston Villa,,
Dale Taylor,Nott'm Forest,Aston Villa,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Manchester United,,
Dale Taylor,Nott'm Forest,Manchester United,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Liverpool,,-1.33
Dale Taylor,Nott'm Forest,Liverpool,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Brighton,,-0.71
Dale Taylor,Nott'm Forest,Brighton,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Brentford,,-0.55
Dale Taylor,Nott'm Forest,Brentford,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Southampton,,-0.38
Dale Taylor,Nott'm Forest,Southampton,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Chelsea,,-0.72
Dale Taylor,Nott'm Forest,Chelsea,False,0,0,0.0,0,False,0.0,Nott'm Forest,True,Arsenal,,0.36
Dale Taylor,Nott'm Forest,Arsenal,True,0,0,0.0,0,False,0.0,Nott'm Forest,False,Crystal Palace,,
Dale Taylor,Nott'm Forest,Crystal Palace,False,0,0,0.0,0,False,,Chelsea,True,Liverpool,,-0.53
