name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Alexander Isak,Newcastle,Brentford,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Newcastle,False,Manchester United,0.69
Alexander Isak,Newcastle,Manchester United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Newcastle,True,Everton,-2.28
Alexander Isak,Newcastle,Everton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Newcastle,False,Tottenham,3.36
Alexander Isak,Newcastle,Tottenham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Newcastle,True,Aston Villa,-3.48
Alexander Isak,Newcastle,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Newcastle,False,Southampton,-1.99
Alexander Isak,Newcastle,Southampton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Newcastle,True,Chelsea,-0.41
Alexander Isak,Newcastle,Chelsea,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Newcastle,False,Leeds United,0.85
Alexander Isak,Newcastle,Leeds United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Newcastle,True,Leicester City,-1.07
Alexander Isak,Newcastle,Leicester City,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Newcastle,False,Arsenal,1.52
Alexander Isak,Newcastle,Arsenal,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,8,Newcastle,True,Fulham,-0.43
Alexander Isak,Newcastle,Fulham,2023-01-15,True,Sub,19,1.0,0.68,0.0,0.07,8,1.0,1.0,8.1,3,False,0.0,0.0,1.73,0,0,0,0,0,1,Newcastle,False,Crystal Palace,0.54
Alexander Isak,Newcastle,Crystal Palace,2023-01-21,False,Sub,21,0.0,0.41,0.0,0.0,1,1.0,0.0,3.6,0,False,1.6,0.14,3.33,0,0,0,0,0,0,Newcastle,True,West Ham,0.92
Alexander Isak,Newcastle,West Ham,,True,,0,,,,,0,,,0.0,0,False,1.8,0.22,3.08,0,0,0,0,0,2,Newcastle,False,Bournemouth,1.83
Alexander Isak,Newcastle,Bournemouth,2023-02-11,False,FW,90,0.0,0.09,0.0,0.06,2,2.0,2.0,6.9,0,True,1.8,0.22,9.29,0,0,0,0,0,2,Newcastle,True,Liverpool,1.54
Alexander Isak,Newcastle,Liverpool,2023-02-18,True,FW,63,0.0,0.05,0.0,0.0,2,1.0,0.0,2.0,0,True,2.2,0.24,12.87,0,0,0,0,0,1,Newcastle,False,Manchester City,2.91
Alexander Isak,Newcastle,Manchester City,2023-03-04,False,Sub,28,0.0,0.12,0.0,0.0,1,2.0,0.0,5.2,0,False,2.6,0.25,13.81,0,0,0,0,0,7,Newcastle,True,Wolverhampton,-2.13
Alexander Isak,Newcastle,Wolverhampton,2023-03-12,True,FW,67,1.0,0.34,0.0,0.0,7,4.0,0.0,8.9,2,True,1.2,0.14,16.94,0,0,0,0,0,13,Newcastle,False,Nottingham Forest,0.98
Alexander Isak,Newcastle,Nottingham Forest,2023-03-17,False,FW,90,2.0,1.59,0.0,0.01,13,5.0,1.0,15.9,3,True,2.4,0.12,21.0,0,0,0,0,0,2,Newcastle,True,Manchester United,-1.44
Alexander Isak,Newcastle,Manchester United,2023-04-02,True,FW,79,0.0,0.26,0.0,0.21,2,3.0,3.0,9.5,0,True,5.0,0.44,24.05,0,0,0,0,0,6,Newcastle,False,West Ham,0.28
Alexander Isak,Newcastle,West Ham,2023-04-05,False,Sub,26,1.0,0.23,0.0,0.0,6,1.0,0.0,4.8,1,False,5.0,0.47,24.15,0,0,0,0,0,5,Newcastle,False,Brentford,-1.1
Alexander Isak,Newcastle,Brentford,2023-04-08,False,FW,86,1.0,0.4,0.0,0.0,5,2.0,0.0,6.5,0,True,5.8,0.51,27.1,0,0,0,0,0,2,Newcastle,False,Aston Villa,2.1
Alexander Isak,Newcastle,Aston Villa,2023-04-15,False,FW,90,0.0,0.09,0.0,0.0,2,2.0,0.0,4.3,0,True,6.6,0.56,29.95,0,0,0,0,0,13,Newcastle,True,Tottenham,-3.04
Alexander Isak,Newcastle,Tottenham,2023-04-23,True,FW,65,2.0,0.74,0.0,0.0,13,4.0,0.0,11.9,3,True,5.6,0.51,31.48,0,0,0,0,0,1,Newcastle,False,Everton,1.08
Alexander Isak,Newcastle,Everton,2023-04-27,False,Sub,16,0.0,0.15,0.0,0.0,1,2.0,0.0,0.0,0,False,5.6,0.34,30.83,0,0,0,0,0,7,Newcastle,True,Southampton,-0.72
