name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Pierre-Emerick Aubameyang,Chelsea,Aston Villa,2022-10-16,False,FW,57,0,0.0,0,0.09,1,0,1,1.1,0,False,0.0,0.0,57.0,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Brentford,2022-10-19,False,Sub,9,0,0.03,0,0.12,1,1,1,2.5,0,False,1.0,0.0,33.0,5,1,8.92,1.05,0.04,2
Pierre-Emerick Aubameyang,Chelsea,Manchester United,2022-10-22,True,FW,73,0,0.09,0,0.0,2,1,0,1.3,0,False,1.0,0.01,46.33,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Brighton,2022-10-29,False,Sub,27,0,0.02,0,0.0,1,1,0,1.7,0,False,1.33,0.04,41.5,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Arsenal,2022-11-06,True,FW,63,0,0.06,0,0.0,1,1,0,2.0,0,False,1.25,0.03,45.8,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Bournemouth,2022-12-27,True,Sub,8,0,0.0,0,0.0,1,0,0,0.2,0,False,1.2,0.04,39.5,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Nottingham Forest,2023-01-01,False,Sub,17,0,0.4,0,0.0,1,1,0,0.8,0,False,1.2,0.04,36.29,5,1,8.92,1.05,0.04,2
Pierre-Emerick Aubameyang,Chelsea,Manchester City,2023-01-05,True,Sub,62,0,0.0,0,0.0,2,0,0,0.1,0,False,1.2,0.11,39.5,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Crystal Palace,2023-01-15,True,Sub,27,0,0.57,0,0.0,1,3,0,4.6,0,False,1.2,0.1,38.11,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Liverpool,2023-01-21,False,Sub,9,0,0.0,0,0.0,1,0,0,0.0,0,False,1.2,0.2,35.2,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Tottenham,2023-02-26,False,Sub,7,0,0.0,0,0.0,1,0,0,0.0,0,False,1.2,0.19,32.64,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Wolverhampton,2023-04-08,False,Sub,23,0,0.18,0,0.03,1,2,1,2.2,0,False,1.2,0.19,31.83,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Brentford,2023-04-26,True,Sub,45,0,0.67,0,0.0,1,4,0,5.3,0,False,1.2,0.15,32.85,5,1,8.92,1.05,0.04,1
Pierre-Emerick Aubameyang,Chelsea,Arsenal,2023-05-02,False,FW,45,0,0.0,0,0.0,1,0,0,0.0,0,True,1.0,0.28,33.71,5,1,8.92,1.05,0.04,9
Pierre-Emerick Aubameyang,Chelsea,Crystal Palace,2022-10-01,False,FW,74,1,0.12,0,0.11,9,2,1,6.7,3,False,1.0,0.17,36.4,5,1,8.92,1.05,0.04,0
