name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Julián Álvarez,Man City,West Ham,2022-08-07,False,Sub,12,0.0,0.08,0.0,0.0,1,1.0,0.0,0.9,0,False,0.0,0.0,12.0,0,0,0,0,0,1,Man City,True,Southampton,-1.98
Julián Álvarez,Man City,Southampton,2022-10-08,True,Sub,20,0.0,0.0,0.0,0.06,1,0.0,1.0,1.9,0,False,1.0,0.08,16.0,0,0,0,0,0,1,Man City,False,Liverpool,-0.75
Julián Álvarez,Man City,Liverpool,2022-10-16,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,1.0,0.04,11.0,0,0,0,0,0,1,Man City,True,Brighton,-3.14
Julián Álvarez,Man City,Brighton,2022-10-22,True,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,1.0,0.03,10.75,0,0,0,0,0,2,Man City,False,Leeds United,-0.78
Julián Álvarez,Man City,Leeds United,2022-10-29,False,FW,76,0.0,0.0,0.0,0.0,2,0.0,0.0,0.3,0,False,1.0,0.02,23.8,0,0,0,0,0,9,Man City,True,Fulham,
Julián Álvarez,Man City,Fulham,2022-11-05,True,FW,63,1.0,0.79,0.0,0.03,9,3.0,1.0,9.5,3,False,1.2,0.02,30.33,0,0,0,0,0,1,Man City,True,Brentford,-2.21
Julián Álvarez,Man City,Brentford,2022-11-12,True,Sub,4,0.0,0.01,0.0,0.11,1,1.0,1.0,3.6,0,False,2.8,0.16,26.57,0,0,0,0,0,0,Man City,False,Leicester City,-4.33
Julián Álvarez,Man City,Leicester City,,False,,0,,,,,0,,,0.0,0,False,2.8,0.16,23.25,0,0,0,0,0,1,Man City,True,Everton,-2.28
Julián Álvarez,Man City,Everton,2022-12-31,True,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,2.6,0.16,21.0,0,0,0,0,0,0,Man City,False,Chelsea,-2.24
Julián Álvarez,Man City,Chelsea,,False,,0,,,,,0,,,0.0,0,False,2.6,0.16,18.9,0,0,0,0,0,1,Man City,True,Bournemouth,
Julián Álvarez,Man City,Bournemouth,2022-08-13,True,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,2.2,0.16,18.64,0,0,0,0,0,0,Man City,False,Manchester United,-1.51
Julián Álvarez,Man City,Manchester United,,False,,0,,,,,0,,,0.0,0,False,0.6,0.0,17.08,0,0,0,0,0,7,Man City,True,Tottenham,6.86
Julián Álvarez,Man City,Tottenham,2023-01-19,True,AMC,90,1.0,0.59,0.0,0.0,7,4.0,0.0,7.4,1,True,0.4,0.0,22.69,0,0,0,0,0,1,Man City,True,Wolverhampton,-0.23
Julián Álvarez,Man City,Wolverhampton,2023-01-22,True,Sub,29,0.0,0.16,0.0,0.0,1,1.0,0.0,2.6,0,False,1.8,0.12,23.14,0,0,0,0,0,2,Man City,False,Tottenham,0.63
Julián Álvarez,Man City,Tottenham,2023-02-05,False,FW,90,0.0,0.16,0.0,0.05,2,3.0,1.0,4.3,0,True,1.8,0.15,27.6,0,0,0,0,0,1,Man City,True,Aston Villa,0.75
Julián Álvarez,Man City,Aston Villa,2023-02-12,True,Sub,45,0.0,0.49,0.0,0.58,1,2.0,2.0,4.3,0,False,2.2,0.18,28.69,0,0,0,0,0,0,Man City,False,Arsenal,-0.86
Julián Álvarez,Man City,Arsenal,,False,,0,,,,,0,,,0.0,0,False,2.2,0.28,27.0,0,0,0,0,0,1,Man City,False,Nottingham Forest,
Julián Álvarez,Man City,Nottingham Forest,2023-02-18,False,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,2.2,0.28,25.61,0,0,0,0,0,11,Man City,False,Bournemouth,
Julián Álvarez,Man City,Bournemouth,2023-02-25,False,AMC,90,1.0,1.06,0.0,0.13,11,4.0,1.0,13.2,2,True,1.0,0.16,29.0,0,0,0,0,0,0,Man City,True,Newcastle United,-4.65
Julián Álvarez,Man City,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,3.0,0.34,27.55,0,0,0,0,0,1,Man City,False,Crystal Palace,-0.84
Julián Álvarez,Man City,Crystal Palace,2023-03-11,False,Sub,32,0.0,0.12,0.0,0.0,1,2.0,0.0,2.0,0,False,2.6,0.31,27.76,0,0,0,0,0,10,Man City,True,Liverpool,
Julián Álvarez,Man City,Liverpool,2023-04-01,True,FW,90,1.0,0.79,0.0,0.14,10,3.0,2.0,11.0,1,True,2.6,0.23,30.59,0,0,0,0,0,0,Man City,False,Newcastle United,-2.55
Julián Álvarez,Man City,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,4.6,0.39,29.26,0,0,0,0,0,5,Man City,False,Southampton,
Julián Álvarez,Man City,Southampton,2023-04-08,False,Sub,21,1.0,0.76,0.0,0.0,5,1.0,0.0,5.5,0,False,4.4,0.39,28.92,0,0,0,0,0,1,Man City,True,Leeds United,0.66
Julián Álvarez,Man City,Leeds United,2023-04-15,True,Sub,45,0.0,0.0,0.0,0.03,1,0.0,1.0,1.6,0,False,3.2,0.33,29.56,0,0,0,0,0,1,Man City,True,Arsenal,-4.53
Julián Álvarez,Man City,Arsenal,2023-04-26,True,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,3.4,0.33,28.81,0,0,0,0,0,12,Man City,False,Fulham,
Julián Álvarez,Man City,Fulham,2023-04-30,False,AMC,82,1.0,0.71,0.0,0.05,12,3.0,1.0,10.3,3,True,3.4,0.31,30.78,0,0,0,0,0,2,Man City,True,West Ham,-2.19
Julián Álvarez,Man City,West Ham,2023-05-03,True,AMC,76,0.0,0.05,0.0,0.0,2,2.0,0.0,4.4,0,True,3.8,0.29,32.39,0,0,0,0,0,2,Man City,True,Leicester City,-6.74
Julián Álvarez,Man City,Leicester City,2023-05-06,True,AMC,86,0.0,0.18,0.0,0.07,2,2.0,1.0,5.5,0,True,4.2,0.31,34.24,0,0,0,0,0,2,Man City,False,Everton,
Julián Álvarez,Man City,Everton,2023-05-14,False,AMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,True,3.6,0.19,36.1,0,0,0,0,0,8,Man City,True,Chelsea,
Julián Álvarez,Man City,Chelsea,2023-05-21,True,FW,90,1.0,0.43,0.0,0.27,8,3.0,2.0,11.2,2,True,3.8,0.19,37.84,0,0,0,0,0,1,Man City,False,Brighton,-5.24
Julián Álvarez,Man City,Brighton,2023-05-24,False,Sub,33,0.0,0.04,0.0,0.03,1,1.0,1.0,1.7,0,False,5.2,0.28,37.69,0,0,0,0,0,2,Man City,False,Brentford,
Julián Álvarez,Man City,Brentford,2023-05-28,False,FW,90,0.0,0.33,0.0,0.05,2,5.0,1.0,0.0,0,True,3.0,0.14,39.27,0,0,0,0,0,1,Man City,True,Crystal Palace,2.59
Julián Álvarez,Man City,Crystal Palace,2022-08-27,True,Sub,29,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,False,3.0,0.2,38.97,0,0,0,0,0,12,Man City,True,Nottingham Forest,-4.96
Julián Álvarez,Man City,Nottingham Forest,2022-08-31,True,FWR,90,2.0,0.94,0.0,0.44,12,5.0,2.0,17.8,2,False,2.8,0.16,40.43,0,0,0,0,0,0,Man City,False,Aston Villa,0.45
Julián Álvarez,Man City,Aston Villa,,False,,0,,,,,0,,,0.0,0,False,4.8,0.35,39.31,0,0,0,0,0,1,Man City,False,Wolverhampton,-3.6
Julián Álvarez,Man City,Wolverhampton,2022-09-17,False,Sub,18,0.0,0.06,0.0,0.0,1,1.0,0.0,1.9,0,False,3.2,0.26,38.73,0,0,0,0,0,1,Man City,True,Manchester United,-0.61
Julián Álvarez,Man City,Manchester United,2022-10-02,True,Sub,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,False,3.2,0.27,38.11,0,0,0,0,0,5,Man City,False,Burnley,
