name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Deniz Undav,Brighton,Manchester United,2022-08-07,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,False,0.0,0.0,1.0,0,0,0,0,0,1
Deniz Undav,Brighton,Brentford,2022-10-14,False,Sub,21,0,0.19,0,0.0,1,3,0,4.5,0,False,1.0,0.0,11.0,0,0,0,0,0,1
Deniz Undav,Brighton,Nottingham Forest,2022-10-18,True,Sub,5,0,0.0,0,0.07,1,0,1,1.9,0,False,1.0,0.1,9.0,0,0,0,0,0,1
Deniz Undav,Brighton,Manchester City,2022-10-22,False,Sub,11,0,0.0,0,0.02,1,0,1,1.4,0,False,1.0,0.06,9.5,0,0,0,0,0,1
Deniz Undav,Brighton,Wolverhampton,2022-11-05,False,Sub,8,0,0.13,0,0.0,1,1,0,2.3,0,False,1.0,0.05,9.2,0,0,0,0,0,1
Deniz Undav,Brighton,Aston Villa,2022-11-13,True,Sub,31,0,0.08,0,0.0,1,1,0,0.0,0,False,1.0,0.07,12.83,0,0,0,0,0,2
Deniz Undav,Brighton,Bournemouth,2023-02-04,True,AMC,74,0,1.41,0,0.68,2,3,2,7.0,0,True,1.0,0.08,21.57,0,0,0,0,0,1
Deniz Undav,Brighton,Crystal Palace,2023-02-11,False,FW,56,0,0.14,0,0.0,1,2,0,3.1,0,True,1.2,0.32,25.88,0,0,0,0,0,1
Deniz Undav,Brighton,Fulham,2023-02-18,True,Sub,17,0,0.42,0,0.0,1,2,0,4.4,0,False,1.2,0.35,24.89,0,0,0,0,0,4
Deniz Undav,Brighton,Brentford,2023-04-01,True,Sub,7,0,0.11,0,0.0,4,1,0,0.9,0,False,1.2,0.44,23.1,0,0,0,0,0,1
Deniz Undav,Brighton,Bournemouth,2023-04-04,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,False,1.8,0.43,21.09,0,0,0,0,0,1
Deniz Undav,Brighton,Nottingham Forest,2023-04-26,False,Sub,15,0,0.0,0,0.07,1,0,1,2.0,0,False,1.8,0.42,20.58,0,0,0,0,0,12
Deniz Undav,Brighton,Wolverhampton,2023-04-29,True,AMC,79,2,1.07,0,0.0,12,3,0,12.9,2,True,1.6,0.13,25.08,0,0,0,0,0,1
Deniz Undav,Brighton,Manchester United,2023-05-04,True,Sub,15,0,0.08,0,0.0,1,1,0,0.8,0,False,3.8,0.32,24.36,0,0,0,0,0,1
Deniz Undav,Brighton,Everton,2023-05-08,True,AMC,45,0,0.0,0,0.0,1,0,0,1.0,0,True,3.8,0.25,25.73,0,0,0,0,0,10
Deniz Undav,Brighton,Arsenal,2023-05-14,False,Sub,8,1,0.44,0,0.12,10,3,1,8.2,2,False,3.2,0.23,24.62,0,0,0,0,0,3
Deniz Undav,Brighton,Newcastle United,2023-05-18,False,AMC,84,1,0.32,0,0.0,3,2,0,4.5,0,True,5.0,0.32,28.12,0,0,0,0,0,1
Deniz Undav,Brighton,Southampton,2023-05-21,True,Sub,16,0,0.03,0,0.0,1,1,0,0.2,0,False,5.4,0.38,27.44,0,0,0,0,0,1
Deniz Undav,Brighton,Manchester City,2023-05-24,True,Sub,15,0,0.0,0,0.0,1,0,0,0.4,0,False,3.2,0.17,26.79,0,0,0,0,0,5
Deniz Undav,Brighton,Aston Villa,2023-05-28,False,FW,88,1,0.79,0,0.09,5,3,1,0.0,0,True,3.2,0.16,29.85,0,0,0,0,0,1
Deniz Undav,Brighton,Fulham,2022-08-30,False,Sub,11,0,0.33,0,0.0,1,1,0,0.4,0,False,4.0,0.32,28.95,0,0,0,0,0,1
Deniz Undav,Brighton,Leeds United,2022-09-04,True,Sub,6,0,0.0,0,0.12,1,0,1,1.7,0,False,2.2,0.29,27.91,0,0,0,0,0,0
