name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Sékou Mara,Southampton,Tottenham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,1.0,Southampton,False,Manchester City,0.3
Sékou Mara,Southampton,Manchester City,2022-10-08,False,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,0.0,0.0,5.5,0,0,0,0,0,1.0,Southampton,True,West Ham,-1.04
Sékou Mara,Southampton,West Ham,2022-10-16,True,Sub,16,0.0,0.0,0.0,0.02,1,0.0,1.0,1.4,0,False,0.5,0.0,9.0,0,0,0,0,0,0.0,Southampton,False,Bournemouth,
Sékou Mara,Southampton,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,0.67,0.0,6.75,0,0,0,0,0,0.0,Southampton,True,Arsenal,-3.58
Sékou Mara,Southampton,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.5,0.0,5.4,0,0,0,0,0,1.0,Southampton,False,Crystal Palace,-0.36
Sékou Mara,Southampton,Crystal Palace,2022-10-29,False,Sub,4,0.0,0.02,0.0,0.0,1,1.0,0.0,0.3,0,False,0.4,0.0,5.17,0,0,0,0,0,0.0,Southampton,True,Newcastle United,0.8
Sékou Mara,Southampton,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.6,0.0,4.43,0,0,0,0,0,0.0,Southampton,False,Liverpool,2.85
Sékou Mara,Southampton,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.4,0.0,3.88,0,0,0,0,0,1.0,Southampton,True,Brighton,-0.05
Sékou Mara,Southampton,Brighton,2022-12-26,True,Sub,12,0.0,0.01,0.0,0.0,1,1.0,0.0,0.2,0,False,0.2,0.0,4.78,0,0,0,0,0,1.0,Southampton,False,Fulham,
Sékou Mara,Southampton,Fulham,2022-12-31,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,False,0.4,0.01,4.4,0,0,0,0,0,2.0,Southampton,True,Nottingham Forest,
Sékou Mara,Southampton,Nottingham Forest,2023-01-04,True,FW,63,0.0,0.02,0.0,0.0,2,1.0,0.0,0.6,0,True,0.6,0.01,9.73,0,0,0,0,0,4.0,Southampton,True,Leicester City,-2.36
Sékou Mara,Southampton,Leicester City,2022-08-13,True,Sub,20,0.0,0.01,1.0,0.28,4,1.0,1.0,4.3,0,False,0.8,0.01,10.58,0,0,0,0,0,1.0,Southampton,False,Everton,3.31
Sékou Mara,Southampton,Everton,2023-01-14,False,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,1.6,0.21,10.15,0,0,0,0,0,1.0,Southampton,True,Aston Villa,-1.21
Sékou Mara,Southampton,Aston Villa,2023-01-21,True,Sub,29,0.0,0.05,0.0,0.0,1,1.0,0.0,0.3,0,False,1.8,0.21,11.5,0,0,0,0,0,0.0,Southampton,False,Brentford,3.85
Sékou Mara,Southampton,Brentford,,False,,0,,,,,0,,,0.0,0,False,1.8,0.22,10.73,0,0,0,0,0,0.0,Southampton,True,Wolverhampton,3.38
Sékou Mara,Southampton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,False,1.6,0.22,10.06,0,0,0,0,0,0.0,Southampton,False,Chelsea,1.8
Sékou Mara,Southampton,Chelsea,2023-02-18,False,Sub,31,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,False,1.2,0.21,11.29,0,0,0,0,0,1.0,Southampton,False,Leicester City,-2.53
Sékou Mara,Southampton,Leicester City,2023-02-25,False,Sub,27,0.0,0.0,0.0,0.02,1,0.0,1.0,1.6,0,False,0.4,0.01,12.17,0,0,0,0,0,1.0,Southampton,True,Leeds United,-0.35
Sékou Mara,Southampton,Leeds United,2023-03-04,True,Sub,27,0.0,0.03,0.0,0.0,1,1.0,0.0,0.0,0,False,0.4,0.01,12.95,0,0,0,0,0,1.0,Southampton,False,Manchester United,1.62
Sékou Mara,Southampton,Manchester United,2023-03-12,False,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,False,0.4,0.01,13.0,0,0,0,0,0,0.0,Southampton,True,Brentford,-5.16
Sékou Mara,Southampton,Brentford,,True,,0,,,,,0,,,0.0,0,False,0.6,0.01,12.38,0,0,0,0,0,4.0,Southampton,True,Tottenham,0.15
Sékou Mara,Southampton,Tottenham,2023-03-18,True,Sub,20,0.0,0.08,1.0,0.46,4,1.0,1.0,5.4,0,False,0.6,0.01,12.73,0,0,0,0,0,1.0,Southampton,False,West Ham,-2.95
Sékou Mara,Southampton,West Ham,2023-04-02,False,FW,53,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,True,1.4,0.22,14.48,0,0,0,0,0,1.0,Southampton,False,Leeds United,-2.19
Sékou Mara,Southampton,Leeds United,2022-08-20,False,FW,58,0.0,0.07,0.0,0.0,1,1.0,0.0,0.9,0,False,1.4,0.22,16.29,0,0,0,0,0,5.0,Southampton,True,Manchester City,
Sékou Mara,Southampton,Manchester City,2023-04-08,True,Sub,21,1.0,0.32,0.0,0.0,5,1.0,0.0,5.2,0,False,1.4,0.23,16.48,0,0,0,0,0,0.0,Southampton,True,Crystal Palace,
Sékou Mara,Southampton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,2.2,0.29,15.85,0,0,0,0,0,0.0,Southampton,False,Arsenal,2.91
Sékou Mara,Southampton,Arsenal,,False,,0,,,,,0,,,0.0,0,False,2.2,0.29,15.26,0,0,0,0,0,0.0,Southampton,True,Bournemouth,
Sékou Mara,Southampton,Bournemouth,,True,,0,,,,,0,,,0.0,0,False,1.4,0.08,14.71,0,0,0,0,0,0.0,Southampton,False,Newcastle United,-1.73
Sékou Mara,Southampton,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,1.2,0.08,14.21,0,0,0,0,0,0.0,Southampton,False,Nottingham Forest,
Sékou Mara,Southampton,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,1.0,0.06,13.73,0,0,0,0,0,1.0,Southampton,True,Fulham,
Sékou Mara,Southampton,Fulham,2023-05-13,True,Sub,28,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,0.0,0.0,14.19,0,0,0,0,0,0.0,Southampton,False,Brighton,
Sékou Mara,Southampton,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,13.75,0,0,0,0,0,0.0,Southampton,True,Liverpool,
Sékou Mara,Southampton,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.2,0.0,13.33,0,0,0,0,0,1.0,Southampton,True,Manchester United,1.12
Sékou Mara,Southampton,Manchester United,2022-08-27,True,Sub,13,0.0,0.12,0.0,0.0,1,2.0,0.0,2.0,0,False,0.2,0.0,13.32,0,0,0,0,0,0.0,Southampton,True,Chelsea,-1.74
Sékou Mara,Southampton,Chelsea,,True,,0,,,,,0,,,0.0,0,False,0.4,0.02,12.94,0,0,0,0,0,1.0,Southampton,False,Wolverhampton,2.96
Sékou Mara,Southampton,Wolverhampton,2022-09-03,False,Sub,7,0.0,0.1,0.0,0.05,1,2.0,1.0,3.5,0,False,0.4,0.02,12.78,0,0,0,0,0,1.0,Southampton,False,Aston Villa,2.17
Sékou Mara,Southampton,Aston Villa,2022-09-16,False,Sub,19,0.0,0.03,0.0,0.0,1,1.0,0.0,2.2,0,False,0.4,0.04,12.95,0,0,0,0,0,1.0,Southampton,True,Everton,3.9
Sékou Mara,Southampton,Everton,2022-10-01,True,FW,59,0.0,0.18,0.0,0.24,1,2.0,1.0,3.6,0,False,0.6,0.05,14.16,0,0,0,0,0,,Chelsea,True,Liverpool,
