name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Patrick Bamford,Leeds,Wolverhampton,2022-08-06,True,FW,83,0.0,0.43,0.0,0.0,5,2.0,0.0,4.2,0,False,0.0,0.0,83.0,2.0,2.0,2.98,1.02,0.05,2.0,Leeds,False,Crystal Palace,1.29
Patrick Bamford,Leeds,Crystal Palace,2022-10-09,False,FW,61,0.0,0.38,0.0,0.0,2,2.0,0.0,3.9,0,False,5.0,0.43,72.0,2.0,2.0,2.98,1.02,0.05,-1.0,Leeds,True,Arsenal,-0.89
Patrick Bamford,Leeds,Arsenal,2022-10-16,True,Sub,45,0.0,1.29,0.0,0.0,-1,3.0,0.0,4.9,0,False,3.5,0.4,63.0,2.0,2.0,2.98,1.02,0.05,2.0,Leeds,False,Leeds United,
Patrick Bamford,Leeds,Leeds United,2022-10-20,False,FW,64,0.0,0.46,0.0,0.41,2,2.0,2.0,7.9,0,False,2.0,0.7,63.25,2.0,2.0,2.98,1.02,0.05,1.0,Leeds,True,Fulham,-1.49
Patrick Bamford,Leeds,Fulham,2022-10-23,True,Sub,26,0.0,0.43,0.0,0.0,1,1.0,0.0,2.1,0,False,2.0,0.64,55.8,2.0,2.0,2.98,1.02,0.05,4.0,Leeds,False,Liverpool,0.8
Patrick Bamford,Leeds,Liverpool,2022-10-29,False,Sub,38,0.0,0.03,1.0,0.08,4,1.0,1.0,4.8,0,False,1.8,0.6,52.83,2.0,2.0,2.98,1.02,0.05,0.0,Leeds,True,Bournemouth,5.53
Patrick Bamford,Leeds,Bournemouth,,True,,0,,,,,0,,,0.0,0,False,1.6,0.72,45.29,2.0,2.0,2.98,1.02,0.05,0.0,Leeds,False,Tottenham,0.38
Patrick Bamford,Leeds,Tottenham,,False,,0,,,,,0,,,0.0,0,False,1.2,0.64,39.62,2.0,2.0,2.98,1.02,0.05,0.0,Leeds,True,Manchester City,0.4
Patrick Bamford,Leeds,Manchester City,,True,,0,,,,,0,,,0.0,0,False,1.4,0.38,35.22,2.0,2.0,2.98,1.02,0.05,0.0,Leeds,False,Newcastle United,-1.48
Patrick Bamford,Leeds,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,1.0,0.29,31.7,2.0,2.0,2.98,1.02,0.05,0.0,Leeds,True,West Ham,0.44
Patrick Bamford,Leeds,West Ham,,True,,0,,,,,0,,,0.0,0,False,0.8,0.21,28.82,2.0,2.0,2.98,1.02,0.05,1.0,Leeds,False,Southampton,-0.58
Patrick Bamford,Leeds,Southampton,2022-08-13,False,FW,27,0.0,0.22,0.0,0.0,1,2.0,0.0,3.8,0,False,0.0,0.0,28.67,2.0,2.0,2.98,1.02,0.05,6.0,Leeds,False,Aston Villa,-1.34
Patrick Bamford,Leeds,Aston Villa,2023-01-13,False,Sub,23,1.0,0.49,0.0,0.0,6,2.0,0.0,5.1,1,False,0.2,0.04,28.23,2.0,2.0,2.98,1.02,0.05,1.0,Leeds,True,Brentford,-0.85
Patrick Bamford,Leeds,Brentford,2023-01-22,True,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,False,1.4,0.14,27.0,2.0,2.0,2.98,1.02,0.05,2.0,Leeds,False,Nottingham Forest,0.54
Patrick Bamford,Leeds,Nottingham Forest,2023-02-05,False,FW,66,0.0,0.13,0.0,0.07,2,2.0,1.0,2.3,0,True,1.6,0.14,29.6,2.0,2.0,2.98,1.02,0.05,5.0,Leeds,False,Manchester United,2.19
Patrick Bamford,Leeds,Manchester United,2023-02-08,False,FW,62,0.0,0.0,1.0,0.04,5,0.0,1.0,3.7,0,True,2.0,0.17,31.62,2.0,2.0,2.98,1.02,0.05,1.0,Leeds,True,Manchester United,1.7
Patrick Bamford,Leeds,Manchester United,2023-02-12,True,FW,57,0.0,0.38,0.0,0.0,1,2.0,0.0,4.2,0,True,3.0,0.37,33.12,2.0,2.0,2.98,1.02,0.05,2.0,Leeds,False,Everton,0.7
Patrick Bamford,Leeds,Everton,2023-02-18,False,FW,90,0.0,0.13,0.0,0.04,2,3.0,1.0,3.4,0,True,3.0,0.4,36.28,2.0,2.0,2.98,1.02,0.05,1.0,Leeds,True,Southampton,-5.18
Patrick Bamford,Leeds,Southampton,2023-02-25,True,FW,85,0.0,0.14,0.0,0.06,1,2.0,1.0,5.2,0,True,2.2,0.33,38.84,2.0,2.0,2.98,1.02,0.05,0.0,Leeds,False,Chelsea,0.29
Patrick Bamford,Leeds,Chelsea,,False,,0,,,,,0,,,0.0,0,False,2.2,0.36,36.9,2.0,2.0,2.98,1.02,0.05,8.0,Leeds,True,Brighton,-1.07
Patrick Bamford,Leeds,Brighton,2023-03-11,True,FW,65,1.0,0.11,0.0,0.1,8,2.0,1.0,6.7,2,True,1.8,0.33,38.24,2.0,2.0,2.98,1.02,0.05,2.0,Leeds,False,Wolverhampton,-0.27
Patrick Bamford,Leeds,Wolverhampton,2023-03-18,False,FW,66,0.0,0.06,0.0,0.08,2,1.0,1.0,2.3,0,True,2.4,0.15,39.5,2.0,2.0,2.98,1.02,0.05,0.0,Leeds,False,Arsenal,2.26
Patrick Bamford,Leeds,Arsenal,2023-04-01,False,Sub,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,2.6,0.09,38.0,2.0,2.0,2.98,1.02,0.05,2.0,Leeds,True,Nottingham Forest,1.75
Patrick Bamford,Leeds,Nottingham Forest,2023-04-04,True,FW,90,0.0,1.2,0.0,0.0,2,5.0,0.0,3.6,0,True,2.2,0.06,40.17,2.0,2.0,2.98,1.02,0.05,0.0,Leeds,True,Chelsea,-0.25
Patrick Bamford,Leeds,Chelsea,,True,,0,,,,,0,,,0.0,0,False,2.4,0.27,38.56,2.0,2.0,2.98,1.02,0.05,6.0,Leeds,True,Crystal Palace,-1.42
