name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Bryan Mbeumo,Brentford,Leeds United,2022-08-07,False,FWR,90,0,0.14,0,0.19,2,2,1,5.1,0,False,0.0,0.0,90.0,0,0,0,0,0,2.0,Brentford,False,Newcastle United,2.44
Bryan Mbeumo,Brentford,Newcastle United,2022-10-08,False,FW,61,0,0.12,0,0.0,2,2,0,3.2,0,False,2.0,0.14,75.5,0,0,0,0,0,2.0,Brentford,True,Brighton,-0.72
Bryan Mbeumo,Brentford,Brighton,2022-10-14,True,FWR,79,0,0.05,0,0.06,2,1,1,2.8,0,False,2.0,0.13,76.67,0,0,0,0,0,2.0,Brentford,True,Chelsea,-0.25
Bryan Mbeumo,Brentford,Chelsea,2022-10-19,True,FW,71,0,0.45,0,0.06,2,2,1,6.0,0,False,2.0,0.1,75.25,0,0,0,0,0,2.0,Brentford,False,Aston Villa,2.08
Bryan Mbeumo,Brentford,Aston Villa,2022-10-23,False,FW,60,0,0.65,0,0.03,2,3,1,7.8,0,False,2.0,0.19,72.2,0,0,0,0,0,4.0,Brentford,True,Wolverhampton,2.5
Bryan Mbeumo,Brentford,Wolverhampton,2022-10-29,True,FWR,82,0,0.34,1,0.23,4,1,2,9.1,0,False,2.0,0.28,73.83,0,0,0,0,0,6.0,Brentford,False,Nottingham Forest,1.35
Bryan Mbeumo,Brentford,Nottingham Forest,2022-11-05,False,FWR,80,1,0.77,0,0.1,6,2,2,9.6,1,False,2.4,0.52,74.71,0,0,0,0,0,1.0,Brentford,False,Manchester City,-0.6
Bryan Mbeumo,Brentford,Manchester City,2022-11-12,False,FW,73,0,0.13,0,0.58,1,2,1,4.6,0,True,3.2,0.65,74.5,0,0,0,0,0,1.0,Brentford,True,Tottenham,-0.38
Bryan Mbeumo,Brentford,Tottenham,2022-12-26,True,FW,81,0,0.08,0,0.15,1,1,2,3.9,0,True,3.0,0.67,75.22,0,0,0,0,0,1.0,Brentford,False,West Ham,-0.27
Bryan Mbeumo,Brentford,West Ham,2022-12-30,False,FW,58,0,0.01,0,0.0,1,1,0,1.6,0,True,2.8,0.6,73.5,0,0,0,0,0,12.0,Brentford,True,Liverpool,-0.79
Bryan Mbeumo,Brentford,Liverpool,2023-01-02,True,FW,87,1,1.02,0,0.08,12,3,2,10.8,3,True,2.6,0.47,74.73,0,0,0,0,0,6.0,Brentford,True,Manchester United,-1.13
Bryan Mbeumo,Brentford,Manchester United,2022-08-13,True,FW,72,1,0.34,0,0.0,6,2,0,6.2,0,False,4.2,0.4,74.5,0,0,0,0,0,2.0,Brentford,True,Bournemouth,-0.5
Bryan Mbeumo,Brentford,Bournemouth,2023-01-14,True,FWR,88,0,0.04,0,0.0,2,1,0,2.1,0,True,4.2,0.32,75.54,0,0,0,0,0,2.0,Brentford,False,Leicester City,-0.02
Bryan Mbeumo,Brentford,Leicester City,2023-01-22,False,FW,73,0,0.0,0,0.0,2,0,0,0.1,0,True,4.4,0.3,75.36,0,0,0,0,0,12.0,Brentford,True,Southampton,-4.06
Bryan Mbeumo,Brentford,Southampton,2023-02-04,True,FWR,81,1,0.75,1,0.18,12,3,3,12.9,3,True,4.6,0.28,75.73,0,0,0,0,0,2.0,Brentford,False,Arsenal,0.3
Bryan Mbeumo,Brentford,Arsenal,2023-02-11,False,FW,70,0,0.0,0,0.55,2,0,3,5.3,0,True,6.8,0.63,75.38,0,0,0,0,0,5.0,Brentford,True,Crystal Palace,1.05
Bryan Mbeumo,Brentford,Crystal Palace,2023-02-18,True,FWR,90,0,0.03,1,0.1,5,1,1,4.8,0,True,4.8,0.43,76.24,0,0,0,0,0,2.0,Brentford,True,Fulham,0.44
Bryan Mbeumo,Brentford,Fulham,2023-03-06,True,FWR,90,0,0.87,0,0.15,2,3,2,6.8,0,True,4.6,0.56,77.0,0,0,0,0,0,2.0,Brentford,False,Everton,2.1
Bryan Mbeumo,Brentford,Everton,2023-03-11,False,FWR,90,0,0.03,0,0.58,2,1,3,8.0,0,True,4.6,0.73,77.68,0,0,0,0,0,2.0,Brentford,False,Southampton,0.93
Bryan Mbeumo,Brentford,Southampton,2023-03-15,False,FWR,77,0,0.34,0,0.11,2,2,2,7.7,0,True,4.6,0.74,77.65,0,0,0,0,0,2.0,Brentford,True,Leeds United,2.23
Bryan Mbeumo,Brentford,Leeds United,2023-03-18,True,FWR,90,0,0.14,0,0.0,2,3,0,4.1,0,True,2.6,0.45,78.24,0,0,0,0,0,9.0,Brentford,False,Brighton,1.2
Bryan Mbeumo,Brentford,Brighton,2023-04-01,False,FW,78,0,0.08,2,0.93,9,1,2,7.1,1,True,2.6,0.48,78.23,0,0,0,0,0,2.0,Brentford,False,Manchester United,1.62
Bryan Mbeumo,Brentford,Manchester United,2023-04-05,False,FW,61,0,0.0,0,0.0,2,0,0,0.5,0,True,3.4,0.69,77.48,0,0,0,0,0,2.0,Brentford,False,Fulham,-1.2
Bryan Mbeumo,Brentford,Fulham,2022-08-20,False,FWR,90,0,0.11,0,0.42,2,3,3,9.6,0,False,3.4,0.52,78.0,0,0,0,0,0,1.0,Brentford,True,Newcastle United,2.43
Bryan Mbeumo,Brentford,Newcastle United,2023-04-08,True,Sub,16,0,0.01,0,0.06,1,1,1,2.8,0,False,3.4,0.53,75.52,0,0,0,0,0,2.0,Brentford,False,Wolverhampton,-1.6
Bryan Mbeumo,Brentford,Wolverhampton,2023-04-15,False,FWR,90,0,0.04,0,0.31,2,1,3,6.1,0,True,3.2,0.47,76.08,0,0,0,0,0,7.0,Brentford,True,Aston Villa,0.51
Bryan Mbeumo,Brentford,Aston Villa,2023-04-22,True,FWR,90,0,0.46,1,0.77,7,3,4,12.5,2,True,3.2,0.45,76.59,0,0,0,0,0,6.0,Brentford,False,Chelsea,-4.41
Bryan Mbeumo,Brentford,Chelsea,2023-04-26,False,Sub,28,1,0.25,0,0.0,6,2,0,5.5,1,False,2.8,0.32,74.86,0,0,0,0,0,2.0,Brentford,True,Nottingham Forest,-0.34
