name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Shola Shoretire,Man Utd,Aston Villa,False,0,0,0.0,0,False,0.0,Man Utd,False,Fulham,,1.37
Shola Shoretire,Man Utd,Fulham,False,0,0,0.0,0,False,0.0,Man Utd,True,Nottingham Forest,,
Shola Shoretire,Man Utd,Nottingham Forest,True,0,0,0.0,0,False,0.0,Man Utd,False,Wolverhampton,0.62,-0.46
Shola Shoretire,Man Utd,Wolverhampton,False,0,0,0.0,0,False,0.0,Man Utd,True,Bournemouth,,1.46
Shola Shoretire,Man Utd,Bournemouth,True,0,0,0.0,0,False,0.0,Man Utd,True,Manchester City,1.57,-1.17
Shola Shoretire,Man Utd,Manchester City,True,0,0,0.0,0,False,0.0,Man Utd,False,Crystal Palace,1.16,0.13
Shola Shoretire,Man Utd,Crystal Palace,False,0,0,0.0,0,False,0.0,Man Utd,False,Arsenal,1.57,-0.0
Shola Shoretire,Man Utd,Arsenal,False,0,0,0.0,0,False,0.0,Man Utd,True,Crystal Palace,0.08,0.81
Shola Shoretire,Man Utd,Crystal Palace,True,0,0,0.0,0,False,0.0,Man Utd,True,Leicester City,-4.86,0.83
Shola Shoretire,Man Utd,Leicester City,True,0,0,0.0,0,False,0.0,Man Utd,False,Leicester City,-2.84,-0.05
Shola Shoretire,Man Utd,Leicester City,False,0,0,0.0,0,False,0.0,Man Utd,True,Leeds United,0.29,-0.79
Shola Shoretire,Man Utd,Leeds United,True,0,0,0.0,0,False,0.0,Man Utd,False,Liverpool,3.89,-1.33
Shola Shoretire,Man Utd,Liverpool,False,0,0,0.0,0,False,0.0,Man Utd,True,Southampton,-2.47,-0.38
Shola Shoretire,Man Utd,Southampton,True,0,0,0.0,0,False,0.0,Man Utd,False,Newcastle United,-0.43,-0.34
Shola Shoretire,Man Utd,Newcastle United,False,0,0,0.0,0,False,0.0,Man Utd,True,Brentford,-3.23,0.69
Shola Shoretire,Man Utd,Brentford,True,0,0,0.0,0,False,0.0,Man Utd,True,Everton,1.78,0.34
Shola Shoretire,Man Utd,Everton,True,0,0,0.0,0,False,0.0,Man Utd,False,Nottingham Forest,,
Shola Shoretire,Man Utd,Nottingham Forest,False,0,0,0.0,0,False,0.0,Man Utd,False,Tottenham,-2.94,-0.03
Shola Shoretire,Man Utd,Tottenham,False,0,0,0.0,0,False,0.0,Man Utd,True,Aston Villa,0.32,0.55
Shola Shoretire,Man Utd,Aston Villa,True,0,0,0.0,0,False,0.0,Man Utd,False,Brighton,3.9,-0.39
Shola Shoretire,Man Utd,Brighton,False,0,0,0.0,0,False,0.0,Man Utd,False,West Ham,-1.27,0.14
Shola Shoretire,Man Utd,West Ham,False,0,0,0.0,0,False,0.0,Man Utd,True,Wolverhampton,0.61,-0.48
Shola Shoretire,Man Utd,Wolverhampton,True,0,0,0.0,0,False,0.0,Man Utd,False,Bournemouth,,0.19
Shola Shoretire,Man Utd,Bournemouth,False,0,0,0.0,0,False,0.0,Man Utd,True,Chelsea,,-0.25
Shola Shoretire,Man Utd,Chelsea,True,0,0,0.0,0,False,0.0,Man Utd,True,Fulham,,-0.3
Shola Shoretire,Man Utd,Fulham,True,0,0,0.0,0,False,,Chelsea,True,Liverpool,,-0.53
