name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Luke Plange,Crystal Palace,Leicester City,2022-10-09,True,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Southampton,2022-10-29,True,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Nottingham Forest,2022-11-12,False,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Bournemouth,2022-12-31,False,DR,0,0,0.0,0,0.0,0,0,0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Tottenham,2023-01-04,True,DR,0,0,0.0,0,0.08,0,0,1,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Brentford,2023-02-18,False,DR,0,0,0.28,0,0.0,0,1,0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Liverpool,2023-02-25,True,DR,0,0,0.05,0,0.0,0,1,0,0.0,0,False,0.0,0.06,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Aston Villa,2023-03-04,False,DR,0,0,0.04,0,0.14,0,1,2,0.0,0,False,0.0,0.07,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Manchester City,2023-03-11,True,DR,0,0,0.15,0,0.0,0,2,0,0.0,0,False,0.0,0.08,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Leeds United,2023-04-01,True,DR,0,0,0.0,0,0.0,0,0,0,0.0,0,False,0.0,0.11,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Leicester City,2023-04-09,False,DR,0,0,0.04,0,0.11,0,1,1,0.0,0,False,0.0,0.11,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Wolverhampton,2023-04-25,False,DR,0,0,0.05,0,0.0,0,2,0,0.0,0,False,0.0,0.06,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Tottenham,2023-05-06,False,DR,0,0,0.0,0,0.05,0,0,1,0.0,0,False,0.0,0.06,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Bournemouth,2023-05-13,True,DR,0,1,0.89,0,0.0,0,1,0,0.0,0,False,0.0,0.05,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Nottingham Forest,2023-05-28,True,DR,0,0,0.2,0,0.0,0,3,0,0.0,0,False,0.0,0.19,0.0,0,0,0,0,0,0
Luke Plange,Crystal Palace,Newcastle United,2022-09-03,False,Sub,0,0,0.01,1,0.36,0,1,1,0.0,0,False,0.0,0.24,0.0,0,0,0,0,0,
