name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Nathan Fraser,Wolves,Brighton,2022-11-05,True,Sub,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Arsenal,1.59
Nathan Fraser,Wolves,Arsenal,2022-11-12,True,DR,0,0.0,0.33,0.0,0.02,0,3.0,1.0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Everton,-1.05
Nathan Fraser,Wolves,Everton,2022-12-26,False,DR,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.17,0.0,0,0,0,0,0,0,Wolves,True,Manchester United,-0.79
Nathan Fraser,Wolves,Manchester United,2022-12-31,True,DR,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.11,0.0,0,0,0,0,0,0,Wolves,False,Aston Villa,-2.09
Nathan Fraser,Wolves,Aston Villa,,False,,0,,,,,0,,,0.0,0,False,0.0,0.08,0.0,0,0,0,0,0,0,Wolves,True,West Ham,-2.69
Nathan Fraser,Wolves,West Ham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.07,0.0,0,0,0,0,0,0,Wolves,False,Manchester City,-0.09
Nathan Fraser,Wolves,Manchester City,,False,,0,,,,,0,,,0.0,0,False,0.0,0.07,0.0,0,0,0,0,0,0,Wolves,True,Liverpool,0.37
Nathan Fraser,Wolves,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Southampton,-2.8
Nathan Fraser,Wolves,Southampton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Bournemouth,
Nathan Fraser,Wolves,Bournemouth,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Fulham,
Nathan Fraser,Wolves,Fulham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Liverpool,0.91
Nathan Fraser,Wolves,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Tottenham,2.05
Nathan Fraser,Wolves,Tottenham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Newcastle United,3.01
Nathan Fraser,Wolves,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Leicester City,2.07
Nathan Fraser,Wolves,Leicester City,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Nottingham Forest,
Nathan Fraser,Wolves,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Chelsea,-1.03
Nathan Fraser,Wolves,Chelsea,2023-04-08,True,Sub,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Brentford,3.23
Nathan Fraser,Wolves,Brentford,2023-04-15,True,Sub,0,0.0,0.0,0.0,0.06,0,0.0,1.0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Leeds United,0.21
Nathan Fraser,Wolves,Leeds United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Crystal Palace,4.57
Nathan Fraser,Wolves,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Brighton,-1.83
Nathan Fraser,Wolves,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Aston Villa,
Nathan Fraser,Wolves,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Manchester United,-0.63
Nathan Fraser,Wolves,Manchester United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Everton,-1.31
Nathan Fraser,Wolves,Everton,2023-05-20,True,DR,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,False,Arsenal,
Nathan Fraser,Wolves,Arsenal,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Wolves,True,Newcastle United,-1.69
