name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Harry Kane,Spurs,Crystal Palace,2023-01-04,False,FW,90,2,0.7,0,0.57,16,4,3,19.3,3,True,5.8,0.39,89.91,17.0,9.0,20.69,9.83,0.06,8,Spurs,False,Chelsea,1.82
Harry Kane,Spurs,Chelsea,2022-08-14,False,FW,90,1,0.83,0,0.62,8,3,3,11.7,2,False,8.8,0.41,89.92,17.0,9.0,20.69,9.83,0.06,2,Spurs,True,Arsenal,-0.34
Harry Kane,Spurs,Arsenal,2023-01-15,True,FW,90,0,0.51,0,0.43,2,4,4,12.9,0,True,8.8,0.54,89.92,17.0,9.0,20.69,9.83,0.06,5,Spurs,False,Manchester City,-0.2
Harry Kane,Spurs,Manchester City,2023-01-19,False,FW,90,0,0.19,0,0.0,5,3,0,2.3,0,True,7.0,0.51,89.93,17.0,9.0,20.69,9.83,0.06,6,Spurs,False,Fulham,1.2
Harry Kane,Spurs,Fulham,2023-01-23,False,FW,90,1,0.78,0,0.0,6,6,0,9.3,0,True,6.6,0.47,89.93,17.0,9.0,20.69,9.83,0.06,8,Spurs,True,Manchester City,-0.27
Harry Kane,Spurs,Manchester City,2023-02-05,True,FW,90,1,1.13,0,0.07,8,5,2,11.6,2,True,7.4,0.6,89.94,17.0,9.0,20.69,9.83,0.06,2,Spurs,False,Leeds United,1.25
Harry Kane,Spurs,Leeds United,2023-02-11,False,FW,90,0,0.05,0,0.09,2,1,2,5.0,0,True,5.8,0.69,89.94,17.0,9.0,20.69,9.83,0.06,5,Spurs,True,West Ham,0.26
Harry Kane,Spurs,West Ham,2023-02-19,True,FW,90,0,0.36,1,0.39,5,3,2,5.7,0,True,4.6,0.53,89.94,17.0,9.0,20.69,9.83,0.06,6,Spurs,True,Chelsea,2.8
Harry Kane,Spurs,Chelsea,2023-02-26,True,FW,90,1,0.62,0,0.0,6,2,0,8.3,0,True,5.2,0.7,89.95,17.0,9.0,20.69,9.83,0.06,2,Spurs,False,Wolverhampton,0.79
Harry Kane,Spurs,Wolverhampton,2023-03-04,False,FW,90,0,0.29,0,0.13,2,4,2,5.0,0,True,5.4,0.79,89.95,17.0,9.0,20.69,9.83,0.06,13,Spurs,True,Nottingham Forest,-0.6
Harry Kane,Spurs,Nottingham Forest,2023-03-11,True,FW,90,2,0.95,0,0.0,13,4,0,14.7,3,True,4.6,0.69,89.95,17.0,9.0,20.69,9.83,0.06,6,Spurs,False,Southampton,-0.37
Harry Kane,Spurs,Southampton,2023-03-18,False,FW,90,1,0.78,0,0.0,6,4,0,8.1,0,True,5.6,0.65,89.95,17.0,9.0,20.69,9.83,0.06,7,Spurs,False,Everton,0.55
Harry Kane,Spurs,Everton,2023-04-03,False,FW,90,1,1.2,0,0.0,7,3,0,6.5,2,True,6.4,0.8,89.96,17.0,9.0,20.69,9.83,0.06,6,Spurs,True,Wolverhampton,2.72
Harry Kane,Spurs,Wolverhampton,2022-08-20,True,FW,90,1,0.9,0,0.13,6,4,2,14.7,1,False,6.8,0.77,89.96,17.0,9.0,20.69,9.83,0.06,9,Spurs,True,Brighton,-0.2
Harry Kane,Spurs,Brighton,2023-04-08,True,FW,90,1,0.24,0,0.1,9,3,2,9.4,3,True,6.8,0.82,89.96,17.0,9.0,20.69,9.83,0.06,2,Spurs,True,Bournemouth,-1.78
Harry Kane,Spurs,Bournemouth,2023-04-15,True,FW,90,0,0.59,0,0.13,2,6,2,7.0,0,True,8.2,0.81,89.96,17.0,9.0,20.69,9.83,0.06,6,Spurs,False,Newcastle United,4.3
Harry Kane,Spurs,Newcastle United,2023-04-23,False,FW,90,1,0.51,0,0.0,6,3,0,7.8,0,True,6.0,0.74,89.96,17.0,9.0,20.69,9.83,0.06,11,Spurs,True,Manchester United,-0.02
Harry Kane,Spurs,Manchester United,2023-04-27,True,FW,90,0,0.2,1,1.39,11,4,5,0.0,3,True,6.0,0.69,89.96,17.0,9.0,20.69,9.83,0.06,8,Spurs,False,Liverpool,0.68
Harry Kane,Spurs,Liverpool,2023-04-30,False,FW,90,1,0.29,0,0.36,8,1,2,8.7,2,True,6.8,0.69,89.97,17.0,9.0,20.69,9.83,0.06,8,Spurs,True,Crystal Palace,-2.03
Harry Kane,Spurs,Crystal Palace,2023-05-06,True,FW,90,1,0.34,0,0.12,8,1,1,7.7,2,True,7.2,0.57,89.97,17.0,9.0,20.69,9.83,0.06,7,Spurs,False,Aston Villa,-2.16
Harry Kane,Spurs,Aston Villa,2023-05-13,False,FW,90,1,1.05,0,0.0,7,2,0,8.1,2,True,7.0,0.59,89.97,17.0,9.0,20.69,9.83,0.06,7,Spurs,True,Brentford,-1.31
Harry Kane,Spurs,Brentford,2023-05-20,True,FW,90,1,0.14,0,0.3,7,4,1,8.3,1,True,8.0,0.68,89.97,17.0,9.0,20.69,9.83,0.06,16,Spurs,False,Leicester City,-4.57
Harry Kane,Spurs,Leicester City,2023-05-28,False,FW,90,2,0.87,0,0.07,16,3,1,0.0,3,True,8.2,0.61,89.97,17.0,9.0,20.69,9.83,0.06,10,Spurs,False,Nottingham Forest,-3.55
Harry Kane,Spurs,Nottingham Forest,2022-08-28,False,FW,90,2,1.49,0,0.18,10,6,3,21.4,3,False,9.2,0.54,89.97,17.0,9.0,20.69,9.83,0.06,5,Spurs,False,West Ham,2.47
Harry Kane,Spurs,West Ham,2022-08-31,False,FW,90,0,0.29,0,0.0,5,5,0,7.8,0,False,9.6,0.78,89.97,17.0,9.0,20.69,9.83,0.06,9,Spurs,True,Fulham,-2.03
Harry Kane,Spurs,Fulham,2022-09-03,True,FW,77,1,0.88,0,0.62,9,3,3,14.3,3,False,9.0,0.77,89.61,17.0,9.0,20.69,9.83,0.06,10,Spurs,True,Leeds United,-3.41
Harry Kane,Spurs,Leeds United,2022-09-17,True,FW,90,1,0.64,1,0.25,10,2,3,14.7,1,False,9.4,0.73,89.62,17.0,9.0,20.69,9.83,0.06,6,Spurs,False,Arsenal,1.92
Harry Kane,Spurs,Arsenal,2022-10-01,False,FW,90,1,0.93,0,0.0,6,3,0,7.9,0,False,10.0,1.03,89.63,17.0,9.0,20.69,9.83,0.06,0,Spurs,False,Brentford,1.03
