name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,goal_stat,assist_stat,goals_3g_avg,goals_5g_avg,goals_ema,goals_momentum_3g,goals_momentum_5g,assists_3g_avg,assists_5g_avg,assists_ema,assists_momentum_3g,assists_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,key_passes_3g_avg,key_passes_5g_avg,key_passes_ema,key_passes_momentum_3g,key_passes_momentum_5g,shots_3g_avg,shots_5g_avg,shots_ema,shots_momentum_3g,shots_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,key_passes_assists_3g,shots_goals_3g,key_passes_assists_5g,shots_goals_5g,form_difficulty_3g,form_consistency,goal_contribution,assist_contribution,points_per_minute_delta,goals_per_90,assists_per_90,key_passes_per_90,shots_per_90,xG_per_90,xA_per_90,ict_index_per_90
Oliver Skipp,Spurs,Leicester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,3601.0,0.0,0.0,0.0,0.0,0.0,0.67,0.54,0.03,1.0,Leicester,False,Fulham,,0.53,0.0,0.0,,0.67,0.54,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.53,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Skipp,Leicester,Fulham,2024-08-24,False,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,4283.0,0.5,0.0,9.5,0.0,0.0,0.67,0.54,0.03,1.0,Leicester,True,Aston Villa,,0.66,19.0,19.0,,0.67,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.16666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06666666666666667,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.595,0.595,0.5733333333333334,0.06500000000000006,0.06500000000000006,0.0,0.0,0.0,0.0,,0.3535533905932738,0.0,0.0,0.02263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
Oliver Skipp,Leicester,Aston Villa,2024-08-31,True,67.0,0.0,0.03,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4224.0,0.67,0.01,28.67,0.0,0.0,0.67,0.54,0.03,2.0,Leicester,False,Crystal Palace,,0.2,86.0,86.0,,0.67,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38999999999999996,0.38999999999999996,0.33444444444444443,0.2800000000000001,0.2800000000000001,0.01,0.01,0.009999999999999998,0.019999999999999997,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7333333333333334,0.711111111111111,1.2666666666666666,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,0.0,,,,0.4633333333333334,0.4633333333333334,0.44888888888888895,-0.26333333333333336,-0.26333333333333336,0.0,0.0,0.0,0.0,,0.34828149534536,0.0,0.0,-0.015074626865671641,0.0,0.0,0.0,1.0465116279069766,0.0313953488372093,0.0,2.302325581395349
Oliver Skipp,Leicester,Crystal Palace,2024-09-14,False,90.0,0.0,0.0,0.0,0.11,2.0,0.0,2.0,3.8,0.0,1.0,4673.0,1.0,0.01,44.0,0.0,0.0,0.67,0.54,0.03,0.0,Leicester,True,Everton,,0.61,176.0,176.0,,0.67,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7233333333333333,0.5425,0.5562962962962963,0.2766666666666667,0.4575,0.01,0.0075,0.006666666666666666,-0.01,-0.0075,0.03666666666666667,0.0275,0.03666666666666667,0.07333333333333333,0.0825,2.0,1.5,1.7407407407407407,1.7999999999999998,2.3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.6666666666666666,1.3333333333333335,1.5,0.3333333333333333,0.25,0.22222222222222224,-0.3333333333333333,-0.25,0.0,0.0,,,,0.49,0.5,0.5025925925925927,0.12,0.10999999999999999,0.0,0.0,0.0,0.0,,0.4170031974297879,0.0,0.0,-0.007777777777777776,0.0,0.0,1.0227272727272727,0.5113636363636364,0.01534090909090909,0.05625,3.0681818181818183
Oliver Skipp,Leicester,Everton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,4996.0,0.8,0.01,35.2,0.0,0.0,0.67,0.54,0.03,1.0,Leicester,False,Arsenal,,-0.56,157.0,176.0,,0.67,0.54,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.8233333333333333,0.594,0.6375308641975309,-0.023333333333333206,0.20600000000000007,0.01,0.006,0.006666666666666666,,,0.03666666666666667,0.022,0.03666666666666667,,,1.9333333333333333,1.2,1.1604938271604939,-1.9333333333333333,-1.2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.6666666666666666,,,0.3333333333333333,0.2,0.22222222222222224,,,0.0,0.0,,,,0.0833333333333333,0.288,0.14839506172839514,-0.6433333333333333,-0.8480000000000001,0.0,0.0,0.0,0.0,,0.3790514476954283,,,-0.03,,,,,,,3.0681818181818183
Oliver Skipp,Leicester,Arsenal,2024-09-28,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,1.0,4731.0,1.0,0.01,44.33,0.0,0.0,0.67,0.54,0.03,3.0,Leicester,True,Bournemouth,,0.84,180.0,266.0,,0.67,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.7939999999999999,0.7583539094650207,0.06666666666666676,0.20600000000000007,0.0,0.006,0.003809523809523809,0.0,-0.006,0.03666666666666667,0.022,0.02095238095238095,-0.03666666666666667,-0.022,1.4666666666666666,1.3199999999999998,0.9736625514403293,-0.8666666666666666,-0.7199999999999999,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.38095238095238093,-0.6666666666666666,-0.4,0.0,0.2,0.126984126984127,0.0,-0.2,0.0,0.0,,,,0.29666666666666663,0.35,0.3789300411522634,0.5433333333333333,0.49,0.0,0.0,0.0,0.0,,0.21605554841290248,0.0,0.0,-0.018888888888888886,0.0,0.0,0.6766917293233082,0.3383458646616541,0.010150375939849623,0.037218045112781956,2.233082706766917
Oliver Skipp,Leicester,Bournemouth,2024-10-05,True,90.0,0.0,0.0,0.0,0.02,3.0,0.0,1.0,3.5,0.0,1.0,4789.0,1.4,0.01,50.86,0.0,0.0,0.67,0.54,0.03,1.0,Leicester,False,Southampton,,-0.31,180.0,337.0,,0.67,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.974,0.9722359396433471,0.33333333333333326,0.42599999999999993,0.0,0.006,0.0025396825396825397,0.0,-0.006,0.006666666666666667,0.026000000000000002,0.020634920634920638,0.013333333333333332,-0.006000000000000002,1.3666666666666665,1.98,1.8157750342935528,2.1333333333333337,1.52,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.5873015873015873,0.6666666666666667,0.4,0.0,0.2,0.08465608465608468,0.0,-0.2,0.0,0.0,,,,-0.010000000000000064,0.15599999999999997,0.14928669410150897,-0.29999999999999993,-0.46599999999999997,0.0,0.0,0.0,0.0,,0.2763693181234126,0.0,0.0,0.003333333333333334,0.0,0.0,0.7584269662921348,0.25280898876404495,0.007584269662921347,0.03286516853932584,2.5533707865168536
Oliver Skipp,Leicester,Southampton,2024-10-19,False,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,4921.0,1.4,0.0,50.12,0.0,0.0,0.67,0.54,0.03,0.0,Leicester,True,Nottingham Forest,,1.2,225.0,315.0,,0.67,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,1.1199999999999999,1.1148239597622314,0.1333333333333333,0.28,0.0,0.0,0.0016931216931216934,0.0,0.0,0.006666666666666667,0.026000000000000002,0.01375661375661376,-0.006666666666666667,-0.026000000000000002,1.5333333333333332,1.6800000000000002,1.377183356195702,-1.0333333333333332,-1.1800000000000002,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.39153439153439157,-0.3333333333333333,-0.6,0.0,0.0,0.05643738977072313,0.0,0.0,0.0,0.0,,,,0.5766666666666665,0.356,0.49952446273433926,0.6233333333333334,0.844,0.0,0.0,0.0,0.0,,0.2683281572999748,0.0,0.0,-0.007777777777777776,0.0,0.0,0.6733167082294265,0.22443890274314213,0.006733167082294264,0.029177057356608478,2.3790523690773067
Oliver Skipp,Leicester,Nottingham Forest,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,4874.0,1.0,0.0,44.56,0.0,0.0,0.67,0.54,0.03,0.0,Leicester,False,Ipswich Town,,,135.0,225.0,,0.67,0.54,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.2666666666666666,1.1199999999999999,1.0765493065081544,-0.2666666666666666,-0.11999999999999988,0.0,0.0,0.0016931216931216934,,,0.006666666666666667,0.004,0.01375661375661376,,,1.3333333333333333,0.9199999999999999,0.9181222374638015,-1.3333333333333333,-0.9199999999999999,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.39153439153439157,,,0.0,0.0,0.05643738977072313,,,0.0,0.0,,,,0.2966666666666666,0.23399999999999999,0.49952446273433926,,,0.0,0.0,0.0,0.0,,0.2683281572999748,,,-0.03,,,,,,,2.3790523690773067
Oliver Skipp,Leicester,Ipswich Town,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,4781.0,1.0,0.0,40.1,0.0,0.0,0.67,0.54,0.03,0.0,Leicester,False,Manchester United,,-0.41,45.0,225.0,,0.67,0.54,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.133333333333333,1.16,1.0510328710054364,-0.13333333333333308,-0.15999999999999992,0.0,0.0,0.0016931216931216934,,,0.0,0.004,0.01375661375661376,,,0.16666666666666666,0.9199999999999999,0.6120814916425344,-0.16666666666666666,-0.9199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.39153439153439157,,,0.0,0.0,0.05643738977072313,,,0.0,0.0,,,,0.26333333333333325,0.264,0.10972826441962247,-0.6733333333333332,-0.6739999999999999,0.0,0.0,0.0,0.0,,0.2190890230020665,,,-0.03,,,,,,,2.3790523690773067
