name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Andreas Hoelgebaum Pereira,Fulham,Manchester United,2024-08-16,False,90.0,0.0,0.0,0.0,0.25,1.0,0.0,6.0,9.6,0.0,1.0,356810.0,1.0,0.0,90.0,3.0,7.0,5.15,6.93,0.05,2.0,Fulham,True,Leicester City,,0.47
Andreas Hoelgebaum Pereira,Fulham,Leicester City,2024-08-24,True,85.0,0.0,0.06,0.0,0.67,2.0,2.0,7.0,11.9,0.0,1.0,358428.0,1.5,0.03,87.5,3.0,7.0,5.15,6.93,0.05,2.0,Fulham,False,Ipswich Town,,
Andreas Hoelgebaum Pereira,Fulham,Ipswich Town,2024-08-31,False,86.0,0.0,0.0,0.0,0.08,2.0,0.0,1.0,2.6,0.0,1.0,317522.0,1.67,0.02,87.0,3.0,7.0,5.15,6.93,0.05,3.0,Fulham,True,West Ham,,0.48
Andreas Hoelgebaum Pereira,Fulham,West Ham,2024-09-14,True,85.0,0.0,0.29,0.0,0.1,3.0,5.0,2.0,4.4,0.0,1.0,259353.0,2.0,0.09,86.5,3.0,7.0,5.15,6.93,0.05,1.0,Fulham,True,Newcastle United,,0.67
Andreas Hoelgebaum Pereira,Fulham,Newcastle United,2024-09-21,True,66.0,0.0,0.1,0.0,0.08,1.0,2.0,3.0,7.6,0.0,1.0,232630.0,1.8,0.09,82.4,3.0,7.0,5.15,6.93,0.05,6.0,Fulham,False,Nottingham Forest,,-0.54
Andreas Hoelgebaum Pereira,Fulham,Nottingham Forest,2024-09-28,False,68.0,0.0,0.05,0.0,0.03,6.0,1.0,1.0,3.3,0.0,1.0,195294.0,2.8,0.1,80.0,3.0,7.0,5.15,6.93,0.05,8.0,Fulham,False,Manchester City,,-1.51
Andreas Hoelgebaum Pereira,Fulham,Manchester City,2024-10-05,False,64.0,1.0,0.59,0.0,0.2,8.0,1.0,3.0,11.5,1.0,1.0,178182.0,4.0,0.2,77.71,3.0,7.0,5.15,6.93,0.05,0.0,Fulham,True,Aston Villa,,0.66
Andreas Hoelgebaum Pereira,Fulham,Aston Villa,2024-10-19,True,67.0,0.0,0.83,0.0,0.53,0.0,2.0,1.0,4.3,0.0,1.0,188464.0,3.6,0.37,76.38,3.0,7.0,5.15,6.93,0.05,3.0,Fulham,False,Everton,,-0.39
Andreas Hoelgebaum Pereira,Fulham,Everton,2024-10-26,False,78.0,0.0,0.03,0.0,0.1,3.0,1.0,2.0,4.8,0.0,1.0,187585.0,3.6,0.32,76.56,3.0,7.0,5.15,6.93,0.05,2.0,Fulham,True,Brentford,,0.54
Andreas Hoelgebaum Pereira,Fulham,Brentford,2024-11-04,True,64.0,0.0,0.08,0.0,0.04,2.0,2.0,1.0,3.1,0.0,1.0,177393.0,3.8,0.31,75.3,3.0,7.0,5.15,6.93,0.05,3.0,Fulham,False,Crystal Palace,,0.2
Andreas Hoelgebaum Pereira,Fulham,Crystal Palace,2024-11-09,False,82.0,0.0,0.39,0.0,0.33,3.0,2.0,3.0,9.2,0.0,1.0,169603.0,3.2,0.38,75.91,3.0,7.0,5.15,6.93,0.05,0.0,Fulham,True,Wolverhampton,,-0.08
Andreas Hoelgebaum Pereira,Fulham,Wolverhampton,2024-11-23,True,58.0,0.0,0.05,0.0,0.07,0.0,1.0,2.0,4.8,0.0,1.0,162709.0,1.6,0.28,74.42,3.0,7.0,5.15,6.93,0.05,,Fulham,False,Tottenham,,-0.3
,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,Fulham,True,Brighton,,-0.42
,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,Fulham,True,Arsenal,,-0.32
