name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,goal_stat,assist_stat,goals_3g_avg,goals_5g_avg,goals_ema,goals_momentum_3g,goals_momentum_5g,assists_3g_avg,assists_5g_avg,assists_ema,assists_momentum_3g,assists_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,key_passes_3g_avg,key_passes_5g_avg,key_passes_ema,key_passes_momentum_3g,key_passes_momentum_5g,shots_3g_avg,shots_5g_avg,shots_ema,shots_momentum_3g,shots_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,key_passes_assists_3g,shots_goals_3g,key_passes_assists_5g,shots_goals_5g,form_difficulty_3g,form_consistency,goal_contribution,assist_contribution,points_per_minute_delta,goals_per_90,assists_per_90,key_passes_per_90,shots_per_90,xG_per_90,xA_per_90,ict_index_per_90
Daniel Castelo Podence,Wolves,Arsenal,2024-08-17,False,15,0.0,0.04,0.0,0.0,1,1.0,0.0,0.0,0,0,3736,1.0,0.04,15.0,0.0,0.0,0.0,0.0,0,1.0,Wolves,True,Chelsea,,0.0,15.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,6.0,0.24000000000000002,0.0,0.0
Daniel Castelo Podence,Wolves,Chelsea,2024-08-25,True,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,5003,1.0,0.02,23.0,0.0,0.0,0.0,0.0,0,0.0,Wolves,False,Nottingham Forest,,-0.54,46.0,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.02,0.02,0.026666666666666672,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.13333333333333333,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666667,-0.5,-0.5,0.0,0.0,,,,-0.27,-0.27,-0.18,-0.27,-0.27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,1.956521739130435,0.0782608695652174,0.0,0.7826086956521741
Daniel Castelo Podence,Wolves,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,5416,0.67,0.01,15.33,0.0,0.0,0.0,0.0,0,0.0,Wolves,True,Newcastle United,,0.67,46.0,46.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.89,0.89,0.8900000000000001,-0.21999999999999997,-0.21999999999999997,0.013333333333333334,0.013333333333333334,0.026666666666666672,,,0.0,0.0,0.0,,,0.13333333333333333,0.13333333333333333,0.08888888888888889,-0.13333333333333333,-0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3333333333333333,0.3333333333333333,0.6666666666666667,,,0.0,0.0,,,,0.043333333333333335,0.043333333333333335,0.10333333333333332,0.6266666666666667,0.6266666666666667,0.0,0.0,0.0,0.0,,0.19052558883257648,,,0.0,,,,,,,0.7826086956521741
Daniel Castelo Podence,Wolves,Newcastle United,,True,0,,,,,0,,,0.0,0,0,4335,0.5,0.01,11.5,0.0,0.0,0.0,0.0,0,0.0,Wolves,False,Aston Villa,,0.11,31.0,46.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.7233333333333333,0.7925,0.7600000000000001,-0.22333333333333327,-0.2925,0.0,0.01,0.026666666666666672,,,0.0,0.0,0.0,,,0.13333333333333333,0.1,0.05925925925925927,-0.13333333333333333,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.25,0.6666666666666667,,,0.0,0.0,,,,0.08,0.06,0.10555555555555556,0.03,0.05,0.0,0.0,0.0,0.0,,0.24944939366532842,,,0.0,,,,,,,0.7826086956521741
Daniel Castelo Podence,Wolves,Aston Villa,,False,0,,,,,0,,,0.0,0,0,3535,0.4,0.01,9.2,0.0,0.0,0.0,0.0,0,0.0,Wolves,True,Liverpool,,0.24,0.0,46.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.5233333333333333,0.7140000000000001,0.6400000000000001,-0.1233333333333333,-0.31400000000000006,0.0,0.008,0.026666666666666672,,,0.0,0.0,0.0,,,0.0,0.08,0.039506172839506186,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2,0.6666666666666667,,,0.0,0.0,,,,0.34,0.096,0.15037037037037038,-0.10000000000000003,0.144,0.0,0.0,0.0,0.0,,0.27835229476330886,,,0.0,,,,,,,0.7826086956521741
Daniel Castelo Podence,Wolves,Liverpool,,True,0,,,,,0,,,0.0,0,0,3137,0.2,0.0,7.67,0.0,0.0,0.0,0.0,0,0.0,Wolves,False,Brentford,,-0.15,0.0,31.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.3666666666666667,0.554,0.49333333333333346,-0.16666666666666669,-0.35400000000000004,0.0,0.0,0.026666666666666672,,,0.0,0.0,0.0,,,0.0,0.08,0.026337448559670795,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6666666666666667,,,0.0,0.0,,,,0.06666666666666667,0.06599999999999999,0.05024691358024693,-0.21666666666666667,-0.21599999999999997,0.0,0.0,0.0,0.0,,0.30179463215902297,,,0.0,,,,,,,0.7826086956521741
Daniel Castelo Podence,Wolves,Brentford,,False,0,,,,,0,,,0.0,0,0,2866,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0,0.0,Wolves,True,Manchester City,,-1.18,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.20000000000000004,0.354,0.328888888888889,-0.20000000000000004,-0.354,0.0,0.0,0.026666666666666672,,,0.0,0.0,0.0,,,0.0,0.0,0.017558299039780532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6666666666666667,,,0.0,0.0,,,,-0.3633333333333333,-0.061999999999999986,-0.359835390946502,-0.8166666666666667,-1.1179999999999999,0.0,0.0,0.0,0.0,,0.2609214441168068,,,0.0,,,,,,,0.7826086956521741
Daniel Castelo Podence,Wolves,Manchester City,,True,0,,,,,0,,,0.0,0,0,2711,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0,0.0,Wolves,False,Brighton,,-0.61,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.06666666666666667,0.22000000000000003,0.21925925925925938,-0.06666666666666667,-0.22000000000000003,0.0,0.0,0.026666666666666672,,,0.0,0.0,0.0,,,0.0,0.0,0.011705532693187023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6666666666666667,,,0.0,0.0,,,,-0.6466666666666666,-0.31799999999999995,-0.4432235939643347,0.036666666666666625,-0.29200000000000004,0.0,0.0,0.0,0.0,,0.22803508501982733,,,0.0,,,,,,,0.7826086956521741
Daniel Castelo Podence,Wolves,Brighton,,False,0,,,,,0,,,0.0,0,0,2659,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0,0.0,Wolves,True,Crystal Palace,,0.88,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.12000000000000002,0.14617283950617294,0.0,-0.12000000000000002,0.0,0.0,0.026666666666666672,,,0.0,0.0,0.0,,,0.0,0.0,0.007803688462124683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6666666666666667,,,0.0,0.0,,,,-0.3033333333333333,-0.164,-0.002149062642889832,1.1833333333333333,1.044,0.0,0.0,0.0,0.0,,0.1788854381999828,,,0.0,,,,,,,0.7826086956521741
Daniel Castelo Podence,Wolves,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,2587,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0,0.0,Wolves,True,Southampton,,0.24,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.04,0.09744855967078196,0.0,-0.04,0.0,0.0,0.026666666666666672,,,0.0,0.0,0.0,,,0.0,0.0,0.005202458974749789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6666666666666667,,,0.0,0.0,,,,0.17,-0.164,0.07856729157140677,0.06999999999999998,0.404,0.0,0.0,0.0,0.0,,0.08944271909999073,,,0.0,,,,,,,0.7826086956521741
