name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty
Ibrahim Osman,Brighton,Everton,2024-08-17,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.0,0.0,0.0,0.0,0.0,Brighton,True,Manchester United,,0.39,0.0,0.0,
Ibrahim Osman,Brighton,Manchester United,2024-08-24,True,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,830.0,0.0,0.01,0.0,0.0,Brighton,False,Arsenal,,-0.56,0.0,0.0,
Ibrahim Osman,Brighton,Arsenal,2024-08-31,False,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,644.0,0.0,0.01,0.0,0.0,Brighton,True,Ipswich Town,,,0.0,0.0,
Ibrahim Osman,Brighton,Ipswich Town,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,Brighton,True,Nottingham Forest,,1.2,0.0,0.0,
Ibrahim Osman,Brighton,Nottingham Forest,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,Brighton,False,Chelsea,,-0.9,0.0,0.0,
Ibrahim Osman,Brighton,Chelsea,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,Brighton,True,Tottenham,,0.74,0.0,0.0,
Ibrahim Osman,Brighton,Tottenham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,449.0,0.0,0.0,0.0,0.0,Brighton,False,Newcastle United,,-0.44,0.0,0.0,
Ibrahim Osman,Brighton,Newcastle United,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,Brighton,True,Wolverhampton,,-0.08,0.0,0.0,
Ibrahim Osman,Brighton,Wolverhampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,Brighton,False,Liverpool,,-1.08,0.0,0.0,
Ibrahim Osman,Brighton,Liverpool,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,Brighton,True,Manchester City,,-1.18,0.0,0.0,
Ibrahim Osman,Brighton,Manchester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,415.0,0.0,0.0,0.0,,Brighton,False,Bournemouth,,-0.04,0.0,0.0,
Ibrahim Osman,Brighton,,,,,,,,,,,,,,,,,,,,Brighton,True,Southampton,,0.24,0.0,0.0,
Ibrahim Osman,Brighton,,,,,,,,,,,,,,,,,,,,Brighton,False,Fulham,,0.53,0.0,0.0,
