name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,goal_stat,assist_stat,goals_3g_avg,goals_5g_avg,goals_ema,goals_momentum_3g,goals_momentum_5g,assists_3g_avg,assists_5g_avg,assists_ema,assists_momentum_3g,assists_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,key_passes_3g_avg,key_passes_5g_avg,key_passes_ema,key_passes_momentum_3g,key_passes_momentum_5g,shots_3g_avg,shots_5g_avg,shots_ema,shots_momentum_3g,shots_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,key_passes_assists_3g,shots_goals_3g,key_passes_assists_5g,shots_goals_5g,form_difficulty_3g,form_consistency,goal_contribution,assist_contribution,points_per_minute_delta,goals_per_90,assists_per_90,key_passes_per_90,shots_per_90,xG_per_90,xA_per_90,ict_index_per_90
Orel Mangala,Everton,Aston Villa,2024-09-14,False,26.0,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,218.0,1.0,0.06,26.0,1.0,0.0,0.9,0.47,0.03,2.0,Everton,False,Leicester City,,-0.22,26.0,26.0,,1.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,-0.22,-0.22,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.008461538461538465,0.0,0.0,0.0,3.4615384615384617,0.2076923076923077,0.0,2.7692307692307696
Orel Mangala,Everton,Leicester City,2024-09-21,False,90.0,0.0,0.0,0.0,0.09,2.0,0.0,1.0,2.3,0.0,1.0,398.0,1.5,0.03,58.0,1.0,0.0,0.9,0.47,0.03,2.0,Everton,True,Crystal Palace,,0.88,116.0,116.0,,1.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,1.1666666666666667,0.25,0.25,0.03,0.03,0.04,-0.03,-0.03,0.045,0.045,0.03,0.045,0.045,1.5499999999999998,1.5499999999999998,1.3,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.6666666666666667,-0.5,-0.5,0.0,0.0,,,,0.33,0.33,0.14666666666666664,0.55,0.55,0.0,0.0,0.0,0.0,,0.3535533905932738,0.0,0.0,-0.007777777777777776,0.0,0.0,0.7758620689655172,0.7758620689655172,0.04655172413793103,0.06982758620689654,2.405172413793103
Orel Mangala,Everton,Crystal Palace,2024-09-28,True,82.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.8,0.0,1.0,586.0,1.67,0.02,66.0,1.0,0.0,0.9,0.47,0.03,1.0,Everton,True,Newcastle United,,0.67,198.0,198.0,,1.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,1.39,1.3344444444444445,0.28,0.28,0.02,0.02,0.026666666666666672,-0.02,-0.02,0.03,0.03,0.02,-0.03,-0.03,1.633333333333333,1.633333333333333,1.4666666666666668,0.16666666666666696,0.16666666666666696,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.22222222222222224,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.44444444444444453,-0.3333333333333333,-0.3333333333333333,0.0,0.0,,,,0.44333333333333336,0.44333333333333336,0.3211111111111111,0.22666666666666668,0.22666666666666668,0.0,0.0,0.0,0.0,,0.34828149534535996,0.0,0.0,-0.005609756097560974,0.0,0.0,0.45454545454545453,0.45454545454545453,0.027272727272727268,0.0409090909090909,2.227272727272727
Orel Mangala,Everton,Newcastle United,2024-10-05,True,56.0,0.0,0.02,0.0,0.0,1.0,1.0,0.0,0.4,0.0,1.0,744.0,1.5,0.02,63.5,1.0,0.0,0.9,0.47,0.03,1.0,Everton,False,Ipswich Town,,,228.0,254.0,,1.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5566666666666666,1.4175,1.3896296296296298,-0.05666666666666664,0.08250000000000002,0.006666666666666667,0.02,0.02444444444444445,0.013333333333333332,0.0,0.03,0.0225,0.013333333333333336,-0.03,-0.0225,1.5,1.325,1.1111111111111114,-1.1,-0.9249999999999999,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.14814814814814817,-0.3333333333333333,-0.25,0.3333333333333333,0.5,0.6296296296296298,0.6666666666666667,0.5,0.0,0.0,,,,0.5166666666666667,0.3325,0.3211111111111111,,,0.0,0.0,0.0,0.0,,0.28964058187116437,0.0,0.0,-0.012142857142857143,0.0,0.0,0.3543307086614173,0.7086614173228346,0.028346456692913385,0.031889763779527555,1.8779527559055116
Orel Mangala,Everton,Ipswich Town,2024-10-19,False,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1050.0,1.4,0.02,52.6,1.0,0.0,0.9,0.47,0.03,1.0,Everton,True,Fulham,,0.27,147.0,263.0,,1.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233333333333334,1.4140000000000001,1.3930864197530866,-0.12333333333333352,-0.014000000000000234,0.006666666666666667,0.016,0.016296296296296302,-0.006666666666666667,-0.016,0.0,0.018,0.008888888888888892,0.0,-0.018,0.9,1.16,0.9074074074074077,-0.4,-0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.09876543209876545,0.0,-0.2,0.3333333333333333,0.4,0.41975308641975323,-0.3333333333333333,-0.4,0.0,0.0,,,,0.31333333333333335,0.32,0.2992063492063492,-0.043333333333333335,-0.04999999999999999,0.0,0.0,0.0,0.0,,0.25095816384409575,0.0,0.0,0.0811111111111111,0.0,0.0,0.3422053231939164,0.6844106463878328,0.02737642585551331,0.030798479087452472,1.984790874524715
Orel Mangala,Everton,Fulham,2024-10-26,True,10.0,0.0,0.0,0.0,0.02,1.0,0.0,1.0,1.5,0.0,0.0,1112.0,1.4,0.0,45.5,1.0,0.0,0.9,0.47,0.03,2.0,Everton,False,Southampton,,-0.31,75.0,247.0,,1.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333333,1.494,1.3953909465020577,-0.03333333333333344,-0.09400000000000008,0.006666666666666667,0.004,0.010864197530864202,-0.006666666666666667,-0.004,0.006666666666666667,0.022,0.012592592592592596,0.013333333333333332,-0.0019999999999999983,0.8000000000000002,1.3,1.1049382716049385,0.6999999999999998,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.3991769547325103,0.6666666666666667,0.6,0.3333333333333333,0.2,0.27983539094650217,-0.3333333333333333,-0.2,0.0,0.0,,,,-0.013333333333333327,0.302,0.09613756613756616,-0.2966666666666667,-0.612,0.0,0.0,0.0,0.0,,0.11036303729057122,0.0,0.0,0.07,0.0,0.0,0.6593406593406593,0.6593406593406593,0.026373626373626374,0.03626373626373627,2.4065934065934065
Orel Mangala,Everton,Southampton,2024-11-02,False,90.0,0.0,0.15,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,1217.0,1.4,0.04,51.86,1.0,0.0,0.9,0.47,0.03,3.0,Everton,False,West Ham,,-0.34,109.0,247.0,,1.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4739999999999998,1.3969272976680385,0.0,-0.07399999999999984,0.049999999999999996,0.033999999999999996,0.05724279835390947,0.1,0.11599999999999999,0.006666666666666667,0.004,0.008395061728395065,-0.006666666666666667,-0.004,1.3333333333333333,1.24,1.403292181069959,0.6666666666666667,0.76,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.2661179698216736,-0.3333333333333333,-0.2,1.0,0.8,1.1865569272976682,2.0,2.2,0.0,0.0,,,,-0.12666666666666668,0.05800000000000001,-0.04924162257495589,-0.21333333333333335,-0.398,0.0,0.0,0.0,0.0,,0.11781341180018515,0.0,0.0,-0.007777777777777776,0.0,0.0,0.49586776859504134,1.2396694214876034,0.05702479338842975,0.027272727272727275,2.3057851239669422
Orel Mangala,Everton,West Ham,2024-11-09,False,90.0,0.0,0.03,0.0,0.11,3.0,1.0,1.0,2.8,0.0,1.0,1356.0,1.6,0.04,56.62,1.0,0.0,0.9,0.47,0.03,,Everton,True,Brentford,,0.54,190.0,255.0,,1.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666668,1.46,1.464618198445359,0.1333333333333333,0.14000000000000012,0.06,0.039999999999999994,0.04816186556927299,-0.03,-0.009999999999999995,0.043333333333333335,0.026000000000000002,0.04226337448559671,0.06666666666666667,0.08399999999999999,2.1,1.44,1.8688614540466393,0.6999999999999997,1.3599999999999999,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.510745313214449,0.33333333333333337,0.6,1.3333333333333333,1.0,1.1243712848651122,-0.33333333333333326,0.0,0.0,0.0,,,,-0.03666666666666666,0.03200000000000001,0.14717225161669606,0.5766666666666667,0.508,0.0,0.0,0.0,0.0,,0.0894427190999916,0.0,0.0,0.003333333333333334,0.0,0.0,0.5960264900662252,1.1920529801324504,0.05165562913907285,0.04370860927152318,2.403973509933775
Orel Mangala,Everton,,,,,,,,,,,,,,,,,,,,,,,,,Everton,False,Manchester United,,-0.41,180.0,199.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,1.16,1.464618198445359,,,0.06,0.036,0.04816186556927299,,,0.03666666666666667,0.026000000000000002,0.04226337448559671,,,1.5999999999999999,1.3599999999999999,1.8688614540466393,,,0.0,0.0,0.0,,,0.3333333333333333,0.4,0.510745313214449,,,1.3333333333333333,0.8,1.1243712848651122,,,0.0,0.0,,,,-0.06999999999999999,-0.04999999999999999,-0.03855183225553595,-0.33999999999999997,-0.36,0.0,0.0,0.0,0.0,,0.10000000000000002,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orel Mangala,Everton,,,,,,,,,,,,,,,,,,,,,,,,,Everton,True,Wolverhampton,,-0.08,90.0,190.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.5333333333333333,0.8800000000000001,1.464618198445359,,,0.01,0.036,0.04816186556927299,,,0.03666666666666667,0.026000000000000002,0.04226337448559671,,,0.9333333333333332,1.26,1.8688614540466393,,,0.0,0.0,0.0,,,0.3333333333333333,0.4,0.510745313214449,,,0.3333333333333333,0.8,1.1243712848651122,,,0.0,0.0,,,,0.016666666666666687,-0.12,-0.0523678881703573,-0.09666666666666669,0.039999999999999994,0.0,0.0,0.0,0.0,,0.11547005383792518,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
