name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Georginio Rutter,Brighton,Manchester United,2024-08-24,True,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,2247.0,1.0,0.0,1.0,1.0,Brighton,False,Arsenal,,-0.56
Georginio Rutter,Brighton,Arsenal,2024-08-31,False,18.0,0.0,0.27,0.0,0.0,1.0,3.0,0.0,0.9,0.0,0.0,3760.0,1.0,0.14,9.5,3.0,Brighton,True,Ipswich Town,,
Georginio Rutter,Brighton,Ipswich Town,2024-09-14,True,66.0,0.0,0.24,0.0,0.11,3.0,3.0,2.0,5.9,0.0,1.0,4807.0,1.67,0.17,28.33,2.0,Brighton,True,Nottingham Forest,,1.2
Georginio Rutter,Brighton,Nottingham Forest,2024-09-22,True,70.0,0.0,0.35,0.0,0.07,2.0,5.0,1.0,3.7,0.0,1.0,5476.0,1.75,0.22,38.75,7.0,Brighton,False,Chelsea,,-0.9
Georginio Rutter,Brighton,Chelsea,2024-09-28,False,70.0,1.0,0.15,0.0,0.31,7.0,3.0,1.0,7.3,0.0,1.0,5544.0,2.8,0.2,45.0,11.0,Brighton,True,Tottenham,,0.74
Georginio Rutter,Brighton,Tottenham,2024-10-06,True,73.0,1.0,0.42,0.0,0.0,11.0,2.0,0.0,5.6,1.0,1.0,9242.0,4.8,0.29,49.67,6.0,Brighton,False,Newcastle United,,-0.44
Georginio Rutter,Brighton,Newcastle United,2024-10-19,False,71.0,0.0,0.0,1.0,0.55,6.0,0.0,2.0,6.1,0.0,1.0,29031.0,5.8,0.43,52.71,5.0,Brighton,True,Wolverhampton,,-0.08
Georginio Rutter,Brighton,Wolverhampton,2024-10-26,True,79.0,0.0,0.19,1.0,0.37,5.0,4.0,2.0,7.3,0.0,1.0,115777.0,6.2,0.62,56.0,2.0,Brighton,False,Liverpool,,-1.08
Georginio Rutter,Brighton,Liverpool,2024-11-02,False,90.0,0.0,0.34,0.0,0.06,2.0,2.0,1.0,6.0,0.0,1.0,160134.0,6.2,0.62,59.78,2.0,Brighton,True,Manchester City,,-1.18
Georginio Rutter,Brighton,Manchester City,2024-11-09,True,65.0,0.0,0.35,0.0,0.0,2.0,1.0,0.0,0.4,0.0,1.0,159876.0,5.2,0.66,60.3,,Brighton,False,Bournemouth,,-0.04
,Brighton,,,,,,,,,,,,,,,,,,,,Brighton,True,Southampton,,0.24
,Brighton,,,,,,,,,,,,,,,,,,,,Brighton,False,Fulham,,0.53
