name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Franco Umeh-Chibueze,Crystal Palace,Chelsea,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Leicester City,,0.47
Franco Umeh-Chibueze,Crystal Palace,Leicester City,2024-09-14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Manchester United,,0.39
Franco Umeh-Chibueze,Crystal Palace,Manchester United,2024-09-21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593.0,0.0,0.0,0.0,0.0,Crystal Palace,False,Everton,,-0.39
Franco Umeh-Chibueze,Crystal Palace,Everton,2024-09-28,False,0.0,0.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2740.0,0.0,0.01,0.0,0.0,Crystal Palace,True,Liverpool,,0.24
Franco Umeh-Chibueze,Crystal Palace,Liverpool,2024-10-05,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.0,0.0,0.01,0.0,0.0,Crystal Palace,False,Nottingham Forest,,-0.54
Franco Umeh-Chibueze,Crystal Palace,Nottingham Forest,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,2899.0,0.0,0.01,0.0,0.0,Crystal Palace,True,Tottenham,,0.74
Franco Umeh-Chibueze,Crystal Palace,Tottenham,2024-10-27,True,0.0,1.0,0.63,0.0,0.21,0.0,1.0,3.0,0.0,0.0,0.0,2897.0,0.0,0.14,0.0,0.0,Crystal Palace,False,Wolverhampton,,-0.53
Franco Umeh-Chibueze,Crystal Palace,Wolverhampton,2024-11-02,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926.0,0.0,0.14,0.0,0.0,Crystal Palace,True,Fulham,,0.27
Franco Umeh-Chibueze,Crystal Palace,Fulham,2024-11-09,True,0.0,0.0,0.12,0.0,0.1,0.0,1.0,2.0,0.0,0.0,0.0,2884.0,0.0,0.15,0.0,,Crystal Palace,False,Aston Villa,,0.11
,Crystal Palace,,,,,,,,,,,,,,,,,,,,Crystal Palace,True,Newcastle United,,0.67
,Crystal Palace,,,,,,,,,,,,,,,,,,,,Crystal Palace,False,Ipswich Town,,
