name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joe White,Newcastle,Southampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,False,Bournemouth,,-0.04
Joe White,Newcastle,Bournemouth,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,True,Tottenham,,0.74
Joe White,Newcastle,Tottenham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,False,Wolverhampton,,-0.53
Joe White,Newcastle,Wolverhampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,False,Fulham,,0.53
Joe White,Newcastle,Fulham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,True,Manchester City,,-1.18
Joe White,Newcastle,Manchester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,False,Everton,,-0.39
Joe White,Newcastle,Everton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,True,Brighton,,-0.42
Joe White,Newcastle,Brighton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,False,Chelsea,,-0.9
Joe White,Newcastle,Chelsea,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,True,Arsenal,,-0.32
Joe White,Newcastle,Arsenal,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,False,Nottingham Forest,,-0.54
Joe White,Newcastle,Nottingham Forest,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Newcastle,True,West Ham,,0.48
Joe White,Newcastle,West Ham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,Newcastle,False,Crystal Palace,,0.2
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,,Newcastle,True,Liverpool,,0.24
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,,Newcastle,False,Brentford,,-0.15
