name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty
Nico O'Reilly,Man City,Chelsea,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,Man City,True,Ipswich Town,,,0.0,0.0,
Nico O'Reilly,Man City,Ipswich Town,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,Man City,False,West Ham,,-0.34,0.0,0.0,
Nico O'Reilly,Man City,West Ham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,Man City,True,Brentford,,0.54,0.0,0.0,
Nico O'Reilly,Man City,Brentford,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1234.0,0.0,0.0,0.0,0.0,Man City,True,Arsenal,,-0.32,0.0,0.0,
Nico O'Reilly,Man City,Arsenal,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1298.0,0.0,0.0,0.0,0.0,Man City,False,Newcastle United,,-0.44,0.0,0.0,
Nico O'Reilly,Man City,Newcastle United,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,1407.0,0.0,0.0,0.0,0.0,Man City,True,Fulham,,0.27,0.0,0.0,
Nico O'Reilly,Man City,Fulham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,Man City,False,Wolverhampton,,-0.53,0.0,0.0,
Nico O'Reilly,Man City,Wolverhampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,1564.0,0.0,0.0,0.0,0.0,Man City,True,Southampton,,0.24,0.0,0.0,
Nico O'Reilly,Man City,Southampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1555.0,0.0,0.0,0.0,0.0,Man City,False,Bournemouth,,-0.04,0.0,0.0,
Nico O'Reilly,Man City,Bournemouth,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,1629.0,0.0,0.0,0.0,0.0,Man City,False,Brighton,,-0.61,0.0,0.0,
Nico O'Reilly,Man City,Brighton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,1679.0,0.0,0.0,0.0,,Man City,True,Chelsea,,0.0,0.0,0.0,
Nico O'Reilly,Man City,,,,,,,,,,,,,,,,,,,,Man City,False,Brentford,,-0.15,0.0,0.0,
Nico O'Reilly,Man City,,,,,,,,,,,,,,,,,,,,Man City,True,West Ham,,0.48,0.0,0.0,
