name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Owen Beck,Liverpool,Bournemouth,2024-01-21,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.95,0,1.0,0.0,7.0,0.0,0.0
Owen Beck,Liverpool,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,3.5,0.0,0.0
Owen Beck,Liverpool,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.33,0.0,2.33,0.0,0.0
Owen Beck,Liverpool,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.25,0.0,1.75,0.0,0.0
Owen Beck,Liverpool,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,1.4,0.0,0.0
Owen Beck,Liverpool,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.17,0.0,0.0
Owen Beck,Liverpool,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0
Owen Beck,Liverpool,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.88,0.0,0.0
Owen Beck,Liverpool,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.78,0.0,0.0
Owen Beck,Liverpool,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.7,0.0,0.0
Owen Beck,Liverpool,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.64,0.0,0.0
Owen Beck,Liverpool,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.58,0.0,0.0
Owen Beck,Liverpool,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.54,0.0,0.0
Owen Beck,Liverpool,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.5,0.0,0.0
Owen Beck,Liverpool,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.47,0.0,0.0
Owen Beck,Liverpool,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.44,0.0,0.0
Owen Beck,Liverpool,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.41,0.0,0.0
Owen Beck,Liverpool,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.39,0.0,
