name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Sepp van den Berg,Liverpool,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Tottenham,2023-09-30,False,0,0.0,0.03,0.0,0.07,0,1.0,1.0,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
Sepp van den Berg,Liverpool,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.02,0.03,0,0.0,0.0
