name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.0,2023-08-12,0,Aston Villa,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Newcastle,False,Wolverhampton,1.1,-0.52
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.0,2023-10-28,0,Wolverhampton,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Newcastle,True,Arsenal,0.14,-0.11
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.0,2023-11-04,0,Arsenal,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Newcastle,False,Bournemouth,1.71,0.19
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.0,2023-11-11,0,Bournemouth,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,1.0,Newcastle,True,Chelsea,0.4,-0.25
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.3,2023-11-25,4,Chelsea,0,0,1,True,0.0,0.0,0.0,1.0,Sub,2023-11-25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,0,0.0,Newcastle,True,Manchester United,-2.03,0.38
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-02,0,Manchester United,0,0,0,True,,,,,,,,,,0.2,0.0,0.67,0.0,0,0,0,0,0.0,Newcastle,False,Everton,0.0,-0.24
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-07,0,Everton,0,0,0,False,,,,,,,,,,0.2,0.0,0.57,0.0,0,0,0,0,0.0,Newcastle,False,Tottenham,2.46,-0.36
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-10,0,Tottenham,0,0,0,False,,,,,,,,,,0.2,0.0,0.5,0.0,0,0,0,0,0.0,Newcastle,True,Fulham,-0.08,-0.13
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-16,0,Fulham,0,0,0,True,,,,,,,,,,0.2,0.0,0.44,0.0,0,0,0,0,0.0,Newcastle,False,Luton,,
Paul Dummett,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-23,0,Luton,0,0,0,False,,,,,,,,,,0.2,0.0,0.4,0.0,0,0,0,0,0.0,Newcastle,True,Nottingham Forest,-0.46,1.55
