name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nélson Cabral Semedo,Wolves,Manchester United,2023-08-14,False,90,0.0,0.0,0.0,0.02,2,0.0,1.0,4.7,0,0,1,1.46,1,2.0,0.0,90.0,0.0,0.0,Wolves,True,Brighton,1.03,-0.66
Nélson Cabral Semedo,Wolves,Brighton,2023-08-19,True,90,0.0,0.02,0.0,0.0,0,1.0,0.0,1.3,0,0,4,2.27,1,1.0,0.01,90.0,0.0,5.0,Wolves,False,Everton,-1.65,-0.24
Nélson Cabral Semedo,Wolves,Everton,2023-08-26,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,1.6,0,1,0,1.2,1,2.33,0.01,90.0,0.33,0.0,Wolves,False,Crystal Palace,1.78,0.38
Nélson Cabral Semedo,Wolves,Crystal Palace,2023-09-03,False,90,0.0,0.02,0.0,0.01,0,1.0,1.0,3.4,0,0,3,2.13,1,1.75,0.01,90.0,0.25,0.0,Wolves,True,Liverpool,-4.04,0.18
Nélson Cabral Semedo,Wolves,Liverpool,2023-09-16,True,90,0.0,0.08,0.0,0.0,0,1.0,0.0,5.4,0,0,3,2.55,1,1.4,0.02,90.0,0.2,2.0,Wolves,False,Luton,,
Nélson Cabral Semedo,Wolves,Luton,2023-09-23,False,83,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,0,1,1.78,1,1.4,0.02,88.83,0.17,2.0,Wolves,True,Manchester City,4.2,-0.96
Nélson Cabral Semedo,Wolves,Manchester City,2023-09-30,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.5,0,0,1,0.87,1,1.8,0.02,89.0,0.14,1.0,Wolves,True,Aston Villa,-1.74,0.64
Nélson Cabral Semedo,Wolves,Aston Villa,2023-10-08,True,90,0.0,0.23,0.0,0.0,1,1.0,0.0,2.9,0,0,1,1.65,1,1.0,0.07,89.12,0.12,0.0,Wolves,False,Bournemouth,1.23,0.19
Nélson Cabral Semedo,Wolves,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.06,79.22,0.12,1.0,Wolves,True,Newcastle United,-1.69,0.55
Nélson Cabral Semedo,Wolves,Newcastle United,2023-10-28,True,90,0.0,0.0,0.0,0.12,1,0.0,1.0,3.0,0,0,2,2.17,1,1.2,0.05,80.3,0.11,1.0,Wolves,False,Sheffield,,-0.61
Nélson Cabral Semedo,Wolves,Sheffield,2023-11-04,False,90,0.0,0.03,0.0,0.0,1,1.0,0.0,2.2,0,0,2,1.06,1,1.0,0.05,81.18,0.1,2.0,Wolves,True,Tottenham,0.14,0.69
Nélson Cabral Semedo,Wolves,Tottenham,2023-11-11,True,66,0.0,0.03,0.0,0.02,2,1.0,1.0,2.5,0,0,1,0.46,1,1.0,0.06,79.92,0.09,1.0,Wolves,False,Fulham,-0.7,0.86
Nélson Cabral Semedo,Wolves,Fulham,2023-11-27,False,90,0.0,0.03,0.0,0.0,1,1.0,0.0,2.6,0,0,3,2.84,1,1.0,0.02,80.69,0.08,4.0,Wolves,False,Arsenal,2.85,-0.48
Nélson Cabral Semedo,Wolves,Arsenal,2023-12-02,False,90,0.0,0.0,1.0,0.07,4,0.0,1.0,4.6,0,0,2,2.89,1,1.8,0.22,81.36,0.08,6.0,Wolves,True,Burnley,0.01,0.39
Nélson Cabral Semedo,Wolves,Burnley,2023-12-05,True,90,0.0,0.0,0.0,0.08,6,0.0,1.0,3.5,0,1,0,0.83,1,2.8,0.22,81.93,0.14,2.0,Wolves,True,Nottingham Forest,-1.37,1.55
Nélson Cabral Semedo,Wolves,Nottingham Forest,2023-12-09,True,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.3,0,0,1,0.79,1,3.0,0.22,82.44,0.13,1.0,Wolves,False,West Ham,2.37,-0.22
