name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dara O'Shea,Burnley,Manchester City,2023-08-11,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,3,2.21,1,1.0,0.0,90.0,0.0,1.0,Burnley,True,Aston Villa,3.22,0.64
Dara O'Shea,Burnley,Aston Villa,2023-08-27,True,90,0.0,0.0,0.0,0.02,1,0.0,1.0,5.1,0,0,3,2.51,1,1.0,0.0,90.0,0.0,0.0,Burnley,True,Tottenham,-3.78,0.69
Dara O'Shea,Burnley,Tottenham,2023-09-02,True,90,0.0,0.05,0.0,0.0,0,1.0,0.0,4.1,0,0,5,2.27,1,0.67,0.02,90.0,0.0,0.0,Burnley,False,Nottingham Forest,,-0.55
Dara O'Shea,Burnley,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.01,67.5,0.0,0.0,Burnley,True,Manchester United,-0.59,0.38
Dara O'Shea,Burnley,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.01,54.0,0.0,0.0,Burnley,False,Newcastle United,4.0,-0.41
Dara O'Shea,Burnley,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,45.0,0.0,0.0,Burnley,False,Luton,,
Dara O'Shea,Burnley,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,38.57,0.0,0.0,Burnley,True,Chelsea,6.1,-0.25
Dara O'Shea,Burnley,Chelsea,2023-10-07,True,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,0,3,1.26,0,0.0,0.0,39.38,0.0,1.0,Burnley,False,Brentford,4.04,-0.53
Dara O'Shea,Burnley,Brentford,2023-10-21,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.6,0,0,3,3.24,1,0.2,0.0,45.0,0.0,5.0,Burnley,False,Bournemouth,,0.19
Dara O'Shea,Burnley,Bournemouth,2023-10-28,False,90,0.0,0.0,1.0,0.01,5,0.0,1.0,5.8,1,0,2,1.08,1,1.2,0.2,49.5,0.0,1.0,Burnley,True,Crystal Palace,0.07,0.88
Dara O'Shea,Burnley,Crystal Palace,2023-11-04,True,90,0.0,0.05,0.0,0.03,1,1.0,1.0,6.0,0,0,2,1.32,1,1.4,0.21,53.18,0.0,1.0,Burnley,False,Arsenal,-1.08,-0.48
Dara O'Shea,Burnley,Arsenal,2023-11-11,False,90,0.0,0.04,0.0,0.0,1,1.0,0.0,2.3,0,0,3,2.03,1,1.6,0.22,56.25,0.0,-1.0,Burnley,True,West Ham,-0.48,0.49
Dara O'Shea,Burnley,West Ham,2023-11-25,True,90,0.0,0.26,0.0,0.01,-1,2.0,1.0,5.0,0,0,2,1.03,1,1.4,0.27,58.85,0.0,8.0,Burnley,True,Sheffield,,0.68
Dara O'Shea,Burnley,Sheffield,2023-12-02,True,82,0.0,0.02,1.0,0.29,8,1.0,1.0,4.2,0,1,0,0.36,1,2.8,0.47,60.5,0.1,2.0,Burnley,False,Wolverhampton,0.24,-0.52
Dara O'Shea,Burnley,Wolverhampton,2023-12-05,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,1,0.83,1,2.2,0.27,62.47,0.09,1.0,Burnley,False,Brighton,-6.77,-0.6
Dara O'Shea,Burnley,Brighton,2023-12-09,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.1,0,0,1,2.72,1,2.2,0.26,64.19,0.08,1.0,Burnley,True,Everton,-1.19,0.53
Dara O'Shea,Burnley,Everton,2023-12-16,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,2,1.34,1,2.2,0.26,65.71,0.08,6.0,Burnley,False,Fulham,,0.86
Dara O'Shea,Burnley,Fulham,2023-12-23,False,90,0.0,0.08,0.0,0.0,6,1.0,0.0,2.4,0,1,0,1.38,1,3.6,0.22,67.06,0.14,0.0,Burnley,True,Liverpool,1.07,0.18
Dara O'Shea,Burnley,Liverpool,2023-12-26,True,90,0.0,0.01,0.0,0.15,0,1.0,1.0,3.5,0,0,2,1.69,1,2.0,0.02,68.26,0.13,4.0,Burnley,False,Aston Villa,-2.94,0.29
