name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marc Guéhi,DEF,Crystal Palace,0,1,0.49,0,4.0,2023-08-12,90,Sheffield,0,1,6,False,0.0,1.0,0.05,90.0,DC,2023-08-12,0.02,0.0,1.0,0.0,0.0,90.0,1.0,1.67,0.65,28.76,0.24,1,Crystal Palace,True,Tottenham,0.96,0.69
Marc Guéhi,DEF,Crystal Palace,0,0,1.12,2,2.6,2023-10-27,90,Tottenham,0,1,1,True,0.0,1.0,0.12,90.0,DC,2023-10-27,0.0,0.0,0.0,6.0,0.05,90.0,0.5,1.67,0.65,28.76,0.24,5,Crystal Palace,False,Burnley,1.63,0.0
Marc Guéhi,DEF,Crystal Palace,0,1,1.12,0,1.1,2023-11-04,90,Burnley,0,1,5,False,0.0,0.0,0.0,90.0,DC,2023-11-04,0.0,0.0,0.0,3.5,0.08,90.0,0.67,1.67,0.65,28.76,0.24,1,Crystal Palace,True,Everton,-0.5,0.53
Marc Guéhi,DEF,Crystal Palace,0,0,1.6,3,2.8,2023-11-11,90,Everton,0,1,1,True,0.0,0.0,0.0,90.0,DC,2023-11-11,0.0,0.0,0.0,4.0,0.06,90.0,0.5,1.67,0.65,28.76,0.24,1,Crystal Palace,False,Luton,,
Marc Guéhi,DEF,Crystal Palace,0,0,0.83,2,1.9,2023-11-25,90,Luton,0,1,1,False,0.0,0.0,0.0,90.0,DC,2023-11-25,0.0,0.0,0.0,3.25,0.04,90.0,0.4,1.67,0.65,28.76,0.24,2,Crystal Palace,False,West Ham,0.28,-0.22
Marc Guéhi,DEF,Crystal Palace,0,0,1.26,1,2.7,2023-12-03,90,West Ham,0,1,2,False,0.0,0.0,0.0,90.0,DC,2023-12-03,0.59,0.0,1.0,2.8,0.03,90.0,0.33,1.67,0.65,28.76,0.24,1,Crystal Palace,True,Bournemouth,-1.71,1.22
Marc Guéhi,DEF,Crystal Palace,0,0,1.74,2,1.9,2023-12-06,90,Bournemouth,0,1,1,True,0.0,0.0,0.0,90.0,DC,2023-12-06,0.0,0.0,0.0,2.0,0.02,90.0,0.29,1.67,0.65,28.76,0.24,1,Crystal Palace,True,Liverpool,1.86,0.18
Marc Guéhi,DEF,Crystal Palace,0,0,1.25,2,1.6,2023-12-09,90,Liverpool,0,1,1,True,0.0,0.0,0.0,90.0,DC,2023-12-09,0.0,0.0,0.0,2.0,0.0,90.0,0.25,1.67,0.65,28.76,0.24,1,Crystal Palace,False,Manchester City,-0.86,-1.32
Marc Guéhi,DEF,Crystal Palace,0,0,1.61,2,2.5,2023-12-16,90,Manchester City,0,1,1,False,0.0,0.0,0.0,90.0,DC,2023-12-16,0.0,0.0,0.0,1.2,0.0,90.0,0.22,1.67,0.65,28.76,0.24,2,Crystal Palace,True,Brighton,0.52,-0.66
Marc Guéhi,DEF,Crystal Palace,0,0,1.14,1,1.3,2023-12-21,90,Brighton,0,1,2,True,0.0,0.0,0.0,90.0,DC,2023-12-21,0.0,0.0,0.0,1.2,0.0,90.0,0.2,1.67,0.65,28.76,0.24,1,Crystal Palace,False,Chelsea,2.53,-0.85
Marc Guéhi,DEF,Crystal Palace,0,0,2.74,2,1.2,2023-12-27,90,Chelsea,0,1,1,False,0.0,0.0,0.0,90.0,DC,2023-12-27,0.0,0.0,0.0,1.4,0.0,90.0,0.18,1.67,0.65,28.76,0.24,2,Crystal Palace,True,Arsenal,-1.01,-0.11
Marc Guéhi,DEF,Crystal Palace,0,0,2.0,1,3.0,2023-08-21,90,Arsenal,0,1,2,True,0.0,0.0,0.0,90.0,DC,2023-08-21,0.0,0.0,0.0,1.2,0.0,90.0,0.17,1.67,0.65,28.76,0.24,5,Crystal Palace,True,Brentford,0.87,0.79
Marc Guéhi,DEF,Crystal Palace,0,0,1.4,1,4.4,2023-12-30,90,Brentford,0,1,5,True,0.0,0.0,0.0,90.0,DC,2023-12-30,0.11,1.0,1.0,1.4,0.0,90.0,0.15,1.67,0.65,28.76,0.24,1,Crystal Palace,False,Arsenal,3.15,-0.48
Marc Guéhi,DEF,Crystal Palace,0,0,2.53,3,1.7,2024-01-20,86,Arsenal,0,1,1,False,0.0,0.0,0.0,90.0,DC,2024-01-20,0.0,0.0,0.0,2.2,0.2,89.71,0.14,1.67,0.65,28.76,0.24,1,Crystal Palace,True,Sheffield,,0.68
Marc Guéhi,DEF,Crystal Palace,0,0,0.78,2,2.6,2024-01-30,90,Sheffield,0,1,1,True,0.0,0.0,0.0,90.0,DC,2024-01-30,0.09,0.0,1.0,2.2,0.2,89.73,0.13,1.67,0.65,28.76,0.24,0,Crystal Palace,False,Brighton,1.23,-0.6
Marc Guéhi,DEF,Crystal Palace,0,0,0.35,1,0.5,2024-02-03,27,Brighton,0,1,0,False,0.0,0.0,0.0,27.0,DC,2024-02-03,0.0,0.0,0.0,2.0,0.2,85.81,0.13,1.67,0.65,28.76,0.24,0,Crystal Palace,True,Chelsea,1.43,-0.25
Marc Guéhi,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-02-12,0,Chelsea,0,0,0,True,,,,,,,,,,1.8,0.2,80.76,0.13,1.67,0.65,28.76,0.24,0,Crystal Palace,False,Everton,4.13,-0.24
Marc Guéhi,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-02-19,0,Everton,0,0,0,False,,,,,,,,,,1.4,0.2,76.28,0.13,1.67,0.65,28.76,0.24,0,Crystal Palace,True,Burnley,0.4,0.39
Marc Guéhi,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-02-24,0,Burnley,0,0,0,True,,,,,,,,,,0.4,0.0,72.26,0.13,1.67,0.65,28.76,0.24,0,Crystal Palace,False,Tottenham,4.49,-0.36
Marc Guéhi,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-03-02,0,Tottenham,0,0,0,False,,,,,,,,,,0.2,0.0,68.65,0.13,1.67,0.65,28.76,0.24,0,Crystal Palace,True,Luton,,
