name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Adam Webster,Brighton,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.54,0.53,0.41,11.26,1.0
Adam Webster,Brighton,Wolverhampton,2023-08-19,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,1,2.06,1,0.5,0.0,45.0,0.0,1.54,0.53,0.41,11.26,1.0
Adam Webster,Brighton,West Ham,2023-08-26,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,3,3.33,1,0.67,0.0,60.0,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,45.0,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,36.0,0.0,1.54,0.53,0.41,11.26,2.0
Adam Webster,Brighton,Bournemouth,2023-09-24,True,90,0.0,0.12,0.0,0.0,2,1.0,0.0,2.8,0,0,1,1.37,1,0.8,0.02,45.0,0.0,1.54,0.53,0.41,11.26,-1.0
Adam Webster,Brighton,Aston Villa,2023-09-30,False,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,2.5,0,0,6,1.58,1,0.4,0.02,51.43,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.02,45.0,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.02,40.0,0.0,1.54,0.53,0.41,11.26,2.0
Adam Webster,Brighton,Fulham,2023-10-29,True,90,0.0,0.06,0.0,0.02,2,1.0,1.0,3.6,0,0,1,0.71,1,0.6,0.04,45.0,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,40.91,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Sheffield,2023-11-12,True,90,0.0,0.06,0.0,0.0,0,1.0,0.0,1.8,0,0,1,1.32,1,0.4,0.02,45.0,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.02,41.54,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.02,38.57,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,36.0,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.01,33.75,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,31.76,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,30.0,0.0,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,28.42,0.0,1.54,0.53,0.41,11.26,6.0
Adam Webster,Brighton,West Ham,2024-01-02,False,73,0.0,0.04,0.0,0.0,6,1.0,0.0,2.5,0,1,0,0.68,1,1.2,0.01,30.65,0.14,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Wolverhampton,2024-01-22,True,18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,0,0,0.4,0,1.2,0.01,30.05,0.12,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.01,28.68,0.12,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.01,27.43,0.12,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.01,26.29,0.12,1.54,0.53,0.41,11.26,1.0
Adam Webster,Brighton,Sheffield,2024-02-18,False,45,0.0,0.0,0.0,0.12,1,0.0,2.0,3.5,0,0,0,0.19,1,0.2,0.0,27.04,0.11,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,26.0,0.11,1.54,0.53,0.41,11.26,1.0
Adam Webster,Brighton,Fulham,2024-03-02,False,90,0.0,0.06,0.0,0.04,1,1.0,1.0,5.0,0,0,3,1.24,1,0.4,0.01,28.37,0.1,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.01,27.36,0.1,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.01,26.41,0.1,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,25.53,0.1,1.54,0.53,0.41,11.26,0.0
Adam Webster,Brighton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,24.71,0.1,1.54,0.53,0.41,11.26,0.0
