name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Pau Torres,DEF,Aston Villa,0,0,2.36,3,0.0,2023-08-12,59,Newcastle United,0,0,0,False,0.0,0.0,0.0,60.0,Sub,2023-08-12,0.01,0.0,1.0,0.0,0.0,59.0,0.0,0,0,0,0,2,Aston Villa,True,Luton,,
Pau Torres,DEF,Aston Villa,0,0,0.48,1,3.8,2023-10-29,90,Luton,0,1,2,True,0.0,2.0,0.1,90.0,DC,2023-10-29,0.0,0.0,0.0,0.0,0.0,74.5,0.0,0,0,0,0,1,Aston Villa,False,Nottingham Forest,2.68,-0.55
Pau Torres,DEF,Aston Villa,0,0,0.41,2,2.8,2023-11-05,90,Nottingham Forest,0,1,1,False,0.0,0.0,0.0,90.0,DC,2023-11-05,0.0,0.0,0.0,1.0,0.05,79.67,0.0,0,0,0,0,2,Aston Villa,True,Fulham,-1.21,-0.13
Pau Torres,DEF,Aston Villa,0,0,0.93,1,3.0,2023-11-12,90,Fulham,0,1,2,True,0.0,1.0,0.04,90.0,DC,2023-11-12,0.09,0.0,1.0,1.0,0.03,82.25,0.0,0,0,0,0,8,Aston Villa,False,Tottenham,-0.44,-0.36
Pau Torres,DEF,Aston Villa,0,0,2.32,1,6.9,2023-11-26,90,Tottenham,0,1,8,False,1.0,2.0,0.55,90.0,DC,2023-11-26,0.0,0.0,0.0,1.25,0.04,83.8,0.0,0,0,0,0,0,Aston Villa,False,Bournemouth,4.38,0.19
Pau Torres,DEF,Aston Villa,0,0,2.02,2,2.5,2023-12-03,90,Bournemouth,0,1,0,False,0.0,0.0,0.0,90.0,DC,2023-12-03,0.05,0.0,1.0,2.6,0.14,84.83,0.0,0,0,0,0,6,Aston Villa,True,Manchester City,-0.28,-0.96
Pau Torres,DEF,Aston Villa,0,1,0.83,0,3.4,2023-12-06,90,Manchester City,0,1,6,True,0.0,1.0,0.04,90.0,DC,2023-12-06,0.0,0.0,0.0,2.6,0.14,85.57,0.17,0,0,0,0,6,Aston Villa,True,Arsenal,1.9,-0.11
Pau Torres,DEF,Aston Villa,0,1,1.36,0,1.6,2023-12-09,90,Arsenal,0,1,6,True,0.0,0.0,0.0,90.0,DC,2023-12-09,0.0,0.0,0.0,3.4,0.13,86.12,0.29,0,0,0,0,2,Aston Villa,False,Brentford,0.23,-0.53
Pau Torres,DEF,Aston Villa,0,0,0.51,1,5.4,2023-12-17,80,Brentford,0,1,2,False,0.0,0.0,0.0,84.0,DC,2023-12-17,0.36,0.0,2.0,4.4,0.13,85.44,0.25,0,0,0,0,0,Aston Villa,True,Sheffield,,0.68
Pau Torres,DEF,Aston Villa,0,0,0.0,0,0.0,2023-12-22,0,Sheffield,0,0,0,True,,,,,,,,,,4.4,0.12,76.9,0.25,0,0,0,0,0,Aston Villa,False,Manchester United,-0.31,-0.63
