name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
George Baldock,Sheffield Utd,Crystal Palace,2023-08-12,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1,2.01,1,2.0,0.0,90.0,0.0,0.0
George Baldock,Sheffield Utd,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.0,45.0,0.0,1.0
George Baldock,Sheffield Utd,Manchester City,2023-08-27,True,70,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,1,2.8,1,1.0,0.0,53.33,0.0,1.0
George Baldock,Sheffield Utd,Everton,2023-09-02,True,90,0.0,0.0,0.0,0.16,1,0.0,2.0,5.3,0,0,2,2.59,1,1.0,0.0,62.5,0.0,0.0
George Baldock,Sheffield Utd,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,50.0,0.0,0.0
George Baldock,Sheffield Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,41.67,0.0,0.0
George Baldock,Sheffield Utd,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,35.71,0.0,0.0
George Baldock,Sheffield Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,31.25,0.0,0.0
George Baldock,Sheffield Utd,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,27.78,0.0,0.0
George Baldock,Sheffield Utd,Arsenal,2023-10-28,False,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0,0,2,1.32,0,0.0,0.0,26.9,0.0,4.0
George Baldock,Sheffield Utd,Wolverhampton,2023-11-04,True,90,0.0,0.0,0.0,0.0,4,0.0,0.0,0.1,0,0,1,1.33,1,0.8,0.0,32.64,0.0,2.0
George Baldock,Sheffield Utd,Brighton,2023-11-12,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.6,0,0,1,1.54,1,1.2,0.0,37.42,0.0,5.0
George Baldock,Sheffield Utd,Bournemouth,2023-11-25,True,90,0.0,0.0,1.0,0.57,5,0.0,3.0,9.0,2,0,3,2.71,1,2.2,0.2,41.46,0.0,1.0
George Baldock,Sheffield Utd,Burnley,2023-12-02,False,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.25,1,2.4,0.2,40.21,0.0,0.0
George Baldock,Sheffield Utd,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2.4,0.2,37.53,0.0,0.0
George Baldock,Sheffield Utd,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.2,35.19,0.0,0.0
George Baldock,Sheffield Utd,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.2,33.12,0.0,2.0
George Baldock,Sheffield Utd,Aston Villa,2023-12-22,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1,0.89,1,0.6,0.0,36.28,0.0,0.0
George Baldock,Sheffield Utd,Luton,2023-12-26,True,90,0.0,0.0,0.0,0.06,0,0.0,1.0,4.5,0,0,3,0.63,1,0.4,0.0,39.11,0.0,1.0
George Baldock,Sheffield Utd,Manchester City,2023-12-30,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,2,2.26,1,0.6,0.0,41.65,0.0,0.0
George Baldock,Sheffield Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,39.67,0.0,0.0
George Baldock,Sheffield Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,37.86,0.0,0.0
George Baldock,Sheffield Utd,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,36.22,0.0,0.0
George Baldock,Sheffield Utd,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,34.71,0.0,0.0
George Baldock,Sheffield Utd,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,33.32,0.0,0.0
George Baldock,Sheffield Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,32.04,0.0,1.0
George Baldock,Sheffield Utd,Arsenal,2024-03-04,True,45,0.0,0.0,0.0,0.07,1,0.0,1.0,1.5,0,0,1,0.44,0,0.2,0.0,32.52,0.0,1.0
George Baldock,Sheffield Utd,Bournemouth,2024-03-09,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,2,3.34,1,0.4,0.0,34.57,0.0,0.0
George Baldock,Sheffield Utd,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,33.38,0.0,0.0
George Baldock,Sheffield Utd,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,32.27,0.0,0.0
George Baldock,Sheffield Utd,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,31.23,0.0,0.0
George Baldock,Sheffield Utd,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,30.25,0.0,0.0
George Baldock,Sheffield Utd,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,29.33,0.0,0.0
George Baldock,Sheffield Utd,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,28.47,0.0,0.0
George Baldock,Sheffield Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,27.66,0.0,0.0
George Baldock,Sheffield Utd,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,26.89,0.0,0.0
George Baldock,Sheffield Utd,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,26.16,0.0,0.0
George Baldock,Sheffield Utd,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,25.47,0.0,
