name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joe Gomez,Liverpool,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,Liverpool,True,Bournemouth,-5.88,1.22
Joe Gomez,Liverpool,Bournemouth,2023-08-19,True,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.84,0,0.5,0.0,7.0,0.0,1.0,Liverpool,False,Newcastle United,-0.28,-0.41
Joe Gomez,Liverpool,Newcastle United,2023-08-27,False,57,0.0,0.01,0.0,0.0,1,1.0,0.0,1.7,0,0,0,1.34,0,0.67,0.0,23.67,0.0,6.0,Liverpool,True,Aston Villa,0.6,0.64
Joe Gomez,Liverpool,Aston Villa,2023-09-03,True,90,0.0,0.03,0.0,0.03,6,1.0,1.0,2.7,0,1,0,0.66,1,2.0,0.01,40.25,0.33,2.0,Liverpool,False,Wolverhampton,3.36,-0.52
Joe Gomez,Liverpool,Wolverhampton,2023-09-16,False,90,0.0,0.0,0.0,0.04,2,0.0,1.0,4.4,0,0,1,0.63,1,2.0,0.01,50.2,0.25,2.0,Liverpool,True,West Ham,0.54,0.49
Joe Gomez,Liverpool,West Ham,2023-09-24,True,90,0.0,0.0,0.0,0.07,2,0.0,1.0,3.5,0,0,1,1.11,1,2.4,0.01,56.83,0.2,2.0,Liverpool,False,Tottenham,1.74,-0.36
Joe Gomez,Liverpool,Tottenham,2023-09-30,False,72,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,1.44,1,2.6,0.01,59.0,0.17,0.0,Liverpool,False,Brighton,0.48,-0.6
Joe Gomez,Liverpool,Brighton,2023-10-08,False,10,0.0,0.0,0.0,0.02,0,0.0,1.0,1.4,0,0,0,0.49,0,2.4,0.01,52.88,0.14,1.0,Liverpool,True,Everton,-1.32,0.53
Joe Gomez,Liverpool,Everton,2023-10-21,True,9,0.0,0.06,0.0,0.09,1,2.0,1.0,2.1,0,0,0,0.01,0,1.4,0.01,48.0,0.12,1.0,Liverpool,True,Nottingham Forest,0.91,1.55
Joe Gomez,Liverpool,Nottingham Forest,2023-10-29,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.07,0,1.2,0.01,43.3,0.11,7.0,Liverpool,False,Luton,,
