name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
James Tarkowski,Everton,Fulham,2023-08-12,True,90,0,0.05,0,0.0,2,1,0,1.9,0,0,1,1.5,1,2.0,0.05,90.0,0.0,3.02,3.47,0.24,44.01,0.0
James Tarkowski,Everton,Aston Villa,2023-08-20,False,90,0,0.14,0,0.0,0,1,0,2.4,0,0,4,3.11,1,1.0,0.1,90.0,0.0,3.02,3.47,0.24,44.01,2.0
James Tarkowski,Everton,Wolverhampton,2023-08-26,True,90,0,0.1,0,0.0,2,1,0,3.7,0,0,1,1.16,1,1.33,0.1,90.0,0.0,3.02,3.47,0.24,44.01,1.0
James Tarkowski,Everton,Sheffield,2023-09-02,False,90,0,0.0,0,0.0,1,0,0,2.5,0,0,2,0.87,1,1.25,0.07,90.0,0.0,3.02,3.47,0.24,44.01,2.0
James Tarkowski,Everton,Arsenal,2023-09-17,True,90,0,0.0,0,0.0,2,0,0,2.7,0,0,1,1.02,1,1.4,0.06,90.0,0.0,3.02,3.47,0.24,44.01,14.0
James Tarkowski,Everton,Brentford,2023-09-23,False,90,1,0.52,1,0.57,14,2,4,14.7,3,0,1,1.04,1,3.8,0.35,90.0,0.0,3.02,3.47,0.24,44.01,1.0
James Tarkowski,Everton,Luton,2023-09-30,True,90,0,0.0,0,0.08,1,0,2,5.1,0,0,2,0.89,1,4.0,0.33,90.0,0.0,3.02,3.47,0.24,44.01,7.0
James Tarkowski,Everton,Bournemouth,2023-10-07,True,90,0,0.0,0,0.03,7,0,1,4.9,1,1,0,0.72,1,5.0,0.3,90.0,0.12,3.02,3.47,0.24,44.01,0.0
James Tarkowski,Everton,Liverpool,2023-10-21,False,90,0,0.0,0,0.0,0,0,0,2.9,0,0,2,2.24,1,4.8,0.3,90.0,0.11,3.02,3.47,0.24,44.01,6.0
James Tarkowski,Everton,West Ham,2023-10-29,False,90,0,0.03,0,0.0,6,1,0,2.0,0,1,0,0.66,1,5.6,0.31,90.0,0.2,3.02,3.47,0.24,44.01,1.0
James Tarkowski,Everton,Brighton,2023-11-04,True,90,0,0.09,0,0.01,1,3,1,5.3,0,0,1,0.53,1,3.0,0.02,90.0,0.18,3.02,3.47,0.24,44.01,1.0
