name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Oleksandr Zinchenko,Arsenal,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Crystal Palace,2023-08-21,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.26,0,0.5,0.0,0.5,0.0,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Fulham,2023-08-26,True,34,0.0,0.0,0.0,0.11,1,0.0,2.0,3.5,0,0,1,0.25,0,0.67,0.0,11.67,0.0,1.15,1.95,0.38,21.64,2.0
Oleksandr Zinchenko,Arsenal,Manchester United,2023-09-03,True,75,0.0,0.0,0.0,0.03,2,0.0,1.0,2.0,0,0,1,0.9,1,1.0,0.0,27.5,0.0,1.15,1.95,0.38,21.64,7.0
Oleksandr Zinchenko,Arsenal,Everton,2023-09-17,False,79,0.0,0.06,0.0,0.04,7,3.0,1.0,3.8,1,1,0,0.2,1,2.2,0.01,37.8,0.25,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Tottenham,2023-09-24,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,2,1.5,1,2.4,0.01,46.5,0.2,1.15,1.95,0.38,21.64,6.0
Oleksandr Zinchenko,Arsenal,Bournemouth,2023-09-30,False,68,0.0,0.13,0.0,0.14,6,2.0,2.0,7.1,0,1,0,0.34,1,3.4,0.04,49.57,0.33,1.15,1.95,0.38,21.64,7.0
Oleksandr Zinchenko,Arsenal,Manchester City,2023-10-08,True,74,0.0,0.08,0.0,0.04,7,3.0,1.0,2.7,1,1,0,0.55,1,4.6,0.05,52.62,0.43,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Chelsea,2023-10-21,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1.18,1,4.2,0.05,51.78,0.38,1.15,1.95,0.38,21.64,8.0
Oleksandr Zinchenko,Arsenal,Sheffield,2023-10-28,True,90,0.0,0.01,0.0,0.56,8,1.0,1.0,4.7,2,1,0,0.03,1,4.4,0.04,55.6,0.44,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Newcastle United,2023-11-04,False,17,0.0,0.0,0.0,0.02,1,0.0,1.0,2.7,0,0,0,0.01,0,4.4,0.04,52.09,0.4,1.15,1.95,0.38,21.64,10.0
Oleksandr Zinchenko,Arsenal,Burnley,2023-11-11,True,90,1.0,0.07,0.0,0.06,10,1.0,1.0,11.0,2,0,1,0.3,1,5.2,0.03,55.25,0.36,1.15,1.95,0.38,21.64,9.0
Oleksandr Zinchenko,Arsenal,Brentford,2023-11-25,False,90,0.0,0.02,0.0,0.48,9,1.0,2.0,6.4,3,1,0,1.11,1,5.6,0.02,57.92,0.42,1.15,1.95,0.38,21.64,5.0
Oleksandr Zinchenko,Arsenal,Wolverhampton,2023-12-02,True,90,0.0,0.0,1.0,0.11,5,0.0,1.0,5.0,0,0,1,0.71,1,6.6,0.22,60.21,0.38,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Luton,2023-12-05,False,26,0.0,0.0,0.0,0.08,1,0.0,1.0,2.1,0,0,0,0.02,0,5.2,0.22,57.93,0.36,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Aston Villa,2023-12-09,False,90,0.0,0.0,0.0,0.05,1,0.0,1.0,4.4,0,0,1,0.42,1,5.2,0.22,59.94,0.33,1.15,1.95,0.38,21.64,8.0
Oleksandr Zinchenko,Arsenal,Brighton,2023-12-17,True,90,0.0,0.0,0.0,0.22,8,0.0,2.0,4.0,2,1,0,0.67,1,4.8,0.2,61.71,0.38,1.15,1.95,0.38,21.64,2.0
Oleksandr Zinchenko,Arsenal,Liverpool,2023-12-23,False,90,0.0,0.06,0.0,0.0,2,2.0,0.0,1.7,0,0,1,0.95,1,3.4,0.21,63.28,0.35,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,West Ham,2023-12-28,True,63,0.0,0.0,0.0,0.1,1,0.0,2.0,4.1,0,0,2,0.6,1,2.6,0.01,63.26,0.33,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2.4,0.01,60.1,0.33,1.15,1.95,0.38,21.64,6.0
Oleksandr Zinchenko,Arsenal,Crystal Palace,2024-01-20,True,90,0.0,0.09,0.0,0.03,6,2.0,1.0,7.6,0,1,0,0.33,1,3.4,0.03,61.52,0.37,1.15,1.95,0.38,21.64,7.0
Oleksandr Zinchenko,Arsenal,Nottingham Forest,2024-01-30,False,90,0.0,0.0,1.0,0.16,7,0.0,4.0,11.3,2,0,1,0.25,1,3.2,0.23,62.82,0.35,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Liverpool,2024-02-04,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1,0.1,1,3.0,0.22,62.04,0.33,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2.8,0.22,59.46,0.33,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2.8,0.22,57.08,0.33,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.2,54.88,0.33,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,52.85,0.33,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Brentford,2024-03-09,True,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,0.2,0.0,51.36,0.32,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,49.59,0.32,1.15,1.95,0.38,21.64,9.0
Oleksandr Zinchenko,Arsenal,Luton,2024-04-03,True,73,0.0,0.03,0.0,0.06,9,1.0,1.0,3.5,3,1,0,0.1,1,2.0,0.01,50.37,0.35,1.15,1.95,0.38,21.64,6.0
Oleksandr Zinchenko,Arsenal,Brighton,2024-04-06,False,71,0.0,0.0,0.0,0.04,6,0.0,1.0,2.0,0,1,0,0.38,1,3.2,0.01,51.03,0.38,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Aston Villa,2024-04-14,True,86,0.0,0.01,0.0,0.29,1,1.0,1.0,3.3,0,0,2,1.13,1,3.4,0.01,52.12,0.36,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3.2,0.01,50.55,0.36,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Chelsea,2024-04-23,True,18,0.0,0.0,0.0,0.32,1,0.0,1.0,2.0,0,0,0,0.0,0,3.4,0.01,49.59,0.35,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.0,48.17,0.35,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,46.83,0.35,1.15,1.95,0.38,21.64,0.0
Oleksandr Zinchenko,Arsenal,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,45.57,0.35,1.15,1.95,0.38,21.64,1.0
Oleksandr Zinchenko,Arsenal,Everton,2024-05-19,True,31,0.0,0.0,0.0,0.08,1,0.0,1.0,2.1,0,0,0,0.04,0,0.4,0.0,45.18,0.33,1.15,1.95,0.38,21.64,6.0
