name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dan Burn,DEF,Newcastle,0,0,1.9,1,3.2,2023-08-12,90,Aston Villa,0,1,2,True,0.0,1.0,0.12,90.0,DL,2023-08-12,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2.26,2.01,23.93,0.4,0,Newcastle,False,Wolverhampton,1.1,-0.52
Dan Burn,DEF,Newcastle,0,0,0.98,2,3.4,2023-10-28,90,Wolverhampton,0,1,0,False,0.0,1.0,0.02,90.0,DL,2023-10-28,0.0,0.0,0.0,2.0,0.12,90.0,0.0,2.26,2.01,23.93,0.4,1,Newcastle,True,Arsenal,0.14,-0.11
Dan Burn,DEF,Newcastle,0,0,0.37,0,1.4,2023-11-04,45,Arsenal,0,1,1,True,0.0,0.0,0.0,50.0,DL,2023-11-04,0.0,0.0,0.0,1.0,0.07,75.0,0.0,2.26,2.01,23.93,0.4,0,Newcastle,False,Bournemouth,1.71,0.19
Dan Burn,DEF,Newcastle,0,0,0.0,0,0.0,2023-11-11,0,Bournemouth,0,0,0,False,,,,,,,,,,1.0,0.05,56.25,0.0,2.26,2.01,23.93,0.4,0,Newcastle,True,Chelsea,0.4,-0.25
Dan Burn,DEF,Newcastle,0,0,0.0,0,0.0,2023-11-25,0,Chelsea,0,0,0,True,,,,,,,,,,0.75,0.03,45.0,0.0,2.26,2.01,23.93,0.4,0,Newcastle,True,Manchester United,-2.03,0.38
Dan Burn,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-02,0,Manchester United,0,0,0,True,,,,,,,,,,0.6,0.03,37.5,0.0,2.26,2.01,23.93,0.4,0,Newcastle,False,Everton,0.0,-0.24
Dan Burn,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-07,0,Everton,0,0,0,False,,,,,,,,,,0.2,0.0,32.14,0.0,2.26,2.01,23.93,0.4,0,Newcastle,False,Tottenham,2.46,-0.36
Dan Burn,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-10,0,Tottenham,0,0,0,False,,,,,,,,,,0.2,0.0,28.12,0.0,2.26,2.01,23.93,0.4,14,Newcastle,True,Fulham,-0.08,-0.13
Dan Burn,DEF,Newcastle,2,1,0.2,0,11.9,2023-12-16,83,Fulham,0,1,14,True,1.0,2.0,1.55,90.0,DL,2023-12-16,0.0,0.0,0.0,0.0,0.0,34.22,0.33,2.26,2.01,23.93,0.4,2,Newcastle,False,Luton,,
Dan Burn,DEF,Newcastle,0,0,1.79,1,2.4,2023-12-23,84,Luton,0,1,2,False,0.0,0.0,0.0,88.0,DL,2023-12-23,0.0,0.0,0.0,2.8,0.31,39.2,0.25,2.26,2.01,23.93,0.4,0,Newcastle,True,Nottingham Forest,-0.46,1.55
