name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Matt Doherty,DEF,Wolves,0,0,0.0,0,0.0,2023-08-14,0,Manchester United,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.86,0.29,5.44,0.43,0,Wolves,True,Newcastle United,-1.69,0.55
Matt Doherty,DEF,Wolves,0,0,0.0,0,0.0,2023-10-28,0,Newcastle United,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.86,0.29,5.44,0.43,0,Wolves,False,Sheffield,,-0.61
Matt Doherty,DEF,Wolves,0,0,0.0,0,0.0,2023-11-04,0,Sheffield,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.86,0.29,5.44,0.43,0,Wolves,True,Tottenham,0.14,0.69
Matt Doherty,DEF,Wolves,0,0,0.24,0,0.0,2023-11-11,23,Tottenham,0,0,0,True,0.0,0.0,0.0,18.0,Sub,2023-11-11,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.86,0.29,5.44,0.43,1,Wolves,False,Fulham,-0.7,0.86
Matt Doherty,DEF,Wolves,0,0,1.98,2,4.0,2023-11-27,71,Fulham,0,0,1,False,0.0,1.0,0.07,72.0,Sub,2023-11-27,0.05,0.0,1.0,0.0,0.0,18.8,0.0,0.86,0.29,5.44,0.43,1,Wolves,False,Arsenal,2.85,-0.48
Matt Doherty,DEF,Wolves,0,0,1.31,0,1.5,2023-12-02,28,Arsenal,0,0,1,False,0.0,0.0,0.0,21.0,Sub,2023-12-02,0.06,0.0,1.0,0.2,0.01,20.33,0.0,0.86,0.29,5.44,0.43,1,Wolves,True,Burnley,0.01,0.39
Matt Doherty,DEF,Wolves,0,0,0.0,0,0.1,2023-12-05,1,Burnley,0,0,1,True,0.0,0.0,0.0,1.0,Sub,2023-12-05,0.0,0.0,0.0,0.4,0.01,17.57,0.0,0.86,0.29,5.44,0.43,1,Wolves,True,Nottingham Forest,-1.37,1.55
Matt Doherty,DEF,Wolves,0,0,0.48,0,0.2,2023-12-09,21,Nottingham Forest,0,0,1,True,0.0,0.0,0.0,15.0,Sub,2023-12-09,0.0,0.0,0.0,0.6,0.01,18.0,0.0,0.86,0.29,5.44,0.43,1,Wolves,False,West Ham,2.37,-0.22
Matt Doherty,DEF,Wolves,0,0,0.09,0,0.3,2023-12-17,10,West Ham,0,0,1,False,0.0,0.0,0.0,5.0,Sub,2023-12-17,0.0,0.0,0.0,0.8,0.01,17.11,0.0,0.86,0.29,5.44,0.43,8,Wolves,True,Chelsea,-1.82,-0.25
Matt Doherty,DEF,Wolves,1,0,0.54,1,5.2,2023-12-24,4,Chelsea,0,0,8,True,1.0,1.0,0.51,3.0,Sub,2023-12-24,0.0,0.0,0.0,1.0,0.01,15.8,0.0,0.86,0.29,5.44,0.43,1,Wolves,False,Brentford,-1.35,-0.53
Matt Doherty,DEF,Wolves,0,0,0.05,0,0.9,2023-12-27,26,Brentford,0,0,1,False,0.0,0.0,0.0,18.0,Sub,2023-12-27,0.0,0.0,0.0,2.4,0.1,16.73,0.0,0.86,0.29,5.44,0.43,0,Wolves,True,Brighton,1.03,-0.66
Matt Doherty,DEF,Wolves,0,0,0.0,0,0.0,2023-08-19,0,Brighton,0,0,0,True,,,,,,,,,,2.4,0.1,15.33,0.0,0.86,0.29,5.44,0.43,1,Wolves,True,Everton,-0.67,0.53
Matt Doherty,DEF,Wolves,0,0,0.06,0,0.4,2023-12-30,5,Everton,0,0,1,True,0.0,0.0,0.0,1.0,Sub,2023-12-30,0.0,0.0,0.0,2.2,0.1,14.54,0.0,0.86,0.29,5.44,0.43,6,Wolves,False,Brighton,2.18,-0.6
Matt Doherty,DEF,Wolves,0,1,1.25,0,2.0,2024-01-22,90,Brighton,0,1,6,False,0.0,0.0,0.0,90.0,DML,2024-01-22,0.0,0.0,0.0,2.2,0.1,19.93,0.5,0.86,0.29,5.44,0.43,0,Wolves,True,Manchester United,0.17,0.38
Matt Doherty,DEF,Wolves,0,0,1.25,2,2.8,2024-02-01,53,Manchester United,0,1,0,True,0.0,0.0,0.0,58.0,DML,2024-02-01,0.04,0.0,1.0,3.2,0.1,22.13,0.5,0.86,0.29,5.44,0.43,1,Wolves,False,Chelsea,0.12,-0.85
Matt Doherty,DEF,Wolves,0,0,0.21,0,0.2,2024-02-04,1,Chelsea,0,0,1,False,0.0,0.0,0.0,1.0,Sub,2024-02-04,0.0,0.0,0.0,1.6,0.0,20.81,0.5,0.86,0.29,5.44,0.43,1,Wolves,True,Brentford,0.29,0.79
Matt Doherty,DEF,Wolves,0,0,0.0,0,0.5,2024-02-10,7,Brentford,0,0,1,True,0.0,1.0,0.01,4.0,Sub,2024-02-10,0.0,0.0,0.0,1.6,0.0,20.0,0.5,0.86,0.29,5.44,0.43,1,Wolves,False,Tottenham,-1.64,-0.36
Matt Doherty,DEF,Wolves,0,0,0.59,0,0.0,2024-02-17,1,Tottenham,0,0,1,False,0.0,0.0,0.0,1.0,Sub,2024-02-17,0.0,0.0,0.0,1.8,0.0,18.94,0.5,0.86,0.29,5.44,0.43,1,Wolves,True,Sheffield,,0.68
Matt Doherty,DEF,Wolves,0,0,0.02,0,0.2,2024-02-25,1,Sheffield,0,0,1,True,0.0,0.0,0.0,1.0,Sub,2024-02-25,0.0,0.0,0.0,1.8,0.0,18.0,0.5,0.86,0.29,5.44,0.43,0,Wolves,False,Newcastle United,1.8,-0.41
Matt Doherty,DEF,Wolves,0,0,0.0,0,0.0,2024-03-02,0,Newcastle United,0,0,0,False,,,,,,,,,,0.8,0.0,17.1,0.5,0.86,0.29,5.44,0.43,1,Wolves,True,Fulham,0.54,-0.13
