name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0.24,0,0.5,2023-08-13,18,Tottenham,0,0,1,True,0.0,1.0,0.02,7.0,Sub,2023-08-13,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.4,1.84,11.68,0.45,6,Brentford,False,Chelsea,-4.09,-0.85
Mads Roerslev Rasmussen,DEF,Brentford,0,1,2.03,0,2.3,2023-10-28,90,Chelsea,0,1,6,False,0.0,0.0,0.0,90.0,DMR,2023-10-28,0.0,0.0,0.0,1.0,0.02,54.0,1.0,0.4,1.84,11.68,0.45,1,Brentford,True,West Ham,-2.81,0.49
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0.23,0,0.6,2023-11-04,11,West Ham,0,0,1,True,0.0,0.0,0.0,4.0,Sub,2023-11-04,0.0,0.0,0.0,3.5,0.01,39.67,1.0,0.4,1.84,11.68,0.45,1,Brentford,False,Liverpool,3.61,-1.01
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1.43,2,0.2,2023-11-12,72,Liverpool,0,1,1,False,0.0,1.0,0.02,79.0,DL,2023-11-12,0.0,0.0,0.0,2.67,0.01,47.75,0.5,0.4,1.84,11.68,0.45,0,Brentford,True,Arsenal,-0.45,-0.11
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0.0,0,0.0,2023-11-25,0,Arsenal,0,0,0,True,,,,,,,,,,2.25,0.01,38.2,0.5,0.4,1.84,11.68,0.45,1,Brentford,True,Luton,,
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0.1,0,0.7,2023-12-02,13,Luton,0,0,1,True,0.0,0.0,0.0,11.0,Sub,2023-12-02,0.0,0.0,0.0,1.8,0.01,34.0,0.5,0.4,1.84,11.68,0.45,1,Brentford,False,Brighton,1.94,-0.6
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1.52,2,1.2,2023-12-06,83,Brighton,0,1,1,False,0.0,0.0,0.0,90.0,DR,2023-12-06,0.0,0.0,0.0,1.8,0.0,41.0,0.33,0.4,1.84,11.68,0.45,0,Brentford,False,Sheffield,,-0.61
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0.0,0,0.0,2023-12-09,0,Sheffield,0,0,0,False,,,,,,,,,,0.8,0.0,35.88,0.33,0.4,1.84,11.68,0.45,1,Brentford,True,Aston Villa,0.1,0.64
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1.39,2,1.7,2023-12-17,88,Aston Villa,0,1,1,True,0.0,0.0,0.0,90.0,DMR,2023-12-17,0.0,0.0,0.0,0.6,0.0,41.67,0.25,0.4,1.84,11.68,0.45,1,Brentford,True,Wolverhampton,1.61,0.05
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1.78,3,2.1,2023-12-27,66,Wolverhampton,0,1,1,True,0.0,0.0,0.0,75.0,DR,2023-12-27,0.0,0.0,0.0,0.6,0.0,44.1,0.2,0.4,1.84,11.68,0.45,1,Brentford,False,Fulham,3.1,0.86
