name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-08-12,0,Bournemouth,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.42,3.17,19.96,0.25,2,West Ham,True,Everton,-3.49,0.53
Aaron Cresswell,DEF,West Ham,0,0,0.74,1,3.1,2023-10-29,84,Everton,0,1,2,True,0.0,0.0,0.0,90.0,DL,2023-10-29,0.18,0.0,1.0,0.0,0.0,42.0,0.0,0.42,3.17,19.96,0.25,0,West Ham,False,Brentford,4.68,-0.53
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-11-04,0,Brentford,0,0,0,False,,,,,,,,,,1.0,0.0,28.0,0.0,0.42,3.17,19.96,0.25,1,West Ham,True,Nottingham Forest,-5.45,1.55
Aaron Cresswell,DEF,West Ham,0,0,0.05,0,0.0,2023-11-12,1,Nottingham Forest,0,0,1,True,0.0,0.0,0.0,1.0,Sub,2023-11-12,0.0,0.0,0.0,0.67,0.0,21.25,0.0,0.42,3.17,19.96,0.25,0,West Ham,False,Burnley,0.79,0.0
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-11-25,0,Burnley,0,0,0,False,,,,,,,,,,0.75,0.0,17.0,0.0,0.42,3.17,19.96,0.25,0,West Ham,True,Crystal Palace,1.83,0.88
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-12-03,0,Crystal Palace,0,0,0,True,,,,,,,,,,0.6,0.0,14.17,0.0,0.42,3.17,19.96,0.25,0,West Ham,False,Tottenham,3.93,-0.36
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-12-07,0,Tottenham,0,0,0,False,,,,,,,,,,0.6,0.0,12.14,0.0,0.42,3.17,19.96,0.25,-1,West Ham,False,Fulham,-3.42,0.86
Aaron Cresswell,DEF,West Ham,0,0,1.12,3,0.7,2023-12-10,45,Fulham,0,1,-1,False,0.0,0.0,0.0,50.0,DL,2023-12-10,0.0,0.0,0.0,0.2,0.0,16.25,0.0,0.42,3.17,19.96,0.25,0,West Ham,True,Wolverhampton,-1.49,0.05
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-12-17,0,Wolverhampton,0,0,0,True,,,,,,,,,,0.0,0.0,14.44,0.0,0.42,3.17,19.96,0.25,0,West Ham,True,Manchester United,-1.13,0.38
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-12-23,0,Manchester United,0,0,0,True,,,,,,,,,,-0.2,0.0,13.0,0.0,0.42,3.17,19.96,0.25,0,West Ham,False,Arsenal,2.21,-0.48
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-12-28,0,Arsenal,0,0,0,False,,,,,,,,,,-0.2,0.0,11.82,0.0,0.42,3.17,19.96,0.25,0,West Ham,True,Chelsea,-1.89,-0.25
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2023-08-20,0,Chelsea,0,0,0,True,,,,,,,,,,-0.2,0.0,10.83,0.0,0.42,3.17,19.96,0.25,0,West Ham,True,Brighton,1.39,-0.66
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2024-01-02,0,Brighton,0,0,0,True,,,,,,,,,,-0.2,0.0,10.0,0.0,0.42,3.17,19.96,0.25,0,West Ham,False,Sheffield,,-0.61
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2024-01-21,0,Sheffield,0,0,0,False,,,,,,,,,,0.0,0.0,9.29,0.0,0.42,3.17,19.96,0.25,0,West Ham,True,Bournemouth,-2.69,1.22
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2024-02-01,0,Bournemouth,0,0,0,True,,,,,,,,,,0.0,0.0,8.67,0.0,0.42,3.17,19.96,0.25,0,West Ham,False,Manchester United,2.04,-0.63
Aaron Cresswell,DEF,West Ham,0,0,0.0,0,0.0,2024-02-04,0,Manchester United,0,0,0,False,,,,,,,,,,0.0,0.0,8.12,0.0,0.42,3.17,19.96,0.25,1,West Ham,True,Arsenal,0.59,-0.11
