name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ashley Young,DEF,Everton,0,0,1.5,1,2.0,2023-08-12,90,Fulham,0,1,2,True,0.0,0.0,0.0,90.0,DL,2023-08-12,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.39,0.76,21.44,0.41,0,Everton,False,West Ham,4.39,-0.22
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-10-29,0,West Ham,0,0,0,False,,,,,,,,,,2.0,0.0,45.0,0.0,0.39,0.76,21.44,0.41,0,Everton,True,Brighton,2.15,-0.66
Ashley Young,DEF,Everton,0,0,0.53,1,0.8,2023-11-04,89,Brighton,1,1,0,True,0.0,0.0,0.0,90.0,DR,2023-11-04,0.0,0.0,0.0,1.0,0.0,59.67,0.0,0.39,0.76,21.44,0.41,1,Everton,False,Crystal Palace,0.85,0.38
Ashley Young,DEF,Everton,0,0,2.04,2,3.1,2023-11-11,89,Crystal Palace,0,1,1,False,0.0,0.0,0.0,90.0,DR,2023-11-11,0.03,0.0,1.0,0.67,0.0,67.0,0.0,0.39,0.76,21.44,0.41,0,Everton,True,Manchester United,-0.7,0.38
Ashley Young,DEF,Everton,0,0,1.22,2,3.2,2023-11-26,72,Manchester United,0,1,0,True,0.0,0.0,0.0,75.0,DR,2023-11-26,0.45,0.0,2.0,0.75,0.0,68.0,0.0,0.39,0.76,21.44,0.41,6,Everton,False,Nottingham Forest,1.05,-0.55
Ashley Young,DEF,Everton,0,1,0.71,0,2.0,2023-12-02,90,Nottingham Forest,0,1,6,False,0.0,1.0,0.06,90.0,DR,2023-12-02,0.0,0.0,0.0,0.6,0.0,71.67,0.2,0.39,0.76,21.44,0.41,8,Everton,True,Newcastle United,1.57,0.55
Ashley Young,DEF,Everton,2,1,1.58,0,6.8,2023-12-07,90,Newcastle United,0,1,8,True,0.0,2.0,0.11,90.0,MR,2023-12-07,0.2,0.0,2.0,1.4,0.01,74.29,0.33,0.39,0.76,21.44,0.41,1,Everton,True,Chelsea,-0.66,-0.25
Ashley Young,DEF,Everton,0,0,0.18,0,0.2,2023-12-10,40,Chelsea,0,1,1,True,0.0,0.0,0.0,40.0,DR,2023-12-10,0.0,0.0,0.0,3.0,0.03,70.0,0.33,0.39,0.76,21.44,0.41,0,Everton,False,Burnley,-1.91,0.0
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-12-16,0,Burnley,0,0,0,False,,,,,,,,,,3.2,0.03,62.22,0.33,0.39,0.76,21.44,0.41,0,Everton,False,Tottenham,4.06,-0.36
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-12-23,0,Tottenham,0,0,0,False,,,,,,,,,,3.0,0.03,56.0,0.33,0.39,0.76,21.44,0.41,0,Everton,True,Manchester City,1.82,-0.96
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-12-27,0,Manchester City,0,0,0,True,,,,,,,,,,3.0,0.03,50.91,0.33,0.39,0.76,21.44,0.41,0,Everton,False,Aston Villa,1.9,0.29
Ashley Young,DEF,Everton,0,0,3.11,4,3.4,2023-08-20,90,Aston Villa,0,1,0,False,0.0,0.0,0.0,90.0,DL,2023-08-20,0.27,0.0,2.0,1.8,0.02,54.17,0.29,0.39,0.76,21.44,0.41,0,Everton,False,Wolverhampton,0.11,-0.52
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2023-12-30,0,Wolverhampton,0,0,0,False,,,,,,,,,,0.2,0.0,50.0,0.29,0.39,0.76,21.44,0.41,0,Everton,True,Aston Villa,2.11,0.64
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2024-01-14,0,Aston Villa,0,0,0,True,,,,,,,,,,0.0,0.0,46.43,0.29,0.39,0.76,21.44,0.41,6,Everton,False,Fulham,-1.22,0.86
Ashley Young,DEF,Everton,0,1,1.48,0,4.6,2024-01-30,80,Fulham,0,1,6,False,0.0,1.0,0.05,82.0,MR,2024-01-30,0.07,0.0,2.0,0.0,0.0,48.67,0.38,0.39,0.76,21.44,0.41,1,Everton,True,Tottenham,1.13,0.69
Ashley Young,DEF,Everton,0,0,0.98,2,4.5,2024-02-03,79,Tottenham,0,1,1,True,0.0,0.0,0.0,85.0,MR,2024-02-03,0.11,0.0,2.0,1.2,0.01,50.56,0.33,0.39,0.76,21.44,0.41,2,Everton,False,Manchester City,0.21,-1.32
Ashley Young,DEF,Everton,0,0,0.84,1,0.7,2024-02-10,77,Manchester City,0,1,2,False,0.0,0.0,0.0,81.0,AMR,2024-02-10,0.0,0.0,0.0,1.4,0.01,52.12,0.3,0.39,0.76,21.44,0.41,6,Everton,True,Crystal Palace,-2.96,0.88
Ashley Young,DEF,Everton,0,1,0.53,0,1.5,2024-02-19,65,Crystal Palace,0,1,6,True,0.0,1.0,0.06,67.0,MR,2024-02-19,0.0,0.0,0.0,1.8,0.01,52.83,0.36,0.39,0.76,21.44,0.41,1,Everton,False,Brighton,-5.19,-0.6
Ashley Young,DEF,Everton,0,0,0.2,1,0.1,2024-02-24,1,Brighton,0,0,1,False,0.0,0.0,0.0,1.0,Sub,2024-02-24,0.0,0.0,0.0,3.0,0.02,50.11,0.36,0.39,0.76,21.44,0.41,0,Everton,True,West Ham,0.7,0.49
Ashley Young,DEF,Everton,0,0,0.0,0,0.0,2024-03-02,0,West Ham,0,0,0,True,,,,,,,,,,3.2,0.02,47.6,0.36,0.39,0.76,21.44,0.41,1,Everton,False,Manchester United,0.43,-0.63
Ashley Young,DEF,Everton,0,0,0.08,0,0.4,2024-03-09,15,Manchester United,0,0,1,False,0.0,0.0,0.0,11.0,Sub,2024-03-09,0.0,0.0,0.0,2.0,0.01,46.05,0.36,0.39,0.76,21.44,0.41,2,Everton,True,Wolverhampton,1.55,0.05
Ashley Young,DEF,Everton,0,0,1.16,1,6.8,2023-08-26,90,Wolverhampton,0,1,2,True,0.0,0.0,0.0,90.0,DL,2023-08-26,0.43,0.0,3.0,2.0,0.01,48.05,0.33,0.39,0.76,21.44,0.41,1,Everton,False,Bournemouth,6.99,0.19
Ashley Young,DEF,Everton,0,0,0.0,1,0.7,2024-03-30,18,Bournemouth,0,0,1,False,0.0,0.0,0.0,16.0,Sub,2024-03-30,0.0,0.0,0.0,2.0,0.01,46.74,0.33,0.39,0.76,21.44,0.41,5,Everton,False,Newcastle United,2.12,-0.41
Ashley Young,DEF,Everton,0,0,2.54,1,4.2,2024-04-02,90,Newcastle United,0,1,5,False,0.0,2.0,0.07,90.0,MR,2024-04-02,0.0,0.0,0.0,1.0,0.0,48.54,0.31,0.39,0.76,21.44,0.41,6,Everton,True,Burnley,-3.47,0.39
Ashley Young,DEF,Everton,0,1,0.46,0,6.0,2024-04-06,82,Burnley,0,1,6,True,0.0,1.0,0.07,86.0,MR,2024-04-06,0.22,0.0,3.0,1.8,0.01,49.88,0.36,0.39,0.76,21.44,0.41,-2,Everton,False,Chelsea,-1.5,-0.85
